TEST_SET, AUTOML_REGRESSOR, TEST_MSE, PREDICTED_F1, GLOBAL_BEST_F1, PERFORMANCE, PREDICTIONS_RUNTIME, OPTIMIZATION_TIME, LM, K, CLUSTERING, THRESHOLD
D2, 0.82*extra_trees + 0.12*gradient_boosting + 0.04*random_forest + 0.02*k_nearest_neighbors, 415.2661, 81.9401, 85.8486, 0.9545, 178.6551, 43221.143, st5, 1, KiralyMSMApproximateClustering, 0.1722
