TEST_SET, AUTOML_REGRESSOR, TEST_MSE, PREDICTED_F1, GLOBAL_BEST_F1, PERFORMANCE, PREDICTIONS_RUNTIME, OPTIMIZATION_TIME, LM, K, CLUSTERING, THRESHOLD
D5, 0.82*random_forest + 0.14*extra_trees + 0.04*gradient_boosting, 365.8662, 26.7417, 78.9235, 0.3388, 52.7047, 43493.2859, sminilm, 6, ConnectedComponentsClustering, 0.85
