TEST_SET, AUTOML_REGRESSOR, TEST_MSE, PREDICTED_F1, GLOBAL_BEST_F1, PERFORMANCE, PREDICTIONS_RUNTIME, OPTIMIZATION_TIME, LM, K, CLUSTERING, THRESHOLD
D9, 0.94*random_forest + 0.06*gradient_boosting, 2076.766, 94.3887, 94.9241, 0.9944, 40.3751, 43430.4042, st5, 92, KiralyMSMApproximateClustering, 0.7
