trial,dataset,clustering,lm,k,threshold,sampler,seed,precision,recall,f1,runtime
0,D10,KiralyMSMApproximateClustering,word2vec,17,0.12019310545098835,gps,16,43.3562,21.0077,28.3021,11.758
1,D10,KiralyMSMApproximateClustering,smpnet,45,0.47481738416773445,gps,16,65.936,25.1279,36.3884,18.5985
2,D10,KiralyMSMApproximateClustering,fasttext,66,0.4711965326419649,gps,16,46.3107,17.6792,25.5896,22.5902
3,D10,UniqueMappingClustering,fasttext,58,0.2943416959598126,gps,16,32.229,20.6797,25.1938,22.0249
4,D10,ConnectedComponentsClustering,smpnet,59,0.7790352058915504,gps,16,98.9305,0.8092,1.6052,19.9654
0,D10,KiralyMSMApproximateClustering,word2vec,17,0.12019310545098835,gps,16,43.3562,21.0077,28.3021,11.8915
1,D10,KiralyMSMApproximateClustering,smpnet,45,0.47481738416773445,gps,16,65.936,25.1279,36.3884,18.8364
2,D10,KiralyMSMApproximateClustering,fasttext,66,0.4711965326419649,gps,16,46.3107,17.6792,25.5896,21.9139
3,D10,UniqueMappingClustering,fasttext,58,0.2943416959598126,gps,16,32.229,20.6797,25.1938,22.1104
4,D10,ConnectedComponentsClustering,smpnet,59,0.7790352058915504,gps,16,98.9305,0.8092,1.6052,19.7996
5,D10,KiralyMSMApproximateClustering,st5,73,0.22924636895423378,gps,16,69.3401,45.4534,54.9115,32.5131
6,D10,KiralyMSMApproximateClustering,smpnet,75,0.41038069916451475,gps,16,63.2126,27.6429,38.465,25.6725
7,D10,UniqueMappingClustering,word2vec,11,0.16050713565217573,gps,16,33.2269,23.6671,27.6438,10.9029
8,D10,ConnectedComponentsClustering,smpnet,27,0.867117980377068,gps,16,100.0,0.0962,0.1923,15.5708
9,D10,UniqueMappingClustering,smpnet,90,0.6531767268315849,gps,16,82.7047,6.7139,12.4196,18.2155
0,D10,KiralyMSMApproximateClustering,word2vec,17,0.12019310545098835,gps,16,43.3562,21.0077,28.3021,12.2248
1,D10,KiralyMSMApproximateClustering,smpnet,45,0.47481738416773445,gps,16,65.936,25.1279,36.3884,18.5377
2,D10,KiralyMSMApproximateClustering,fasttext,66,0.4711965326419649,gps,16,46.3107,17.6792,25.5896,22.7397
3,D10,UniqueMappingClustering,fasttext,58,0.2943416959598126,gps,16,32.229,20.6797,25.1938,22.2596
4,D10,ConnectedComponentsClustering,smpnet,59,0.7790352058915504,gps,16,98.9305,0.8092,1.6052,20.3274
5,D10,KiralyMSMApproximateClustering,st5,73,0.22924636895423378,gps,16,69.3401,45.4534,54.9115,30.72
6,D10,KiralyMSMApproximateClustering,smpnet,75,0.41038069916451475,gps,16,63.2126,27.6429,38.465,27.0325
7,D10,UniqueMappingClustering,word2vec,11,0.16050713565217573,gps,16,33.2269,23.6671,27.6438,11.2929
8,D10,ConnectedComponentsClustering,smpnet,27,0.867117980377068,gps,16,100.0,0.0962,0.1923,15.191
9,D10,UniqueMappingClustering,smpnet,90,0.6531767268315849,gps,16,82.7047,6.7139,12.4196,18.3957
10,D10,KiralyMSMApproximateClustering,st5,100,0.05,gps,16,69.6716,45.4665,55.0247,37.9932
11,D10,KiralyMSMApproximateClustering,st5,100,0.6398464331615862,gps,16,69.9119,45.449,55.0867,32.4448
12,D10,KiralyMSMApproximateClustering,st5,100,0.35328302335325434,gps,16,69.6716,45.4665,55.0247,37.3721
13,D10,KiralyMSMApproximateClustering,sent_glove,100,0.05,gps,16,44.9247,20.3648,28.0254,30.9046
14,D10,KiralyMSMApproximateClustering,st5,1,0.95,gps,16,100.0,0.0044,0.0087,11.2067
0,D10,KiralyMSMApproximateClustering,word2vec,17,0.12019310545098835,gps,16,43.3562,21.0077,28.3021,11.4106
1,D10,KiralyMSMApproximateClustering,smpnet,45,0.47481738416773445,gps,16,65.936,25.1279,36.3884,18.7242
2,D10,KiralyMSMApproximateClustering,fasttext,66,0.4711965326419649,gps,16,46.3107,17.6792,25.5896,22.2884
3,D10,UniqueMappingClustering,fasttext,58,0.2943416959598126,gps,16,32.229,20.6797,25.1938,22.0446
4,D10,ConnectedComponentsClustering,smpnet,59,0.7790352058915504,gps,16,98.9305,0.8092,1.6052,19.9754
5,D10,KiralyMSMApproximateClustering,st5,73,0.22924636895423378,gps,16,69.3401,45.4534,54.9115,31.6455
6,D10,KiralyMSMApproximateClustering,smpnet,75,0.41038069916451475,gps,16,63.2126,27.6429,38.465,26.9248
7,D10,UniqueMappingClustering,word2vec,11,0.16050713565217573,gps,16,33.2269,23.6671,27.6438,11.3327
8,D10,ConnectedComponentsClustering,smpnet,27,0.867117980377068,gps,16,100.0,0.0962,0.1923,15.6598
9,D10,UniqueMappingClustering,smpnet,90,0.6531767268315849,gps,16,82.7047,6.7139,12.4196,18.3459
10,D10,KiralyMSMApproximateClustering,st5,100,0.05,gps,16,69.6716,45.4665,55.0247,40.9089
11,D10,KiralyMSMApproximateClustering,st5,100,0.6398464331615862,gps,16,69.9119,45.449,55.0867,33.0857
12,D10,KiralyMSMApproximateClustering,st5,100,0.35328302335325434,gps,16,69.6716,45.4665,55.0247,37.0885
13,D10,KiralyMSMApproximateClustering,sent_glove,100,0.05,gps,16,44.9247,20.3648,28.0254,30.9081
14,D10,KiralyMSMApproximateClustering,st5,1,0.95,gps,16,100.0,0.0044,0.0087,10.9598
15,D10,KiralyMSMApproximateClustering,st5,86,0.18824406040479702,gps,16,69.523,45.4577,54.972,35.7659
16,D10,KiralyMSMApproximateClustering,st5,79,0.95,gps,16,100.0,0.0044,0.0087,19.7421
17,D10,KiralyMSMApproximateClustering,st5,95,0.5338813027987241,gps,16,69.5929,45.4577,54.9938,37.2185
18,D10,ConnectedComponentsClustering,st5,100,0.1231799204135837,gps,16,0,0,0,26.8401
19,D10,KiralyMSMApproximateClustering,st5,1,0.05,gps,16,76.126,43.542,55.3979,13.6885
0,D10,KiralyMSMApproximateClustering,word2vec,17,0.12019310545098835,gps,16,43.3562,21.0077,28.3021,11.5331
1,D10,KiralyMSMApproximateClustering,smpnet,45,0.47481738416773445,gps,16,65.936,25.1279,36.3884,18.7909
2,D10,KiralyMSMApproximateClustering,fasttext,66,0.4711965326419649,gps,16,46.3107,17.6792,25.5896,22.4362
3,D10,UniqueMappingClustering,fasttext,58,0.2943416959598126,gps,16,32.229,20.6797,25.1938,21.9134
4,D10,ConnectedComponentsClustering,smpnet,59,0.7790352058915504,gps,16,98.9305,0.8092,1.6052,21.4285
5,D10,KiralyMSMApproximateClustering,st5,73,0.22924636895423378,gps,16,69.3401,45.4534,54.9115,31.8955
6,D10,KiralyMSMApproximateClustering,smpnet,75,0.41038069916451475,gps,16,63.2126,27.6429,38.465,26.0397
7,D10,UniqueMappingClustering,word2vec,11,0.16050713565217573,gps,16,33.2269,23.6671,27.6438,11.821
8,D10,ConnectedComponentsClustering,smpnet,27,0.867117980377068,gps,16,100.0,0.0962,0.1923,16.2189
9,D10,UniqueMappingClustering,smpnet,90,0.6531767268315849,gps,16,82.7047,6.7139,12.4196,19.1843
10,D10,KiralyMSMApproximateClustering,st5,100,0.05,gps,16,69.6716,45.4665,55.0247,37.8925
11,D10,KiralyMSMApproximateClustering,st5,100,0.6398464331615862,gps,16,69.9119,45.449,55.0867,34.9698
12,D10,KiralyMSMApproximateClustering,st5,100,0.35328302335325434,gps,16,69.6716,45.4665,55.0247,37.8312
13,D10,KiralyMSMApproximateClustering,sent_glove,100,0.05,gps,16,44.9247,20.3648,28.0254,31.1951
