trial,dataset,clustering,lm,k,threshold,sampler,seed,precision,recall,f1,runtime
0,D5,KiralyMSMApproximateClustering,word2vec,17,0.12019310545098835,gps,16,48.8673,46.0366,47.4097,1.8082
1,D5,KiralyMSMApproximateClustering,smpnet,45,0.47481738416773445,gps,16,61.0238,84.8069,70.976,2.3502
2,D5,KiralyMSMApproximateClustering,fasttext,66,0.4711965326419649,gps,16,44.0929,45.3252,44.7006,4.1418
3,D5,UniqueMappingClustering,fasttext,58,0.2943416959598126,gps,16,26.0858,47.9167,33.7811,3.7321
4,D5,ConnectedComponentsClustering,smpnet,59,0.7790352058915504,gps,16,88.6364,27.7439,42.2601,3.1064
0,D5,KiralyMSMApproximateClustering,word2vec,17,0.12019310545098835,gps,16,48.8673,46.0366,47.4097,1.5037
1,D5,KiralyMSMApproximateClustering,smpnet,45,0.47481738416773445,gps,16,61.0238,84.8069,70.976,2.6234
2,D5,KiralyMSMApproximateClustering,fasttext,66,0.4711965326419649,gps,16,44.0929,45.3252,44.7006,3.9338
3,D5,UniqueMappingClustering,fasttext,58,0.2943416959598126,gps,16,26.0858,47.9167,33.7811,3.6949
4,D5,ConnectedComponentsClustering,smpnet,59,0.7790352058915504,gps,16,88.6364,27.7439,42.2601,3.1373
5,D5,KiralyMSMApproximateClustering,st5,73,0.22924636895423378,gps,16,57.2655,84.7053,68.3337,5.1352
6,D5,KiralyMSMApproximateClustering,smpnet,75,0.41038069916451475,gps,16,59.6567,84.7561,70.0252,4.078
7,D5,UniqueMappingClustering,word2vec,11,0.16050713565217573,gps,16,32.9557,48.7805,39.3362,1.0657
8,D5,ConnectedComponentsClustering,smpnet,27,0.867117980377068,gps,16,94.1176,9.7561,17.6796,1.9933
9,D5,UniqueMappingClustering,smpnet,90,0.6531767268315849,gps,16,77.6451,69.3598,73.2689,2.3312
0,D5,KiralyMSMApproximateClustering,word2vec,17,0.12019310545098835,gps,16,48.8673,46.0366,47.4097,1.4929
1,D5,KiralyMSMApproximateClustering,smpnet,45,0.47481738416773445,gps,16,61.0238,84.8069,70.976,2.5754
2,D5,KiralyMSMApproximateClustering,fasttext,66,0.4711965326419649,gps,16,44.0929,45.3252,44.7006,4.1708
3,D5,UniqueMappingClustering,fasttext,58,0.2943416959598126,gps,16,26.0858,47.9167,33.7811,3.6037
4,D5,ConnectedComponentsClustering,smpnet,59,0.7790352058915504,gps,16,88.6364,27.7439,42.2601,2.7344
5,D5,KiralyMSMApproximateClustering,st5,73,0.22924636895423378,gps,16,57.2655,84.7053,68.3337,5.1801
6,D5,KiralyMSMApproximateClustering,smpnet,75,0.41038069916451475,gps,16,59.6567,84.7561,70.0252,4.0828
