trial,dataset,clustering,lm,k,threshold,sampler,seed,precision,recall,f1,runtime
0,D7,KiralyMSMApproximateClustering,word2vec,17,0.12019310545098835,gps,16,30.2901,64.8402,41.2911,2.4305
1,D7,KiralyMSMApproximateClustering,smpnet,45,0.47481738416773445,gps,16,36.0662,89.589,51.4286,2.9365
2,D7,KiralyMSMApproximateClustering,fasttext,66,0.4711965326419649,gps,16,28.9754,64.5662,40.0,5.7435
3,D7,UniqueMappingClustering,fasttext,58,0.2943416959598126,gps,16,17.1402,66.1187,27.2232,5.3973
4,D7,ConnectedComponentsClustering,smpnet,59,0.7790352058915504,gps,16,64.2857,69.0411,66.5786,4.6101
0,D7,KiralyMSMApproximateClustering,word2vec,17,0.12019310545098835,gps,16,30.2901,64.8402,41.2911,2.3308
1,D7,KiralyMSMApproximateClustering,smpnet,45,0.47481738416773445,gps,16,36.0662,89.589,51.4286,3.0057
2,D7,KiralyMSMApproximateClustering,fasttext,66,0.4711965326419649,gps,16,28.9754,64.5662,40.0,7.3963
3,D7,UniqueMappingClustering,fasttext,58,0.2943416959598126,gps,16,17.1402,66.1187,27.2232,6.1756
4,D7,ConnectedComponentsClustering,smpnet,59,0.7790352058915504,gps,16,64.2857,69.0411,66.5786,4.206
5,D7,KiralyMSMApproximateClustering,st5,73,0.22924636895423378,gps,16,30.9569,89.2237,45.9657,8.9622
6,D7,KiralyMSMApproximateClustering,smpnet,75,0.41038069916451475,gps,16,34.4452,89.589,49.7591,5.8486
7,D7,UniqueMappingClustering,word2vec,11,0.16050713565217573,gps,16,20.2068,66.0274,30.9437,1.4456
8,D7,ConnectedComponentsClustering,smpnet,27,0.867117980377068,gps,16,61.5754,58.5388,60.0187,2.5031
9,D7,UniqueMappingClustering,smpnet,90,0.6531767268315849,gps,16,52.2234,87.9452,65.5325,3.2683
0,D7,KiralyMSMApproximateClustering,word2vec,17,0.12019310545098835,gps,16,30.2901,64.8402,41.2911,2.2683
1,D7,KiralyMSMApproximateClustering,smpnet,45,0.47481738416773445,gps,16,36.0662,89.589,51.4286,3.5233
2,D7,KiralyMSMApproximateClustering,fasttext,66,0.4711965326419649,gps,16,28.9754,64.5662,40.0,5.7474
3,D7,UniqueMappingClustering,fasttext,58,0.2943416959598126,gps,16,17.1402,66.1187,27.2232,5.117
4,D7,ConnectedComponentsClustering,smpnet,59,0.7790352058915504,gps,16,64.2857,69.0411,66.5786,3.4873
5,D7,KiralyMSMApproximateClustering,st5,73,0.22924636895423378,gps,16,30.9569,89.2237,45.9657,6.8214
6,D7,KiralyMSMApproximateClustering,smpnet,75,0.41038069916451475,gps,16,34.4452,89.589,49.7591,5.9412
7,D7,UniqueMappingClustering,word2vec,11,0.16050713565217573,gps,16,20.2068,66.0274,30.9437,1.7548
8,D7,ConnectedComponentsClustering,smpnet,27,0.867117980377068,gps,16,61.5754,58.5388,60.0187,2.201
9,D7,UniqueMappingClustering,smpnet,90,0.6531767268315849,gps,16,52.2234,87.9452,65.5325,4.1023
10,D7,ConnectedComponentsClustering,smpnet,100,0.7574048575392167,gps,16,64.3225,68.4932,66.3423,7.9683
11,D7,UniqueMappingClustering,smpnet,94,0.7788902634301791,gps,16,57.6872,78.8128,66.6152,5.1391
12,D7,KiralyMSMApproximateClustering,smpnet,98,0.7549525125550061,gps,16,57.1061,81.0959,67.0189,5.7985
13,D7,KiralyMSMApproximateClustering,st5,100,0.7959317215764348,gps,16,52.7042,87.2146,65.7035,5.1278
14,D7,KiralyMSMApproximateClustering,sent_glove,100,0.8007117646459444,gps,16,44.975,73.9726,55.9392,5.1721
0,D7,KiralyMSMApproximateClustering,word2vec,17,0.12019310545098835,gps,16,30.2901,64.8402,41.2911,2.1632
1,D7,KiralyMSMApproximateClustering,smpnet,45,0.47481738416773445,gps,16,36.0662,89.589,51.4286,3.2041
2,D7,KiralyMSMApproximateClustering,fasttext,66,0.4711965326419649,gps,16,28.9754,64.5662,40.0,5.9859
3,D7,UniqueMappingClustering,fasttext,58,0.2943416959598126,gps,16,17.1402,66.1187,27.2232,5.5653
4,D7,ConnectedComponentsClustering,smpnet,59,0.7790352058915504,gps,16,64.2857,69.0411,66.5786,3.5803
5,D7,KiralyMSMApproximateClustering,st5,73,0.22924636895423378,gps,16,30.9569,89.2237,45.9657,6.9466
6,D7,KiralyMSMApproximateClustering,smpnet,75,0.41038069916451475,gps,16,34.4452,89.589,49.7591,6.1328
7,D7,UniqueMappingClustering,word2vec,11,0.16050713565217573,gps,16,20.2068,66.0274,30.9437,1.361
8,D7,ConnectedComponentsClustering,smpnet,27,0.867117980377068,gps,16,61.5754,58.5388,60.0187,2.3537
9,D7,UniqueMappingClustering,smpnet,90,0.6531767268315849,gps,16,52.2234,87.9452,65.5325,3.1497
10,D7,ConnectedComponentsClustering,smpnet,100,0.7574048575392167,gps,16,64.3225,68.4932,66.3423,7.5235
11,D7,UniqueMappingClustering,smpnet,94,0.7788902634301791,gps,16,57.6872,78.8128,66.6152,4.2551
12,D7,KiralyMSMApproximateClustering,smpnet,98,0.7549525125550061,gps,16,57.1061,81.0959,67.0189,5.4724
13,D7,KiralyMSMApproximateClustering,st5,100,0.7959317215764348,gps,16,52.7042,87.2146,65.7035,4.8192
14,D7,KiralyMSMApproximateClustering,sent_glove,100,0.8007117646459444,gps,16,44.975,73.9726,55.9392,6.5147
15,D7,ConnectedComponentsClustering,st5,89,0.743024431912719,gps,16,54.5652,22.9224,32.283,6.4977
16,D7,KiralyMSMApproximateClustering,smpnet,100,0.95,gps,16,58.8117,53.3333,55.9387,4.8969
17,D7,ConnectedComponentsClustering,smpnet,47,0.6658574102766424,gps,16,62.1415,59.3607,60.7193,5.0531
18,D7,KiralyMSMApproximateClustering,sdistilroberta,100,0.8126492836238087,gps,16,58.5139,69.0411,63.3431,6.146
19,D7,KiralyMSMApproximateClustering,sminilm,100,0.8052014198345377,gps,16,56.0635,80.6393,66.1423,5.3249
0,D7,KiralyMSMApproximateClustering,word2vec,17,0.12019310545098835,gps,16,30.2901,64.8402,41.2911,2.2381
1,D7,KiralyMSMApproximateClustering,smpnet,45,0.47481738416773445,gps,16,36.0662,89.589,51.4286,3.0797
2,D7,KiralyMSMApproximateClustering,fasttext,66,0.4711965326419649,gps,16,28.9754,64.5662,40.0,6.616
3,D7,UniqueMappingClustering,fasttext,58,0.2943416959598126,gps,16,17.1402,66.1187,27.2232,5.05
4,D7,ConnectedComponentsClustering,smpnet,59,0.7790352058915504,gps,16,64.2857,69.0411,66.5786,3.6649
5,D7,KiralyMSMApproximateClustering,st5,73,0.22924636895423378,gps,16,30.9569,89.2237,45.9657,8.6101
6,D7,KiralyMSMApproximateClustering,smpnet,75,0.41038069916451475,gps,16,34.4452,89.589,49.7591,5.9201
7,D7,UniqueMappingClustering,word2vec,11,0.16050713565217573,gps,16,20.2068,66.0274,30.9437,1.645
8,D7,ConnectedComponentsClustering,smpnet,27,0.867117980377068,gps,16,61.5754,58.5388,60.0187,2.8429
9,D7,UniqueMappingClustering,smpnet,90,0.6531767268315849,gps,16,52.2234,87.9452,65.5325,4.0821
10,D7,ConnectedComponentsClustering,smpnet,100,0.7574048575392167,gps,16,64.3225,68.4932,66.3423,7.9667
11,D7,UniqueMappingClustering,smpnet,94,0.7788902634301791,gps,16,57.6872,78.8128,66.6152,4.3017
12,D7,KiralyMSMApproximateClustering,smpnet,98,0.7549525125550061,gps,16,57.1061,81.0959,67.0189,6.8808
13,D7,KiralyMSMApproximateClustering,st5,100,0.7959317215764348,gps,16,52.7042,87.2146,65.7035,4.7435
14,D7,KiralyMSMApproximateClustering,sent_glove,100,0.8007117646459444,gps,16,44.975,73.9726,55.9392,5.2937
15,D7,ConnectedComponentsClustering,st5,89,0.743024431912719,gps,16,54.5652,22.9224,32.283,7.3918
16,D7,KiralyMSMApproximateClustering,smpnet,100,0.95,gps,16,58.8117,53.3333,55.9387,5.0209
17,D7,ConnectedComponentsClustering,smpnet,47,0.6658574102766424,gps,16,62.1415,59.3607,60.7193,5.5842
18,D7,KiralyMSMApproximateClustering,sdistilroberta,100,0.8126492836238087,gps,16,58.5139,69.0411,63.3431,8.0148
19,D7,KiralyMSMApproximateClustering,sminilm,100,0.8052014198345377,gps,16,56.0635,80.6393,66.1423,6.3632
20,D7,KiralyMSMApproximateClustering,word2vec,100,0.8088551345648495,gps,16,38.1623,61.8265,47.1941,7.6582
21,D7,UniqueMappingClustering,sminilm,100,0.8679169361288825,gps,16,57.8231,69.863,63.2754,5.3831
22,D7,KiralyMSMApproximateClustering,sminilm,1,0.8922925418004533,gps,16,57.5214,61.4612,59.426,1.9483
