trial,dataset,clustering,lm,k,threshold,sampler,seed,precision,recall,f1,runtime
0,D9,KiralyMSMApproximateClustering,word2vec,17,0.12019310545098835,gps,16,68.8688,65.9445,67.3749,12.2585
1,D9,KiralyMSMApproximateClustering,smpnet,45,0.47481738416773445,gps,16,89.5833,91.2912,90.4292,17.2168
2,D9,KiralyMSMApproximateClustering,fasttext,66,0.4711965326419649,gps,16,16.1723,9.922,12.2986,42.4538
3,D9,UniqueMappingClustering,fasttext,58,0.2943416959598126,gps,16,10.2965,11.1352,10.6994,39.3559
4,D9,ConnectedComponentsClustering,smpnet,59,0.7790352058915504,gps,16,98.2897,42.331,59.1763,23.7359
5,D9,KiralyMSMApproximateClustering,st5,73,0.22924636895423378,gps,16,92.9021,95.8406,94.3485,45.6188
6,D9,KiralyMSMApproximateClustering,smpnet,75,0.41038069916451475,gps,16,89.6214,91.2912,90.4486,26.6598
7,D9,UniqueMappingClustering,word2vec,11,0.16050713565217573,gps,16,63.2661,67.9809,65.5388,9.2717
8,D9,ConnectedComponentsClustering,smpnet,27,0.867117980377068,gps,16,98.1875,68.0676,80.3992,13.7659
9,D9,UniqueMappingClustering,smpnet,90,0.6531767268315849,gps,16,88.6439,92.331,90.4499,19.148
10,D9,KiralyMSMApproximateClustering,smpnet,1,0.41298522516912683,gps,16,86.6721,92.4177,89.4527,5.6398
11,D9,UniqueMappingClustering,smpnet,1,0.9499999999999998,gps,16,98.1834,49.1768,65.5312,3.7716
12,D9,UniqueMappingClustering,smpnet,100,0.05,gps,16,84.8172,92.461,88.4743,73.8644
13,D9,KiralyMSMApproximateClustering,st5,100,0.95,gps,16,98.6667,41.6811,58.6049,25.9025
14,D9,KiralyMSMApproximateClustering,st5,44,0.05,gps,16,92.8631,95.8406,94.3284,32.0562
15,D9,UniqueMappingClustering,st5,66,0.05,gps,16,88.2353,96.1872,92.0398,48.3615
16,D9,KiralyMSMApproximateClustering,smpnet,29,0.05,gps,16,89.5453,91.2912,90.4098,21.0763
17,D9,ConnectedComponentsClustering,st5,60,0.05,gps,16,0,0,0,23.4261
18,D9,KiralyMSMApproximateClustering,st5,100,0.05,gps,16,92.9412,95.8406,94.3686,65.8857
19,D9,UniqueMappingClustering,st5,1,0.9101319712573964,gps,16,96.9852,73.8735,83.8662,3.0925
0,D9,KiralyMSMApproximateClustering,word2vec,17,0.12019310545098835,gps,16,68.8688,65.9445,67.3749,11.2807
1,D9,KiralyMSMApproximateClustering,smpnet,45,0.47481738416773445,gps,16,89.5833,91.2912,90.4292,17.3867
2,D9,KiralyMSMApproximateClustering,fasttext,66,0.4711965326419649,gps,16,16.1723,9.922,12.2986,41.9553
3,D9,UniqueMappingClustering,fasttext,58,0.2943416959598126,gps,16,10.2965,11.1352,10.6994,39.678
4,D9,ConnectedComponentsClustering,smpnet,59,0.7790352058915504,gps,16,98.2897,42.331,59.1763,24.2957
5,D9,KiralyMSMApproximateClustering,st5,73,0.22924636895423378,gps,16,92.9021,95.8406,94.3485,48.3259
6,D9,KiralyMSMApproximateClustering,smpnet,75,0.41038069916451475,gps,16,89.6214,91.2912,90.4486,30.1864
7,D9,UniqueMappingClustering,word2vec,11,0.16050713565217573,gps,16,63.2661,67.9809,65.5388,8.4012
8,D9,ConnectedComponentsClustering,smpnet,27,0.867117980377068,gps,16,98.1875,68.0676,80.3992,12.3519
9,D9,UniqueMappingClustering,smpnet,90,0.6531767268315849,gps,16,88.6439,92.331,90.4499,19.7818
10,D9,KiralyMSMApproximateClustering,smpnet,1,0.41298522516912683,gps,16,86.6721,92.4177,89.4527,4.3873
11,D9,UniqueMappingClustering,smpnet,1,0.9499999999999998,gps,16,98.1834,49.1768,65.5312,4.0255
12,D9,UniqueMappingClustering,smpnet,100,0.05,gps,16,84.8172,92.461,88.4743,73.3559
13,D9,KiralyMSMApproximateClustering,st5,100,0.95,gps,16,98.6667,41.6811,58.6049,25.9782
14,D9,KiralyMSMApproximateClustering,st5,44,0.05,gps,16,92.8631,95.8406,94.3284,31.293
15,D9,UniqueMappingClustering,st5,66,0.05,gps,16,88.2353,96.1872,92.0398,48.3049
16,D9,KiralyMSMApproximateClustering,smpnet,29,0.05,gps,16,89.5453,91.2912,90.4098,21.1791
17,D9,ConnectedComponentsClustering,st5,60,0.05,gps,16,0,0,0,23.7338
18,D9,KiralyMSMApproximateClustering,st5,100,0.05,gps,16,92.9412,95.8406,94.3686,66.9842
19,D9,UniqueMappingClustering,st5,1,0.9101319712573964,gps,16,96.9852,73.8735,83.8662,3.7533
20,D9,UniqueMappingClustering,st5,100,0.9300829108816677,gps,16,97.8092,59.9653,74.3486,22.1629
21,D9,KiralyMSMApproximateClustering,sdistilroberta,1,0.05,gps,16,86.9125,92.9376,89.8241,3.8901
22,D9,KiralyMSMApproximateClustering,sdistilroberta,100,0.05,gps,16,90.0977,91.8544,90.9676,65.9093
23,D9,UniqueMappingClustering,sdistilroberta,100,0.05,gps,16,85.1749,92.851,88.8474,74.4918
24,D9,UniqueMappingClustering,sdistilroberta,1,0.95,gps,16,99.6422,24.1334,38.8559,4.1995
0,D9,KiralyMSMApproximateClustering,word2vec,17,0.12019310545098835,gps,16,68.8688,65.9445,67.3749,12.1498
1,D9,KiralyMSMApproximateClustering,smpnet,45,0.47481738416773445,gps,16,89.5833,91.2912,90.4292,16.2845
2,D9,KiralyMSMApproximateClustering,fasttext,66,0.4711965326419649,gps,16,16.1723,9.922,12.2986,42.4012
3,D9,UniqueMappingClustering,fasttext,58,0.2943416959598126,gps,16,10.2965,11.1352,10.6994,40.0933
4,D9,ConnectedComponentsClustering,smpnet,59,0.7790352058915504,gps,16,98.2897,42.331,59.1763,23.7728
5,D9,KiralyMSMApproximateClustering,st5,73,0.22924636895423378,gps,16,92.9021,95.8406,94.3485,54.2328
6,D9,KiralyMSMApproximateClustering,smpnet,75,0.41038069916451475,gps,16,89.6214,91.2912,90.4486,24.9913
7,D9,UniqueMappingClustering,word2vec,11,0.16050713565217573,gps,16,63.2661,67.9809,65.5388,8.7155
8,D9,ConnectedComponentsClustering,smpnet,27,0.867117980377068,gps,16,98.1875,68.0676,80.3992,12.5482
9,D9,UniqueMappingClustering,smpnet,90,0.6531767268315849,gps,16,88.6439,92.331,90.4499,19.6296
10,D9,KiralyMSMApproximateClustering,smpnet,1,0.41298522516912683,gps,16,86.6721,92.4177,89.4527,7.136
11,D9,UniqueMappingClustering,smpnet,1,0.9499999999999998,gps,16,98.1834,49.1768,65.5312,4.0595
12,D9,UniqueMappingClustering,smpnet,100,0.05,gps,16,84.8172,92.461,88.4743,72.9109
13,D9,KiralyMSMApproximateClustering,st5,100,0.95,gps,16,98.6667,41.6811,58.6049,26.2177
14,D9,KiralyMSMApproximateClustering,st5,44,0.05,gps,16,92.8631,95.8406,94.3284,32.3158
15,D9,UniqueMappingClustering,st5,66,0.05,gps,16,88.2353,96.1872,92.0398,48.538
16,D9,KiralyMSMApproximateClustering,smpnet,29,0.05,gps,16,89.5453,91.2912,90.4098,21.6907
17,D9,ConnectedComponentsClustering,st5,60,0.05,gps,16,0,0,0,22.5357
18,D9,KiralyMSMApproximateClustering,st5,100,0.05,gps,16,92.9412,95.8406,94.3686,66.138
19,D9,UniqueMappingClustering,st5,1,0.9101319712573964,gps,16,96.9852,73.8735,83.8662,3.9864
20,D9,UniqueMappingClustering,st5,100,0.9300829108816677,gps,16,97.8092,59.9653,74.3486,21.7675
21,D9,KiralyMSMApproximateClustering,sdistilroberta,1,0.05,gps,16,86.9125,92.9376,89.8241,4.4113
22,D9,KiralyMSMApproximateClustering,sdistilroberta,100,0.05,gps,16,90.0977,91.8544,90.9676,69.1508
23,D9,UniqueMappingClustering,sdistilroberta,100,0.05,gps,16,85.1749,92.851,88.8474,74.4275
24,D9,UniqueMappingClustering,sdistilroberta,1,0.95,gps,16,99.6422,24.1334,38.8559,3.6489
25,D9,KiralyMSMApproximateClustering,sent_glove,1,0.05,gps,16,66.221,64.3847,65.29,2.8266
26,D9,UniqueMappingClustering,st5,1,0.059512839000672106,gps,16,89.7654,96.1438,92.8452,4.0495
27,D9,KiralyMSMApproximateClustering,sminilm,1,0.05,gps,16,87.9303,94.0641,90.8939,3.3795
28,D9,KiralyMSMApproximateClustering,sminilm,100,0.05,gps,16,91.3523,93.3709,92.3505,62.5806
29,D9,UniqueMappingClustering,sminilm,100,0.05,gps,16,86.1288,93.8908,89.8425,72.14
0,D9,KiralyMSMApproximateClustering,word2vec,17,0.12019310545098835,gps,16,68.8688,65.9445,67.3749,9.3328
1,D9,KiralyMSMApproximateClustering,smpnet,45,0.47481738416773445,gps,16,89.5833,91.2912,90.4292,18.2055
2,D9,KiralyMSMApproximateClustering,fasttext,66,0.4711965326419649,gps,16,16.1723,9.922,12.2986,42.426
3,D9,UniqueMappingClustering,fasttext,58,0.2943416959598126,gps,16,10.2965,11.1352,10.6994,39.6815
4,D9,ConnectedComponentsClustering,smpnet,59,0.7790352058915504,gps,16,98.2897,42.331,59.1763,24.4219
5,D9,KiralyMSMApproximateClustering,st5,73,0.22924636895423378,gps,16,92.9021,95.8406,94.3485,48.5028
6,D9,KiralyMSMApproximateClustering,smpnet,75,0.41038069916451475,gps,16,89.6214,91.2912,90.4486,28.4645
7,D9,UniqueMappingClustering,word2vec,11,0.16050713565217573,gps,16,63.2661,67.9809,65.5388,8.3743
8,D9,ConnectedComponentsClustering,smpnet,27,0.867117980377068,gps,16,98.1875,68.0676,80.3992,14.1224
9,D9,UniqueMappingClustering,smpnet,90,0.6531767268315849,gps,16,88.6439,92.331,90.4499,19.451
10,D9,KiralyMSMApproximateClustering,smpnet,1,0.41298522516912683,gps,16,86.6721,92.4177,89.4527,5.5731
11,D9,UniqueMappingClustering,smpnet,1,0.9499999999999998,gps,16,98.1834,49.1768,65.5312,3.7151
12,D9,UniqueMappingClustering,smpnet,100,0.05,gps,16,84.8172,92.461,88.4743,72.9707
13,D9,KiralyMSMApproximateClustering,st5,100,0.95,gps,16,98.6667,41.6811,58.6049,25.9893
14,D9,KiralyMSMApproximateClustering,st5,44,0.05,gps,16,92.8631,95.8406,94.3284,32.2718
15,D9,UniqueMappingClustering,st5,66,0.05,gps,16,88.2353,96.1872,92.0398,48.7659
16,D9,KiralyMSMApproximateClustering,smpnet,29,0.05,gps,16,89.5453,91.2912,90.4098,22.2306
17,D9,ConnectedComponentsClustering,st5,60,0.05,gps,16,0,0,0,22.8364
18,D9,KiralyMSMApproximateClustering,st5,100,0.05,gps,16,92.9412,95.8406,94.3686,67.6975
19,D9,UniqueMappingClustering,st5,1,0.9101319712573964,gps,16,96.9852,73.8735,83.8662,3.7869
20,D9,UniqueMappingClustering,st5,100,0.9300829108816677,gps,16,97.8092,59.9653,74.3486,22.084
21,D9,KiralyMSMApproximateClustering,sdistilroberta,1,0.05,gps,16,86.9125,92.9376,89.8241,4.1945
22,D9,KiralyMSMApproximateClustering,sdistilroberta,100,0.05,gps,16,90.0977,91.8544,90.9676,64.8134
23,D9,UniqueMappingClustering,sdistilroberta,100,0.05,gps,16,85.1749,92.851,88.8474,73.2358
24,D9,UniqueMappingClustering,sdistilroberta,1,0.95,gps,16,99.6422,24.1334,38.8559,4.111
25,D9,KiralyMSMApproximateClustering,sent_glove,1,0.05,gps,16,66.221,64.3847,65.29,3.2115
26,D9,UniqueMappingClustering,st5,1,0.059512839000672106,gps,16,89.7654,96.1438,92.8452,4.0193
27,D9,KiralyMSMApproximateClustering,sminilm,1,0.05,gps,16,87.9303,94.0641,90.8939,3.0337
28,D9,KiralyMSMApproximateClustering,sminilm,100,0.05,gps,16,91.3523,93.3709,92.3505,63.6493
29,D9,UniqueMappingClustering,sminilm,100,0.05,gps,16,86.1288,93.8908,89.8425,73.3025
30,D9,UniqueMappingClustering,sent_glove,100,0.05,gps,16,65.8188,71.7504,68.6567,71.5516
31,D9,UniqueMappingClustering,sminilm,1,0.05,gps,16,87.9303,94.0641,90.8939,3.7639
32,D9,UniqueMappingClustering,smpnet,1,0.39381705414219514,gps,16,86.6369,92.4177,89.434,4.6626
33,D9,UniqueMappingClustering,st5,1,0.4629489684134697,gps,16,89.7654,96.1438,92.8452,4.8672
34,D9,KiralyMSMApproximateClustering,smpnet,1,0.95,gps,16,98.1834,49.1768,65.5312,4.4365
0,D9,KiralyMSMApproximateClustering,word2vec,17,0.12019310545098835,gps,16,68.8688,65.9445,67.3749,12.8359
1,D9,KiralyMSMApproximateClustering,smpnet,45,0.47481738416773445,gps,16,89.5833,91.2912,90.4292,16.9312
2,D9,KiralyMSMApproximateClustering,fasttext,66,0.4711965326419649,gps,16,16.1723,9.922,12.2986,42.1362
3,D9,UniqueMappingClustering,fasttext,58,0.2943416959598126,gps,16,10.2965,11.1352,10.6994,37.3594
4,D9,ConnectedComponentsClustering,smpnet,59,0.7790352058915504,gps,16,98.2897,42.331,59.1763,21.9536
5,D9,KiralyMSMApproximateClustering,st5,73,0.22924636895423378,gps,16,92.9021,95.8406,94.3485,44.0086
6,D9,KiralyMSMApproximateClustering,smpnet,75,0.41038069916451475,gps,16,89.6214,91.2912,90.4486,26.7598
7,D9,UniqueMappingClustering,word2vec,11,0.16050713565217573,gps,16,63.2661,67.9809,65.5388,7.5801
8,D9,ConnectedComponentsClustering,smpnet,27,0.867117980377068,gps,16,98.1875,68.0676,80.3992,12.5046
9,D9,UniqueMappingClustering,smpnet,90,0.6531767268315849,gps,16,88.6439,92.331,90.4499,18.0326
10,D9,KiralyMSMApproximateClustering,smpnet,1,0.41298522516912683,gps,16,86.6721,92.4177,89.4527,4.8764
11,D9,UniqueMappingClustering,smpnet,1,0.9499999999999998,gps,16,98.1834,49.1768,65.5312,3.0815
12,D9,UniqueMappingClustering,smpnet,100,0.05,gps,16,84.8172,92.461,88.4743,67.2087
13,D9,KiralyMSMApproximateClustering,st5,100,0.95,gps,16,98.6667,41.6811,58.6049,23.5369
14,D9,KiralyMSMApproximateClustering,st5,44,0.05,gps,16,92.8631,95.8406,94.3284,29.6663
15,D9,UniqueMappingClustering,st5,66,0.05,gps,16,88.2353,96.1872,92.0398,45.2695
16,D9,KiralyMSMApproximateClustering,smpnet,29,0.05,gps,16,89.5453,91.2912,90.4098,19.8753
17,D9,ConnectedComponentsClustering,st5,60,0.05,gps,16,0,0,0,20.8938
18,D9,KiralyMSMApproximateClustering,st5,100,0.05,gps,16,92.9412,95.8406,94.3686,62.9721
19,D9,UniqueMappingClustering,st5,1,0.9101319712573964,gps,16,96.9852,73.8735,83.8662,3.1528
20,D9,UniqueMappingClustering,st5,100,0.9300829108816677,gps,16,97.8092,59.9653,74.3486,19.4654
21,D9,KiralyMSMApproximateClustering,sdistilroberta,1,0.05,gps,16,86.9125,92.9376,89.8241,3.337
22,D9,KiralyMSMApproximateClustering,sdistilroberta,100,0.05,gps,16,90.0977,91.8544,90.9676,61.9189
23,D9,UniqueMappingClustering,sdistilroberta,100,0.05,gps,16,85.1749,92.851,88.8474,68.6706
24,D9,UniqueMappingClustering,sdistilroberta,1,0.95,gps,16,99.6422,24.1334,38.8559,3.1869
25,D9,KiralyMSMApproximateClustering,sent_glove,1,0.05,gps,16,66.221,64.3847,65.29,2.2099
26,D9,UniqueMappingClustering,st5,1,0.059512839000672106,gps,16,89.7654,96.1438,92.8452,3.5849
27,D9,KiralyMSMApproximateClustering,sminilm,1,0.05,gps,16,87.9303,94.0641,90.8939,2.4163
28,D9,KiralyMSMApproximateClustering,sminilm,100,0.05,gps,16,91.3523,93.3709,92.3505,61.0249
29,D9,UniqueMappingClustering,sminilm,100,0.05,gps,16,86.1288,93.8908,89.8425,67.5899
30,D9,UniqueMappingClustering,sent_glove,100,0.05,gps,16,65.8188,71.7504,68.6567,66.5461
31,D9,UniqueMappingClustering,sminilm,1,0.05,gps,16,87.9303,94.0641,90.8939,2.6183
32,D9,UniqueMappingClustering,smpnet,1,0.39381705414219514,gps,16,86.6369,92.4177,89.434,3.476
33,D9,UniqueMappingClustering,st5,1,0.4629489684134697,gps,16,89.7654,96.1438,92.8452,3.5441
34,D9,KiralyMSMApproximateClustering,smpnet,1,0.95,gps,16,98.1834,49.1768,65.5312,3.153
35,D9,ConnectedComponentsClustering,sminilm,1,0.95,gps,16,98.7826,49.2201,65.7027,2.362
36,D9,UniqueMappingClustering,sminilm,1,0.447980438823816,gps,16,88.7572,94.0641,91.3336,2.3019
37,D9,KiralyMSMApproximateClustering,sminilm,100,0.3745046207768022,gps,16,91.3523,93.3709,92.3505,34.6059
38,D9,UniqueMappingClustering,smpnet,100,0.3845673608951321,gps,16,84.8172,92.461,88.4743,33.608
39,D9,KiralyMSMApproximateClustering,st5,1,0.05,gps,16,89.7654,96.1438,92.8452,3.4608
0,D9,KiralyMSMApproximateClustering,word2vec,17,0.12019310545098835,gps,16,68.8688,65.9445,67.3749,12.6623
1,D9,KiralyMSMApproximateClustering,smpnet,45,0.47481738416773445,gps,16,89.5833,91.2912,90.4292,16.7486
2,D9,KiralyMSMApproximateClustering,fasttext,66,0.4711965326419649,gps,16,16.1723,9.922,12.2986,39.972
3,D9,UniqueMappingClustering,fasttext,58,0.2943416959598126,gps,16,10.2965,11.1352,10.6994,37.7002
4,D9,ConnectedComponentsClustering,smpnet,59,0.7790352058915504,gps,16,98.2897,42.331,59.1763,22.023
5,D9,KiralyMSMApproximateClustering,st5,73,0.22924636895423378,gps,16,92.9021,95.8406,94.3485,44.6374
6,D9,KiralyMSMApproximateClustering,smpnet,75,0.41038069916451475,gps,16,89.6214,91.2912,90.4486,24.3961
7,D9,UniqueMappingClustering,word2vec,11,0.16050713565217573,gps,16,63.2661,67.9809,65.5388,7.6653
8,D9,ConnectedComponentsClustering,smpnet,27,0.867117980377068,gps,16,98.1875,68.0676,80.3992,13.2518
9,D9,UniqueMappingClustering,smpnet,90,0.6531767268315849,gps,16,88.6439,92.331,90.4499,18.1637
10,D9,KiralyMSMApproximateClustering,smpnet,1,0.41298522516912683,gps,16,86.6721,92.4177,89.4527,4.8053
11,D9,UniqueMappingClustering,smpnet,1,0.9499999999999998,gps,16,98.1834,49.1768,65.5312,3.1568
12,D9,UniqueMappingClustering,smpnet,100,0.05,gps,16,84.8172,92.461,88.4743,68.9443
13,D9,KiralyMSMApproximateClustering,st5,100,0.95,gps,16,98.6667,41.6811,58.6049,23.4167
14,D9,KiralyMSMApproximateClustering,st5,44,0.05,gps,16,92.8631,95.8406,94.3284,29.395
15,D9,UniqueMappingClustering,st5,66,0.05,gps,16,88.2353,96.1872,92.0398,45.5079
16,D9,KiralyMSMApproximateClustering,smpnet,29,0.05,gps,16,89.5453,91.2912,90.4098,20.3393
17,D9,ConnectedComponentsClustering,st5,60,0.05,gps,16,0,0,0,20.9042
18,D9,KiralyMSMApproximateClustering,st5,100,0.05,gps,16,92.9412,95.8406,94.3686,62.518
19,D9,UniqueMappingClustering,st5,1,0.9101319712573964,gps,16,96.9852,73.8735,83.8662,3.1731
20,D9,UniqueMappingClustering,st5,100,0.9300829108816677,gps,16,97.8092,59.9653,74.3486,19.4214
21,D9,KiralyMSMApproximateClustering,sdistilroberta,1,0.05,gps,16,86.9125,92.9376,89.8241,3.4331
22,D9,KiralyMSMApproximateClustering,sdistilroberta,100,0.05,gps,16,90.0977,91.8544,90.9676,60.4485
23,D9,UniqueMappingClustering,sdistilroberta,100,0.05,gps,16,85.1749,92.851,88.8474,68.352
24,D9,UniqueMappingClustering,sdistilroberta,1,0.95,gps,16,99.6422,24.1334,38.8559,3.1183
25,D9,KiralyMSMApproximateClustering,sent_glove,1,0.05,gps,16,66.221,64.3847,65.29,4.1728
26,D9,UniqueMappingClustering,st5,1,0.059512839000672106,gps,16,89.7654,96.1438,92.8452,3.7723
27,D9,KiralyMSMApproximateClustering,sminilm,1,0.05,gps,16,87.9303,94.0641,90.8939,2.8321
28,D9,KiralyMSMApproximateClustering,sminilm,100,0.05,gps,16,91.3523,93.3709,92.3505,62.2162
29,D9,UniqueMappingClustering,sminilm,100,0.05,gps,16,86.1288,93.8908,89.8425,67.4752
30,D9,UniqueMappingClustering,sent_glove,100,0.05,gps,16,65.8188,71.7504,68.6567,66.3844
31,D9,UniqueMappingClustering,sminilm,1,0.05,gps,16,87.9303,94.0641,90.8939,2.6129
32,D9,UniqueMappingClustering,smpnet,1,0.39381705414219514,gps,16,86.6369,92.4177,89.434,3.4755
33,D9,UniqueMappingClustering,st5,1,0.4629489684134697,gps,16,89.7654,96.1438,92.8452,3.5448
34,D9,KiralyMSMApproximateClustering,smpnet,1,0.95,gps,16,98.1834,49.1768,65.5312,3.2155
35,D9,ConnectedComponentsClustering,sminilm,1,0.95,gps,16,98.7826,49.2201,65.7027,2.3371
36,D9,UniqueMappingClustering,sminilm,1,0.447980438823816,gps,16,88.7572,94.0641,91.3336,2.3077
37,D9,KiralyMSMApproximateClustering,sminilm,100,0.3745046207768022,gps,16,91.3523,93.3709,92.3505,33.7767
38,D9,UniqueMappingClustering,smpnet,100,0.3845673608951321,gps,16,84.8172,92.461,88.4743,33.4336
39,D9,KiralyMSMApproximateClustering,st5,1,0.05,gps,16,89.7654,96.1438,92.8452,3.4524
40,D9,ConnectedComponentsClustering,smpnet,1,0.95,gps,16,98.6772,48.4835,65.0203,5.2389
41,D9,UniqueMappingClustering,st5,1,0.6826441646143561,gps,16,90.3502,96.1438,93.157,3.509
42,D9,KiralyMSMApproximateClustering,sminilm,100,0.21310754489827932,gps,16,91.3523,93.3709,92.3505,53.6574
43,D9,UniqueMappingClustering,sminilm,1,0.2537741422214009,gps,16,88.0373,94.0641,90.951,2.4797
44,D9,UniqueMappingClustering,st5,60,0.24592653291023364,gps,16,88.2353,96.1872,92.0398,41.0578
0,D9,KiralyMSMApproximateClustering,word2vec,17,0.12019310545098835,gps,16,68.8688,65.9445,67.3749,12.1983
1,D9,KiralyMSMApproximateClustering,smpnet,45,0.47481738416773445,gps,16,89.5833,91.2912,90.4292,14.9536
2,D9,KiralyMSMApproximateClustering,fasttext,66,0.4711965326419649,gps,16,16.1723,9.922,12.2986,40.5224
3,D9,UniqueMappingClustering,fasttext,58,0.2943416959598126,gps,16,10.2965,11.1352,10.6994,37.6752
4,D9,ConnectedComponentsClustering,smpnet,59,0.7790352058915504,gps,16,98.2897,42.331,59.1763,22.2622
5,D9,KiralyMSMApproximateClustering,st5,73,0.22924636895423378,gps,16,92.9021,95.8406,94.3485,46.5782
6,D9,KiralyMSMApproximateClustering,smpnet,75,0.41038069916451475,gps,16,89.6214,91.2912,90.4486,26.0293
7,D9,UniqueMappingClustering,word2vec,11,0.16050713565217573,gps,16,63.2661,67.9809,65.5388,7.711
8,D9,ConnectedComponentsClustering,smpnet,27,0.867117980377068,gps,16,98.1875,68.0676,80.3992,11.6615
9,D9,UniqueMappingClustering,smpnet,90,0.6531767268315849,gps,16,88.6439,92.331,90.4499,18.0816
10,D9,KiralyMSMApproximateClustering,smpnet,1,0.41298522516912683,gps,16,86.6721,92.4177,89.4527,5.4036
11,D9,UniqueMappingClustering,smpnet,1,0.9499999999999998,gps,16,98.1834,49.1768,65.5312,3.3465
12,D9,UniqueMappingClustering,smpnet,100,0.05,gps,16,84.8172,92.461,88.4743,68.2076
13,D9,KiralyMSMApproximateClustering,st5,100,0.95,gps,16,98.6667,41.6811,58.6049,23.6255
14,D9,KiralyMSMApproximateClustering,st5,44,0.05,gps,16,92.8631,95.8406,94.3284,29.541
15,D9,UniqueMappingClustering,st5,66,0.05,gps,16,88.2353,96.1872,92.0398,45.3898
16,D9,KiralyMSMApproximateClustering,smpnet,29,0.05,gps,16,89.5453,91.2912,90.4098,19.0307
17,D9,ConnectedComponentsClustering,st5,60,0.05,gps,16,0,0,0,20.9452
18,D9,KiralyMSMApproximateClustering,st5,100,0.05,gps,16,92.9412,95.8406,94.3686,63.6233
19,D9,UniqueMappingClustering,st5,1,0.9101319712573964,gps,16,96.9852,73.8735,83.8662,3.1568
20,D9,UniqueMappingClustering,st5,100,0.9300829108816677,gps,16,97.8092,59.9653,74.3486,19.2218
21,D9,KiralyMSMApproximateClustering,sdistilroberta,1,0.05,gps,16,86.9125,92.9376,89.8241,3.4512
22,D9,KiralyMSMApproximateClustering,sdistilroberta,100,0.05,gps,16,90.0977,91.8544,90.9676,60.8446
