trial,dataset,clustering,lm,k,threshold,sampler,seed,precision,recall,f1,runtime
0,D8,KiralyMSMApproximateClustering,word2vec,17,0.12019310545098835,tpe,16,16.2264,35.2872,22.2304,4.7071
1,D8,KiralyMSMApproximateClustering,smpnet,45,0.47481738416773445,tpe,16,24.9752,58.9683,35.0889,9.2091
2,D8,KiralyMSMApproximateClustering,fasttext,66,0.4711965326419649,tpe,16,9.5852,20.0469,12.9693,15.412
3,D8,UniqueMappingClustering,fasttext,58,0.2943416959598126,tpe,16,7.1997,21.2192,10.7514,14.2507
4,D8,ConnectedComponentsClustering,smpnet,59,0.7790352058915504,tpe,16,45.2229,8.3236,14.0594,8.6204
0,D8,KiralyMSMApproximateClustering,word2vec,17,0.12019310545098835,tpe,16,16.2264,35.2872,22.2304,4.4399
1,D8,KiralyMSMApproximateClustering,smpnet,45,0.47481738416773445,tpe,16,24.9752,58.9683,35.0889,10.3669
2,D8,KiralyMSMApproximateClustering,fasttext,66,0.4711965326419649,tpe,16,9.5852,20.0469,12.9693,14.5321
3,D8,UniqueMappingClustering,fasttext,58,0.2943416959598126,tpe,16,7.1997,21.2192,10.7514,14.1468
4,D8,ConnectedComponentsClustering,smpnet,59,0.7790352058915504,tpe,16,45.2229,8.3236,14.0594,8.5253
5,D8,KiralyMSMApproximateClustering,st5,73,0.22924636895423378,tpe,16,28.7718,69.7538,40.7395,17.0518
6,D8,KiralyMSMApproximateClustering,smpnet,75,0.41038069916451475,tpe,16,25.1626,58.9683,35.2735,16.9551
7,D8,UniqueMappingClustering,word2vec,11,0.16050713565217573,tpe,16,12.6557,36.9285,18.851,3.2138
8,D8,ConnectedComponentsClustering,smpnet,27,0.867117980377068,tpe,16,48.2249,19.109,27.372,4.5975
9,D8,UniqueMappingClustering,smpnet,90,0.6531767268315849,tpe,16,21.6716,60.4924,31.9109,9.7889
0,D8,KiralyMSMApproximateClustering,word2vec,17,0.12019310545098835,tpe,16,16.2264,35.2872,22.2304,4.9142
1,D8,KiralyMSMApproximateClustering,smpnet,45,0.47481738416773445,tpe,16,24.9752,58.9683,35.0889,9.9162
2,D8,KiralyMSMApproximateClustering,fasttext,66,0.4711965326419649,tpe,16,9.5852,20.0469,12.9693,14.9454
3,D8,UniqueMappingClustering,fasttext,58,0.2943416959598126,tpe,16,7.1997,21.2192,10.7514,14.1804
4,D8,ConnectedComponentsClustering,smpnet,59,0.7790352058915504,tpe,16,45.2229,8.3236,14.0594,8.9224
