trial,dataset,clustering,lm,k,threshold,sampler,seed,precision,recall,f1,runtime
0,D2,KiralyMSMApproximateClustering,word2vec,17,0.12019310545098835,tpe,16,59.434,29.2751,39.2279,1.0132
1,D2,KiralyMSMApproximateClustering,smpnet,45,0.47481738416773445,tpe,16,85.3801,54.2751,66.3636,0.5419
2,D2,KiralyMSMApproximateClustering,fasttext,66,0.4711965326419649,tpe,16,39.0335,9.7584,15.6134,0.7397
3,D2,UniqueMappingClustering,fasttext,58,0.2943416959598126,tpe,16,24.8439,18.4944,21.204,0.6852
4,D2,ConnectedComponentsClustering,smpnet,59,0.7790352058915504,tpe,16,96.5714,15.7063,27.0184,0.4741
0,D2,KiralyMSMApproximateClustering,word2vec,17,0.12019310545098835,tpe,16,59.434,29.2751,39.2279,0.3934
1,D2,KiralyMSMApproximateClustering,smpnet,45,0.47481738416773445,tpe,16,85.3801,54.2751,66.3636,0.4273
2,D2,KiralyMSMApproximateClustering,fasttext,66,0.4711965326419649,tpe,16,39.0335,9.7584,15.6134,0.8328
3,D2,UniqueMappingClustering,fasttext,58,0.2943416959598126,tpe,16,24.8439,18.4944,21.204,0.6674
4,D2,ConnectedComponentsClustering,smpnet,59,0.7790352058915504,tpe,16,96.5714,15.7063,27.0184,0.4517
5,D2,KiralyMSMApproximateClustering,st5,73,0.22924636895423378,tpe,16,92.6582,68.0297,78.4566,0.842
6,D2,KiralyMSMApproximateClustering,smpnet,75,0.41038069916451475,tpe,16,85.3801,54.2751,66.3636,0.7802
7,D2,UniqueMappingClustering,word2vec,11,0.16050713565217573,tpe,16,46.0177,38.6617,42.0202,0.2417
8,D2,ConnectedComponentsClustering,smpnet,27,0.867117980377068,tpe,16,92.6471,5.855,11.014,0.3011
9,D2,UniqueMappingClustering,smpnet,90,0.6531767268315849,tpe,16,77.5105,68.8662,72.9331,0.5575
0,D2,KiralyMSMApproximateClustering,word2vec,17,0.12019310545098835,tpe,16,59.434,29.2751,39.2279,0.2895
1,D2,KiralyMSMApproximateClustering,smpnet,45,0.47481738416773445,tpe,16,85.3801,54.2751,66.3636,0.5805
2,D2,KiralyMSMApproximateClustering,fasttext,66,0.4711965326419649,tpe,16,39.0335,9.7584,15.6134,0.7792
3,D2,UniqueMappingClustering,fasttext,58,0.2943416959598126,tpe,16,24.8439,18.4944,21.204,0.6834
4,D2,ConnectedComponentsClustering,smpnet,59,0.7790352058915504,tpe,16,96.5714,15.7063,27.0184,0.4606
5,D2,KiralyMSMApproximateClustering,st5,73,0.22924636895423378,tpe,16,92.6582,68.0297,78.4566,0.9989
