trial,dataset,clustering,lm,k,threshold,sampler,seed,precision,recall,f1,runtime
0,D10,KiralyMSMApproximateClustering,word2vec,17,0.12019310545098835,tpe,16,43.3562,21.0077,28.3021,13.2195
1,D10,KiralyMSMApproximateClustering,smpnet,45,0.47481738416773445,tpe,16,65.936,25.1279,36.3884,20.1488
2,D10,KiralyMSMApproximateClustering,fasttext,66,0.4711965326419649,tpe,16,46.3107,17.6792,25.5896,23.0292
3,D10,UniqueMappingClustering,fasttext,58,0.2943416959598126,tpe,16,32.229,20.6797,25.1938,22.6575
4,D10,ConnectedComponentsClustering,smpnet,59,0.7790352058915504,tpe,16,98.9305,0.8092,1.6052,20.7169
0,D10,KiralyMSMApproximateClustering,word2vec,17,0.12019310545098835,tpe,16,43.3562,21.0077,28.3021,12.9357
1,D10,KiralyMSMApproximateClustering,smpnet,45,0.47481738416773445,tpe,16,65.936,25.1279,36.3884,19.0624
2,D10,KiralyMSMApproximateClustering,fasttext,66,0.4711965326419649,tpe,16,46.3107,17.6792,25.5896,23.2296
3,D10,UniqueMappingClustering,fasttext,58,0.2943416959598126,tpe,16,32.229,20.6797,25.1938,22.7119
4,D10,ConnectedComponentsClustering,smpnet,59,0.7790352058915504,tpe,16,98.9305,0.8092,1.6052,21.7424
5,D10,KiralyMSMApproximateClustering,st5,73,0.22924636895423378,tpe,16,69.3401,45.4534,54.9115,31.3413
6,D10,KiralyMSMApproximateClustering,smpnet,75,0.41038069916451475,tpe,16,63.2126,27.6429,38.465,27.2651
7,D10,UniqueMappingClustering,word2vec,11,0.16050713565217573,tpe,16,33.2269,23.6671,27.6438,11.3045
8,D10,ConnectedComponentsClustering,smpnet,27,0.867117980377068,tpe,16,100.0,0.0962,0.1923,16.6562
9,D10,UniqueMappingClustering,smpnet,90,0.6531767268315849,tpe,16,82.7047,6.7139,12.4196,19.6492
0,D10,KiralyMSMApproximateClustering,word2vec,17,0.12019310545098835,tpe,16,43.3562,21.0077,28.3021,12.1643
1,D10,KiralyMSMApproximateClustering,smpnet,45,0.47481738416773445,tpe,16,65.936,25.1279,36.3884,19.1892
2,D10,KiralyMSMApproximateClustering,fasttext,66,0.4711965326419649,tpe,16,46.3107,17.6792,25.5896,23.3074
3,D10,UniqueMappingClustering,fasttext,58,0.2943416959598126,tpe,16,32.229,20.6797,25.1938,23.4036
4,D10,ConnectedComponentsClustering,smpnet,59,0.7790352058915504,tpe,16,98.9305,0.8092,1.6052,20.6612
5,D10,KiralyMSMApproximateClustering,st5,73,0.22924636895423378,tpe,16,69.3401,45.4534,54.9115,33.9352
6,D10,KiralyMSMApproximateClustering,smpnet,75,0.41038069916451475,tpe,16,63.2126,27.6429,38.465,25.79
7,D10,UniqueMappingClustering,word2vec,11,0.16050713565217573,tpe,16,33.2269,23.6671,27.6438,11.8458
8,D10,ConnectedComponentsClustering,smpnet,27,0.867117980377068,tpe,16,100.0,0.0962,0.1923,16.6318
9,D10,UniqueMappingClustering,smpnet,90,0.6531767268315849,tpe,16,82.7047,6.7139,12.4196,19.7786
10,D10,KiralyMSMApproximateClustering,st5,98,0.055834891052679025,tpe,16,69.6576,45.4665,55.0204,38.0956
11,D10,KiralyMSMApproximateClustering,st5,93,0.06956821180451549,tpe,16,69.5789,45.4577,54.9894,35.6936
12,D10,KiralyMSMApproximateClustering,st5,100,0.056418380986522264,tpe,16,69.6716,45.4665,55.0247,39.283
13,D10,KiralyMSMApproximateClustering,sdistilroberta,98,0.32032917428935404,tpe,16,53.8695,22.4992,31.7413,35.1583
14,D10,KiralyMSMApproximateClustering,sminilm,82,0.08322721138020117,tpe,16,56.4555,29.6636,38.8921,29.4862
0,D10,KiralyMSMApproximateClustering,word2vec,17,0.12019310545098835,tpe,16,43.3562,21.0077,28.3021,11.7007
1,D10,KiralyMSMApproximateClustering,smpnet,45,0.47481738416773445,tpe,16,65.936,25.1279,36.3884,19.3611
2,D10,KiralyMSMApproximateClustering,fasttext,66,0.4711965326419649,tpe,16,46.3107,17.6792,25.5896,22.9284
3,D10,UniqueMappingClustering,fasttext,58,0.2943416959598126,tpe,16,32.229,20.6797,25.1938,23.0059
4,D10,ConnectedComponentsClustering,smpnet,59,0.7790352058915504,tpe,16,98.9305,0.8092,1.6052,20.9129
5,D10,KiralyMSMApproximateClustering,st5,73,0.22924636895423378,tpe,16,69.3401,45.4534,54.9115,32.3998
6,D10,KiralyMSMApproximateClustering,smpnet,75,0.41038069916451475,tpe,16,63.2126,27.6429,38.465,27.064
7,D10,UniqueMappingClustering,word2vec,11,0.16050713565217573,tpe,16,33.2269,23.6671,27.6438,11.7351
8,D10,ConnectedComponentsClustering,smpnet,27,0.867117980377068,tpe,16,100.0,0.0962,0.1923,16.7619
9,D10,UniqueMappingClustering,smpnet,90,0.6531767268315849,tpe,16,82.7047,6.7139,12.4196,19.3152
10,D10,KiralyMSMApproximateClustering,st5,98,0.055834891052679025,tpe,16,69.6576,45.4665,55.0204,38.1196
11,D10,KiralyMSMApproximateClustering,st5,93,0.06956821180451549,tpe,16,69.5789,45.4577,54.9894,35.783
12,D10,KiralyMSMApproximateClustering,st5,100,0.056418380986522264,tpe,16,69.6716,45.4665,55.0247,37.2782
13,D10,KiralyMSMApproximateClustering,sdistilroberta,98,0.32032917428935404,tpe,16,53.8695,22.4992,31.7413,37.4459
14,D10,KiralyMSMApproximateClustering,sminilm,82,0.08322721138020117,tpe,16,56.4555,29.6636,38.8921,27.8753
15,D10,ConnectedComponentsClustering,st5,41,0.6368391443388417,tpe,16,0.0,0.0,0.0,17.9233
16,D10,KiralyMSMApproximateClustering,sent_glove,99,0.21837243164544873,tpe,16,44.9807,20.3823,28.0529,33.7264
17,D10,KiralyMSMApproximateClustering,st5,79,0.35206953722040646,tpe,16,69.4441,45.4577,54.9473,31.4484
18,D10,ConnectedComponentsClustering,st5,86,0.20997484795144564,tpe,16,0,0,0,24.7357
19,D10,UniqueMappingClustering,sminilm,34,0.585746095859243,tpe,16,78.6363,14.0227,23.801,11.0171
0,D10,KiralyMSMApproximateClustering,word2vec,17,0.12019310545098835,tpe,16,43.3562,21.0077,28.3021,12.2091
1,D10,KiralyMSMApproximateClustering,smpnet,45,0.47481738416773445,tpe,16,65.936,25.1279,36.3884,19.3745
2,D10,KiralyMSMApproximateClustering,fasttext,66,0.4711965326419649,tpe,16,46.3107,17.6792,25.5896,23.0863
3,D10,UniqueMappingClustering,fasttext,58,0.2943416959598126,tpe,16,32.229,20.6797,25.1938,23.7302
4,D10,ConnectedComponentsClustering,smpnet,59,0.7790352058915504,tpe,16,98.9305,0.8092,1.6052,21.3364
5,D10,KiralyMSMApproximateClustering,st5,73,0.22924636895423378,tpe,16,69.3401,45.4534,54.9115,32.0663
6,D10,KiralyMSMApproximateClustering,smpnet,75,0.41038069916451475,tpe,16,63.2126,27.6429,38.465,26.7887
7,D10,UniqueMappingClustering,word2vec,11,0.16050713565217573,tpe,16,33.2269,23.6671,27.6438,11.8773
8,D10,ConnectedComponentsClustering,smpnet,27,0.867117980377068,tpe,16,100.0,0.0962,0.1923,16.3403
9,D10,UniqueMappingClustering,smpnet,90,0.6531767268315849,tpe,16,82.7047,6.7139,12.4196,19.7481
