trial,dataset,clustering,lm,k,threshold,sampler,seed,precision,recall,f1,runtime
0,D6,KiralyMSMApproximateClustering,word2vec,17,0.12019310545098835,random,16,17.6786,27.7052,21.5843,3.8582
1,D6,KiralyMSMApproximateClustering,smpnet,45,0.47481738416773445,random,16,43.0943,67.8172,52.7003,5.1407
2,D6,KiralyMSMApproximateClustering,fasttext,66,0.4711965326419649,random,16,15.0088,23.7873,18.4049,9.2717
3,D6,UniqueMappingClustering,fasttext,58,0.2943416959598126,random,16,7.1806,25.3731,11.1934,8.5267
4,D6,ConnectedComponentsClustering,smpnet,59,0.7790352058915504,random,16,82.0833,18.3769,30.0305,7.1283
0,D6,KiralyMSMApproximateClustering,word2vec,17,0.12019310545098835,random,16,17.6786,27.7052,21.5843,2.5936
1,D6,KiralyMSMApproximateClustering,smpnet,45,0.47481738416773445,random,16,43.0943,67.8172,52.7003,4.8486
2,D6,KiralyMSMApproximateClustering,fasttext,66,0.4711965326419649,random,16,15.0088,23.7873,18.4049,10.8005
3,D6,UniqueMappingClustering,fasttext,58,0.2943416959598126,random,16,7.1806,25.3731,11.1934,7.8615
4,D6,ConnectedComponentsClustering,smpnet,59,0.7790352058915504,random,16,82.0833,18.3769,30.0305,5.4879
5,D6,KiralyMSMApproximateClustering,st5,73,0.22924636895423378,random,16,35.5178,66.2313,46.239,14.0247
6,D6,KiralyMSMApproximateClustering,smpnet,75,0.41038069916451475,random,16,40.6951,67.7239,50.8403,10.2408
7,D6,UniqueMappingClustering,word2vec,11,0.16050713565217573,random,16,10.8579,30.2239,15.9763,2.0494
8,D6,ConnectedComponentsClustering,smpnet,27,0.867117980377068,random,16,83.5938,9.9813,17.8333,4.1426
9,D6,UniqueMappingClustering,smpnet,90,0.6531767268315849,random,16,52.5028,44.0299,47.8945,5.0485
0,D6,KiralyMSMApproximateClustering,word2vec,17,0.12019310545098835,random,16,17.6786,27.7052,21.5843,3.3488
1,D6,KiralyMSMApproximateClustering,smpnet,45,0.47481738416773445,random,16,43.0943,67.8172,52.7003,6.9389
2,D6,KiralyMSMApproximateClustering,fasttext,66,0.4711965326419649,random,16,15.0088,23.7873,18.4049,10.7595
3,D6,UniqueMappingClustering,fasttext,58,0.2943416959598126,random,16,7.1806,25.3731,11.1934,10.4991
4,D6,ConnectedComponentsClustering,smpnet,59,0.7790352058915504,random,16,82.0833,18.3769,30.0305,6.413
5,D6,KiralyMSMApproximateClustering,st5,73,0.22924636895423378,random,16,35.5178,66.2313,46.239,13.6157
6,D6,KiralyMSMApproximateClustering,smpnet,75,0.41038069916451475,random,16,40.6951,67.7239,50.8403,10.5819
7,D6,UniqueMappingClustering,word2vec,11,0.16050713565217573,random,16,10.8579,30.2239,15.9763,2.0793
8,D6,ConnectedComponentsClustering,smpnet,27,0.867117980377068,random,16,83.5938,9.9813,17.8333,3.0367
9,D6,UniqueMappingClustering,smpnet,90,0.6531767268315849,random,16,52.5028,44.0299,47.8945,4.957
