trial,dataset,clustering,lm,k,threshold,sampler,seed,precision,recall,f1,runtime
0,D5,KiralyMSMApproximateClustering,word2vec,17,0.12019310545098835,random,16,48.8673,46.0366,47.4097,2.4203
1,D5,KiralyMSMApproximateClustering,smpnet,45,0.47481738416773445,random,16,61.0238,84.8069,70.976,3.3453
2,D5,KiralyMSMApproximateClustering,fasttext,66,0.4711965326419649,random,16,44.0929,45.3252,44.7006,5.7438
3,D5,UniqueMappingClustering,fasttext,58,0.2943416959598126,random,16,26.0858,47.9167,33.7811,6.3146
4,D5,ConnectedComponentsClustering,smpnet,59,0.7790352058915504,random,16,88.6364,27.7439,42.2601,4.0793
0,D5,KiralyMSMApproximateClustering,word2vec,17,0.12019310545098835,random,16,48.8673,46.0366,47.4097,2.9707
1,D5,KiralyMSMApproximateClustering,smpnet,45,0.47481738416773445,random,16,61.0238,84.8069,70.976,3.1282
2,D5,KiralyMSMApproximateClustering,fasttext,66,0.4711965326419649,random,16,44.0929,45.3252,44.7006,5.2928
3,D5,UniqueMappingClustering,fasttext,58,0.2943416959598126,random,16,26.0858,47.9167,33.7811,5.5182
4,D5,ConnectedComponentsClustering,smpnet,59,0.7790352058915504,random,16,88.6364,27.7439,42.2601,3.9298
5,D5,KiralyMSMApproximateClustering,st5,73,0.22924636895423378,random,16,57.2655,84.7053,68.3337,8.7086
6,D5,KiralyMSMApproximateClustering,smpnet,75,0.41038069916451475,random,16,59.6567,84.7561,70.0252,5.3217
7,D5,UniqueMappingClustering,word2vec,11,0.16050713565217573,random,16,32.9557,48.7805,39.3362,1.4607
8,D5,ConnectedComponentsClustering,smpnet,27,0.867117980377068,random,16,94.1176,9.7561,17.6796,2.8631
9,D5,UniqueMappingClustering,smpnet,90,0.6531767268315849,random,16,77.6451,69.3598,73.2689,3.2388
0,D5,KiralyMSMApproximateClustering,word2vec,17,0.12019310545098835,random,16,48.8673,46.0366,47.4097,3.0807
1,D5,KiralyMSMApproximateClustering,smpnet,45,0.47481738416773445,random,16,61.0238,84.8069,70.976,4.0224
2,D5,KiralyMSMApproximateClustering,fasttext,66,0.4711965326419649,random,16,44.0929,45.3252,44.7006,4.739
3,D5,UniqueMappingClustering,fasttext,58,0.2943416959598126,random,16,26.0858,47.9167,33.7811,5.6349
4,D5,ConnectedComponentsClustering,smpnet,59,0.7790352058915504,random,16,88.6364,27.7439,42.2601,4.0434
5,D5,KiralyMSMApproximateClustering,st5,73,0.22924636895423378,random,16,57.2655,84.7053,68.3337,7.8441
6,D5,KiralyMSMApproximateClustering,smpnet,75,0.41038069916451475,random,16,59.6567,84.7561,70.0252,6.2491
7,D5,UniqueMappingClustering,word2vec,11,0.16050713565217573,random,16,32.9557,48.7805,39.3362,1.3941
8,D5,ConnectedComponentsClustering,smpnet,27,0.867117980377068,random,16,94.1176,9.7561,17.6796,2.5856
9,D5,UniqueMappingClustering,smpnet,90,0.6531767268315849,random,16,77.6451,69.3598,73.2689,3.8543
10,D5,UniqueMappingClustering,fasttext,10,0.5452341150525656,random,16,31.3528,47.4593,37.7603,1.8848
11,D5,KiralyMSMApproximateClustering,fasttext,98,0.16645917163799678,random,16,43.9941,45.2236,44.6004,7.5135
12,D5,UniqueMappingClustering,st5,7,0.7146248724262169,random,16,64.751,85.874,73.8314,1.3653
13,D5,ConnectedComponentsClustering,sdistilroberta,12,0.6137605635727257,random,16,80.7309,37.0427,50.7837,1.565
14,D5,KiralyMSMApproximateClustering,fasttext,68,0.709966042143856,random,16,47.3881,45.1728,46.2539,4.4995
0,D5,KiralyMSMApproximateClustering,word2vec,17,0.12019310545098835,random,16,48.8673,46.0366,47.4097,1.6381
1,D5,KiralyMSMApproximateClustering,smpnet,45,0.47481738416773445,random,16,61.0238,84.8069,70.976,3.6533
2,D5,KiralyMSMApproximateClustering,fasttext,66,0.4711965326419649,random,16,44.0929,45.3252,44.7006,5.6577
3,D5,UniqueMappingClustering,fasttext,58,0.2943416959598126,random,16,26.0858,47.9167,33.7811,4.9985
4,D5,ConnectedComponentsClustering,smpnet,59,0.7790352058915504,random,16,88.6364,27.7439,42.2601,5.2189
5,D5,KiralyMSMApproximateClustering,st5,73,0.22924636895423378,random,16,57.2655,84.7053,68.3337,6.3617
6,D5,KiralyMSMApproximateClustering,smpnet,75,0.41038069916451475,random,16,59.6567,84.7561,70.0252,6.2935
7,D5,UniqueMappingClustering,word2vec,11,0.16050713565217573,random,16,32.9557,48.7805,39.3362,1.3067
8,D5,ConnectedComponentsClustering,smpnet,27,0.867117980377068,random,16,94.1176,9.7561,17.6796,2.5506
9,D5,UniqueMappingClustering,smpnet,90,0.6531767268315849,random,16,77.6451,69.3598,73.2689,3.67
10,D5,UniqueMappingClustering,fasttext,10,0.5452341150525656,random,16,31.3528,47.4593,37.7603,1.2338
11,D5,KiralyMSMApproximateClustering,fasttext,98,0.16645917163799678,random,16,43.9941,45.2236,44.6004,7.6731
12,D5,UniqueMappingClustering,st5,7,0.7146248724262169,random,16,64.751,85.874,73.8314,1.6618
13,D5,ConnectedComponentsClustering,sdistilroberta,12,0.6137605635727257,random,16,80.7309,37.0427,50.7837,1.4746
14,D5,KiralyMSMApproximateClustering,fasttext,68,0.709966042143856,random,16,47.3881,45.1728,46.2539,5.7656
15,D5,UniqueMappingClustering,smpnet,66,0.24914401874407033,random,16,40.9931,90.1931,56.3671,6.3422
16,D5,KiralyMSMApproximateClustering,word2vec,50,0.7990354345658606,random,16,58.6617,40.0915,47.6305,2.1925
17,D5,UniqueMappingClustering,sdistilroberta,40,0.868558317649603,random,16,91.5493,3.3028,6.3757,1.8374
18,D5,KiralyMSMApproximateClustering,sent_glove,19,0.33086064235232016,random,16,52.8449,68.9024,59.8147,2.8421
19,D5,KiralyMSMApproximateClustering,sent_glove,53,0.5010624384761906,random,16,57.8473,68.5467,62.7442,3.7052
0,D5,KiralyMSMApproximateClustering,word2vec,17,0.12019310545098835,random,16,48.8673,46.0366,47.4097,2.0791
1,D5,KiralyMSMApproximateClustering,smpnet,45,0.47481738416773445,random,16,61.0238,84.8069,70.976,4.2667
2,D5,KiralyMSMApproximateClustering,fasttext,66,0.4711965326419649,random,16,44.0929,45.3252,44.7006,5.6004
3,D5,UniqueMappingClustering,fasttext,58,0.2943416959598126,random,16,26.0858,47.9167,33.7811,5.6827
4,D5,ConnectedComponentsClustering,smpnet,59,0.7790352058915504,random,16,88.6364,27.7439,42.2601,4.746
5,D5,KiralyMSMApproximateClustering,st5,73,0.22924636895423378,random,16,57.2655,84.7053,68.3337,8.1318
6,D5,KiralyMSMApproximateClustering,smpnet,75,0.41038069916451475,random,16,59.6567,84.7561,70.0252,5.9406
7,D5,UniqueMappingClustering,word2vec,11,0.16050713565217573,random,16,32.9557,48.7805,39.3362,1.6435
8,D5,ConnectedComponentsClustering,smpnet,27,0.867117980377068,random,16,94.1176,9.7561,17.6796,2.2135
9,D5,UniqueMappingClustering,smpnet,90,0.6531767268315849,random,16,77.6451,69.3598,73.2689,3.4916
10,D5,UniqueMappingClustering,fasttext,10,0.5452341150525656,random,16,31.3528,47.4593,37.7603,1.4924
11,D5,KiralyMSMApproximateClustering,fasttext,98,0.16645917163799678,random,16,43.9941,45.2236,44.6004,8.8913
12,D5,UniqueMappingClustering,st5,7,0.7146248724262169,random,16,64.751,85.874,73.8314,1.2144
13,D5,ConnectedComponentsClustering,sdistilroberta,12,0.6137605635727257,random,16,80.7309,37.0427,50.7837,1.627
14,D5,KiralyMSMApproximateClustering,fasttext,68,0.709966042143856,random,16,47.3881,45.1728,46.2539,5.966
15,D5,UniqueMappingClustering,smpnet,66,0.24914401874407033,random,16,40.9931,90.1931,56.3671,7.5469
16,D5,KiralyMSMApproximateClustering,word2vec,50,0.7990354345658606,random,16,58.6617,40.0915,47.6305,2.5736
17,D5,UniqueMappingClustering,sdistilroberta,40,0.868558317649603,random,16,91.5493,3.3028,6.3757,2.2958
18,D5,KiralyMSMApproximateClustering,sent_glove,19,0.33086064235232016,random,16,52.8449,68.9024,59.8147,2.6425
19,D5,KiralyMSMApproximateClustering,sent_glove,53,0.5010624384761906,random,16,57.8473,68.5467,62.7442,4.2669
20,D5,UniqueMappingClustering,word2vec,1,0.7542424113045585,random,16,59.4182,41.5142,48.8783,0.6898
21,D5,ConnectedComponentsClustering,smpnet,71,0.8248419392710582,random,16,93.0556,17.0224,28.7801,4.9826
22,D5,ConnectedComponentsClustering,smpnet,7,0.5841519192894316,random,16,81.299,36.8902,50.7515,1.5004
23,D5,ConnectedComponentsClustering,smpnet,30,0.30080380222915293,random,16,0,0,0,3.0629
24,D5,KiralyMSMApproximateClustering,st5,82,0.14021877598360577,random,16,57.3742,84.6037,68.3778,9.242
0,D5,KiralyMSMApproximateClustering,word2vec,17,0.12019310545098835,random,16,48.8673,46.0366,47.4097,1.7621
1,D5,KiralyMSMApproximateClustering,smpnet,45,0.47481738416773445,random,16,61.0238,84.8069,70.976,4.0158
2,D5,KiralyMSMApproximateClustering,fasttext,66,0.4711965326419649,random,16,44.0929,45.3252,44.7006,5.7566
3,D5,UniqueMappingClustering,fasttext,58,0.2943416959598126,random,16,26.0858,47.9167,33.7811,5.3088
4,D5,ConnectedComponentsClustering,smpnet,59,0.7790352058915504,random,16,88.6364,27.7439,42.2601,3.7951
5,D5,KiralyMSMApproximateClustering,st5,73,0.22924636895423378,random,16,57.2655,84.7053,68.3337,7.7354
6,D5,KiralyMSMApproximateClustering,smpnet,75,0.41038069916451475,random,16,59.6567,84.7561,70.0252,5.7161
7,D5,UniqueMappingClustering,word2vec,11,0.16050713565217573,random,16,32.9557,48.7805,39.3362,1.9877
8,D5,ConnectedComponentsClustering,smpnet,27,0.867117980377068,random,16,94.1176,9.7561,17.6796,2.51
9,D5,UniqueMappingClustering,smpnet,90,0.6531767268315849,random,16,77.6451,69.3598,73.2689,2.8598
10,D5,UniqueMappingClustering,fasttext,10,0.5452341150525656,random,16,31.3528,47.4593,37.7603,1.7844
11,D5,KiralyMSMApproximateClustering,fasttext,98,0.16645917163799678,random,16,43.9941,45.2236,44.6004,9.0117
12,D5,UniqueMappingClustering,st5,7,0.7146248724262169,random,16,64.751,85.874,73.8314,1.2844
13,D5,ConnectedComponentsClustering,sdistilroberta,12,0.6137605635727257,random,16,80.7309,37.0427,50.7837,1.6985
14,D5,KiralyMSMApproximateClustering,fasttext,68,0.709966042143856,random,16,47.3881,45.1728,46.2539,5.036
15,D5,UniqueMappingClustering,smpnet,66,0.24914401874407033,random,16,40.9931,90.1931,56.3671,6.6792
16,D5,KiralyMSMApproximateClustering,word2vec,50,0.7990354345658606,random,16,58.6617,40.0915,47.6305,2.6504
17,D5,UniqueMappingClustering,sdistilroberta,40,0.868558317649603,random,16,91.5493,3.3028,6.3757,1.9802
18,D5,KiralyMSMApproximateClustering,sent_glove,19,0.33086064235232016,random,16,52.8449,68.9024,59.8147,2.789
19,D5,KiralyMSMApproximateClustering,sent_glove,53,0.5010624384761906,random,16,57.8473,68.5467,62.7442,4.905
20,D5,UniqueMappingClustering,word2vec,1,0.7542424113045585,random,16,59.4182,41.5142,48.8783,1.0576
21,D5,ConnectedComponentsClustering,smpnet,71,0.8248419392710582,random,16,93.0556,17.0224,28.7801,4.3518
22,D5,ConnectedComponentsClustering,smpnet,7,0.5841519192894316,random,16,81.299,36.8902,50.7515,1.459
23,D5,ConnectedComponentsClustering,smpnet,30,0.30080380222915293,random,16,0,0,0,2.3873
24,D5,KiralyMSMApproximateClustering,st5,82,0.14021877598360577,random,16,57.3742,84.6037,68.3778,8.5914
25,D5,KiralyMSMApproximateClustering,st5,14,0.7552770869535479,random,16,78.309,79.065,78.6852,1.883
