trial,dataset,clustering,lm,k,threshold,sampler,seed,precision,recall,f1,runtime
0,D4,KiralyMSMApproximateClustering,word2vec,17,0.12019310545098835,random,16,98.433,93.2104,95.7506,0.7893
1,D4,KiralyMSMApproximateClustering,smpnet,45,0.47481738416773445,random,16,98.0716,96.0432,97.0468,1.8265
2,D4,KiralyMSMApproximateClustering,fasttext,66,0.4711965326419649,random,16,92.8335,75.7194,83.4076,1.8617
3,D4,UniqueMappingClustering,fasttext,58,0.2943416959598126,random,16,82.075,75.7644,78.7935,2.3039
4,D4,ConnectedComponentsClustering,smpnet,59,0.7790352058915504,random,16,99.8444,57.6888,73.1262,1.361
0,D4,KiralyMSMApproximateClustering,word2vec,17,0.12019310545098835,random,16,98.433,93.2104,95.7506,1.1499
1,D4,KiralyMSMApproximateClustering,smpnet,45,0.47481738416773445,random,16,98.0716,96.0432,97.0468,1.5177
2,D4,KiralyMSMApproximateClustering,fasttext,66,0.4711965326419649,random,16,92.8335,75.7194,83.4076,2.3278
3,D4,UniqueMappingClustering,fasttext,58,0.2943416959598126,random,16,82.075,75.7644,78.7935,1.7128
4,D4,ConnectedComponentsClustering,smpnet,59,0.7790352058915504,random,16,99.8444,57.6888,73.1262,1.2925
5,D4,KiralyMSMApproximateClustering,st5,73,0.22924636895423378,random,16,98.3311,98.0216,98.1761,2.4826
6,D4,KiralyMSMApproximateClustering,smpnet,75,0.41038069916451475,random,16,98.0734,96.1331,97.0936,2.0705
7,D4,UniqueMappingClustering,word2vec,11,0.16050713565217573,random,16,95.9874,95.7284,95.8577,0.7012
8,D4,ConnectedComponentsClustering,smpnet,27,0.867117980377068,random,16,99.8874,79.7662,88.7,1.1281
9,D4,UniqueMappingClustering,smpnet,90,0.6531767268315849,random,16,96.8047,96.7176,96.7611,1.4365
0,D4,KiralyMSMApproximateClustering,word2vec,17,0.12019310545098835,random,16,98.433,93.2104,95.7506,1.2327
1,D4,KiralyMSMApproximateClustering,smpnet,45,0.47481738416773445,random,16,98.0716,96.0432,97.0468,1.5005
2,D4,KiralyMSMApproximateClustering,fasttext,66,0.4711965326419649,random,16,92.8335,75.7194,83.4076,2.1046
3,D4,UniqueMappingClustering,fasttext,58,0.2943416959598126,random,16,82.075,75.7644,78.7935,1.9529
4,D4,ConnectedComponentsClustering,smpnet,59,0.7790352058915504,random,16,99.8444,57.6888,73.1262,1.2207
