Feature,Weight
Intercept,45.06711172534836
k,-0.4004358409191035
threshold,-1.5372701938559126
clustering_KiralyMSMApproximateClustering,11.804328362506427
clustering_UniqueMappingClustering,10.179048774846226
lm_sdistilroberta,8.188397815614682
lm_sent_glove,4.8059766923703595
lm_sminilm,10.057294260610854
lm_smpnet,9.213907928491377
lm_st5,12.572029273411632
lm_word2vec,3.6342160400784493
