Feature,Importance,Std,Rank
k,0.0006221375367987614,0.000854594919035735,0
threshold,-0.003375690899372996,0.00044146778942503426,1
clustering_ConnectedComponentsClustering,0.15343237434270784,0.0013821614595789435,2
clustering_KiralyMSMApproximateClustering,-0.004093780549381476,0.0002583110779619534,3
clustering_UniqueMappingClustering,-0.002400286282196107,0.0002723312408549949,4
lm_fasttext,0.06294295909278307,0.000624490151446396,5
lm_sdistilroberta,-0.001700504586053153,0.0001380563637427502,6
lm_sent_glove,0.0037276016116992274,0.0002806919960634219,7
lm_sminilm,-0.0004925698546615065,0.000145734886236014,8
lm_smpnet,-0.003896430579692378,0.00018322501495251313,9
lm_st5,-0.0017097503371451106,0.0003597387104495125,10
lm_word2vec,0.004553723981008973,0.0002097785693341121,11
