trial,dataset,clustering,lm,k,threshold,sampler,seed,precision,recall,f1,runtime
0,D5,BestMatchClustering,sent_glove,52,0.25,gridsearch,42,17.9395,37.9573,24.364,1.7201530933380127
1,D5,BestMatchClustering,sent_glove,52,0.2,gridsearch,42,17.3749,37.3984,23.7266,1.7345168590545654
2,D5,KiralyMSMApproximateClustering,sent_glove,75,0.6500000000000001,gridsearch,42,62.4586,67.124,64.7073,2.475165605545044
3,D5,UniqueMappingClustering,sent_glove,29,0.8,gridsearch,42,65.5117,62.4492,63.9438,0.8712606430053711
4,D5,UniqueMappingClustering,sent_glove,18,0.55,gridsearch,42,45.5704,70.8333,55.4605,0.9459216594696045
5,D5,BestMatchClustering,sent_glove,52,0.7500000000000001,gridsearch,42,46.7642,53.6077,49.9527,1.2243235111236572
6,D5,UniqueMappingClustering,sent_glove,8,0.8,gridsearch,42,68.5412,62.5508,65.4091,0.5550720691680908
7,D5,UniqueMappingClustering,sent_glove,29,0.35000000000000003,gridsearch,42,37.8862,71.0366,49.4168,1.720491647720337
8,D5,KiralyMSMApproximateClustering,sent_glove,75,0.8,gridsearch,42,72.1302,61.9411,66.6484,1.7322545051574707
9,D5,UniqueMappingClustering,sent_glove,8,0.2,gridsearch,42,38.9262,70.7317,50.2165,0.7813377380371094
10,D5,UniqueMappingClustering,sent_glove,21,0.15000000000000002,gridsearch,42,35.4912,71.0366,47.3337,1.301387071609497
11,D5,ConnectedComponentsClustering,sent_glove,71,0.5,gridsearch,42,70.6897,8.3333,14.9091,2.181798219680786
12,D5,ConnectedComponentsClustering,sent_glove,71,0.25,gridsearch,42,0,0,0,2.0005173683166504
13,D5,KiralyMSMApproximateClustering,sent_glove,93,0.6500000000000001,gridsearch,42,62.358,66.9207,64.5588,2.8623549938201904
14,D5,ConnectedComponentsClustering,sent_glove,92,0.8,gridsearch,42,78.6682,35.4167,48.8437,2.5989322662353516
15,D5,ConnectedComponentsClustering,sent_glove,93,0.6500000000000001,gridsearch,42,71.3253,15.0407,24.8426,2.6162467002868652
16,D5,BestMatchClustering,sent_glove,23,0.25,gridsearch,42,20.2614,40.9553,27.1107,1.2903084754943848
17,D5,BestMatchClustering,sent_glove,52,0.6000000000000001,gridsearch,42,31.6754,49.187,38.535,1.4762647151947021
18,D5,BestMatchClustering,sent_glove,52,0.15000000000000002,gridsearch,42,17.1857,37.2967,23.5294,1.6909329891204834
19,D5,ConnectedComponentsClustering,sent_glove,80,0.8500000000000001,gridsearch,42,82.5476,41.8191,55.5143,2.286703586578369
20,D5,UniqueMappingClustering,sent_glove,8,0.25,gridsearch,42,39.2334,70.7317,50.4714,0.7888486385345459
21,D5,KiralyMSMApproximateClustering,sent_glove,21,0.15000000000000002,gridsearch,42,51.5785,68.9024,58.995,1.5436618328094482
22,D5,BestMatchClustering,sent_glove,52,0.1,gridsearch,42,17.1576,37.2967,23.503,1.5565886497497559
23,D5,BestMatchClustering,sent_glove,23,0.35000000000000003,gridsearch,42,23.0251,43.3943,30.0863,1.1866497993469238
24,D5,UniqueMappingClustering,sent_glove,8,0.1,gridsearch,42,38.9044,70.7317,50.1983,0.780137300491333
25,D5,UniqueMappingClustering,sminilm,24,0.7000000000000001,gridsearch,42,81.9988,67.124,73.8195,0.744049072265625
26,D5,UniqueMappingClustering,sent_glove,29,0.9000000000000001,gridsearch,42,74.982,52.8455,61.997,0.7730951309204102
27,D5,KiralyMSMApproximateClustering,sminilm,82,0.2,gridsearch,42,57.9966,86.7886,69.5298,4.186148166656494
28,D5,ConnectedComponentsClustering,sent_glove,80,0.4,gridsearch,42,63.7931,3.7602,7.1017,2.3464033603668213
29,D5,ConnectedComponentsClustering,sent_glove,67,0.05,gridsearch,42,0,0,0,1.9176526069641113
30,D5,ConnectedComponentsClustering,sminilm,68,0.9000000000000001,gridsearch,42,95.9459,3.6077,6.954,2.0818967819213867
31,D5,UniqueMappingClustering,sminilm,79,0.15000000000000002,gridsearch,42,38.0279,91.5142,53.7291,4.410800218582153
32,D5,BestMatchClustering,sminilm,68,0.15000000000000002,gridsearch,42,21.9226,54.1159,31.2042,2.1791346073150635
33,D5,ConnectedComponentsClustering,sent_glove,93,0.55,gridsearch,42,69.3878,10.3659,18.0371,2.567814588546753
34,D5,KiralyMSMApproximateClustering,sent_glove,21,0.8,gridsearch,42,72.3606,61.9919,66.7761,0.77431321144104
35,D5,ConnectedComponentsClustering,sminilm,30,0.35000000000000003,gridsearch,42,0,0,0,1.3625311851501465
36,D5,KiralyMSMApproximateClustering,sent_glove,75,0.15000000000000002,gridsearch,42,53.3808,68.5976,60.04,3.7448010444641113
37,D5,KiralyMSMApproximateClustering,sminilm,82,0.25,gridsearch,42,57.9966,86.7886,69.5298,3.9428870677948
38,D5,BestMatchClustering,sminilm,42,0.15000000000000002,gridsearch,42,22.9303,55.0305,32.3718,1.655677080154419
39,D5,BestMatchClustering,sent_glove,53,0.15000000000000002,gridsearch,42,17.3131,37.6524,23.7196,1.5538091659545898
40,D5,BestMatchClustering,sent_glove,53,0.6500000000000001,gridsearch,42,35.1389,50.7622,41.5298,1.5714550018310547
41,D5,BestMatchClustering,sminilm,42,0.4,gridsearch,42,27.3558,57.8252,37.141,1.293832540512085
42,D5,BestMatchClustering,sminilm,42,0.8,gridsearch,42,85.0117,36.8902,51.4529,1.2277774810791016
43,D5,UniqueMappingClustering,sminilm,42,0.8,gridsearch,42,85.2459,36.9919,51.5946,1.0789985656738281
44,D5,KiralyMSMApproximateClustering,sminilm,42,0.7500000000000001,gridsearch,42,85.0654,56.1484,67.6462,1.0133280754089355
45,D5,ConnectedComponentsClustering,sent_glove,93,0.8500000000000001,gridsearch,42,82.4597,41.565,55.2703,2.632478952407837
46,D5,ConnectedComponentsClustering,sent_glove,92,0.25,gridsearch,42,0,0,0,2.4904675483703613
47,D5,KiralyMSMApproximateClustering,sminilm,82,0.15000000000000002,gridsearch,42,57.9966,86.7886,69.5298,4.444629669189453
48,D5,BestMatchClustering,sent_glove,53,0.8,gridsearch,42,55.5899,54.8272,55.2059,1.1895239353179932
