trial,dataset,clustering,lm,k,threshold,sampler,seed,precision,recall,f1,runtime
0,D3,BestMatchClustering,st5,10,0.15000000000000002,gridsearch,42,47.9462,58.2049,52.5799,0.33096933364868164
1,D3,UniqueMappingClustering,st5,97,0.2,gridsearch,42,52.3634,64.2792,57.7127,2.2924728393554688
2,D3,BestMatchClustering,st5,30,0.05,gridsearch,42,47.4889,58.2956,52.3403,0.6621298789978027
3,D3,ConnectedComponentsClustering,st5,4,0.2,gridsearch,42,0,0,0,0.26151561737060547
4,D3,BestMatchClustering,st5,18,0.1,gridsearch,42,47.7778,58.4769,52.5887,0.4089341163635254
5,D3,BestMatchClustering,st5,10,0.7000000000000001,gridsearch,42,48.894,58.1142,53.1069,0.32393336296081543
6,D3,ConnectedComponentsClustering,st5,25,0.6500000000000001,gridsearch,42,50.0,0.0907,0.181,0.4602227210998535
7,D3,KiralyMSMApproximateClustering,st5,28,0.6500000000000001,gridsearch,42,58.2255,57.117,57.6659,0.843646764755249
8,D3,UniqueMappingClustering,st5,97,0.25,gridsearch,42,52.3634,64.2792,57.7127,2.3272664546966553
9,D3,ConnectedComponentsClustering,st5,4,0.3,gridsearch,42,0,0,0,0.22984695434570312
10,D3,UniqueMappingClustering,st5,97,0.1,gridsearch,42,52.3634,64.2792,57.7127,2.3074400424957275
11,D3,KiralyMSMApproximateClustering,st5,28,0.35000000000000003,gridsearch,42,58.1717,57.117,57.6395,0.9528474807739258
12,D3,KiralyMSMApproximateClustering,st5,28,0.9000000000000001,gridsearch,42,62.0795,18.4044,28.3916,0.3766171932220459
13,D3,KiralyMSMApproximateClustering,st5,49,0.6000000000000001,gridsearch,42,57.9871,56.9356,57.4565,1.2400825023651123
14,D3,ConnectedComponentsClustering,st5,77,0.4,gridsearch,42,0,0,0,0.9997358322143555
15,D3,BestMatchClustering,st5,10,0.45,gridsearch,42,47.9462,58.2049,52.5799,0.33148908615112305
16,D3,KiralyMSMApproximateClustering,st5,28,0.4,gridsearch,42,58.1717,57.117,57.6395,0.8042483329772949
17,D3,UniqueMappingClustering,st5,97,0.6000000000000001,gridsearch,42,52.3634,64.2792,57.7127,2.3592898845672607
18,D3,ConnectedComponentsClustering,st5,77,0.2,gridsearch,42,0,0,0,1.0149316787719727
19,D3,ConnectedComponentsClustering,st5,68,0.6000000000000001,gridsearch,42,0,0,0,0.9396240711212158
20,D3,KiralyMSMApproximateClustering,st5,62,0.35000000000000003,gridsearch,42,58.0019,56.845,57.4176,1.7100255489349365
21,D3,KiralyMSMApproximateClustering,st5,4,0.55,gridsearch,42,57.7169,57.2983,57.5068,0.2986884117126465
22,D3,ConnectedComponentsClustering,st5,4,0.7500000000000001,gridsearch,42,73.1429,11.6047,20.0313,0.26177477836608887
23,D3,UniqueMappingClustering,st5,97,0.35000000000000003,gridsearch,42,52.3634,64.2792,57.7127,2.3315563201904297
24,D3,UniqueMappingClustering,st5,97,0.4,gridsearch,42,52.3634,64.2792,57.7127,2.3195037841796875
25,D3,BestMatchClustering,st5,10,0.8,gridsearch,42,51.9177,50.3173,51.105,0.30687975883483887
26,D3,ConnectedComponentsClustering,st5,25,0.05,gridsearch,42,0,0,0,0.4780111312866211
27,D3,KiralyMSMApproximateClustering,st5,62,0.6000000000000001,gridsearch,42,58.0019,56.845,57.4176,1.7018942832946777
28,D3,KiralyMSMApproximateClustering,st5,62,0.15000000000000002,gridsearch,42,58.0019,56.845,57.4176,1.6253292560577393
29,D3,ConnectedComponentsClustering,st5,14,0.4,gridsearch,42,0,0,0,0.3638765811920166
30,D3,ConnectedComponentsClustering,st5,14,0.6000000000000001,gridsearch,42,0.0,0.0,0.0,0.3454318046569824
31,D3,ConnectedComponentsClustering,st5,34,0.6500000000000001,gridsearch,42,0.0,0.0,0.0,0.57088303565979
32,D3,ConnectedComponentsClustering,st5,4,0.55,gridsearch,42,0,0,0,0.2874150276184082
33,D3,ConnectedComponentsClustering,st5,25,0.45,gridsearch,42,0,0,0,0.4599587917327881
34,D3,KiralyMSMApproximateClustering,st5,49,0.7000000000000001,gridsearch,42,58.2714,56.845,57.5493,0.8601922988891602
35,D3,BestMatchClustering,st5,30,0.45,gridsearch,42,47.4889,58.2956,52.3403,0.5121862888336182
36,D3,ConnectedComponentsClustering,st5,68,0.4,gridsearch,42,0,0,0,0.9041850566864014
37,D3,ConnectedComponentsClustering,st5,77,0.3,gridsearch,42,0,0,0,1.0367138385772705
38,D3,KiralyMSMApproximateClustering,st5,28,0.05,gridsearch,42,58.1717,57.117,57.6395,0.9768548011779785
39,D3,ConnectedComponentsClustering,st5,14,0.7000000000000001,gridsearch,42,61.9048,1.1786,2.3132,0.38094592094421387
40,D3,KiralyMSMApproximateClustering,st5,28,0.45,gridsearch,42,58.1717,57.117,57.6395,0.9209845066070557
41,D3,ConnectedComponentsClustering,st5,34,0.15000000000000002,gridsearch,42,0,0,0,0.5747849941253662
42,D3,UniqueMappingClustering,st5,14,0.7000000000000001,gridsearch,42,52.9013,63.6446,57.7778,0.4239804744720459
43,D3,ConnectedComponentsClustering,st5,4,0.1,gridsearch,42,0,0,0,0.2451164722442627
44,D3,BestMatchClustering,st5,10,0.9000000000000001,gridsearch,42,59.5308,18.4044,28.1163,0.31714630126953125
45,D3,ConnectedComponentsClustering,st5,68,0.7000000000000001,gridsearch,42,58.8235,0.9066,1.7857,0.9748632907867432
46,D3,KiralyMSMApproximateClustering,st5,82,0.8500000000000001,gridsearch,42,58.967,37.262,45.6667,0.754302978515625
47,D3,KiralyMSMApproximateClustering,st5,28,0.55,gridsearch,42,58.1717,57.117,57.6395,1.0300004482269287
