trial,dataset,clustering,lm,k,threshold,sampler,seed,precision,recall,f1,runtime
0,D9,UniqueMappingClustering,sent_glove,94,0.5,gridsearch,42,67.6617,70.7106,69.1525,32.20132660865784
1,D9,UniqueMappingClustering,sent_glove,94,0.1,gridsearch,42,65.8585,71.7938,68.6982,55.25447106361389
2,D9,UniqueMappingClustering,sent_glove,97,0.7000000000000001,gridsearch,42,82.1288,54.1594,65.2742,12.78601622581482
3,D9,ConnectedComponentsClustering,sent_glove,46,0.6000000000000001,gridsearch,42,88.9655,5.5893,10.5177,15.35891604423523
4,D9,UniqueMappingClustering,sent_glove,94,0.6000000000000001,gridsearch,42,72.0241,67.3744,69.6217,19.49571943283081
5,D9,ConnectedComponentsClustering,sent_glove,78,0.4,gridsearch,42,100.0,0.0867,0.1732,22.02148985862732
6,D9,ConnectedComponentsClustering,sent_glove,88,0.8,gridsearch,42,95.8855,23.2236,37.391,26.036940574645996
7,D9,UniqueMappingClustering,sent_glove,45,0.2,gridsearch,42,65.8188,71.7504,68.6567,25.304316997528076
8,D9,ConnectedComponentsClustering,sent_glove,88,0.9000000000000001,gridsearch,42,97.9167,8.1456,15.04,25.67195439338684
9,D9,UniqueMappingClustering,sent_glove,7,0.4,gridsearch,42,66.9713,69.844,68.3775,5.072957277297974
10,D9,ConnectedComponentsClustering,sent_glove,78,0.05,gridsearch,42,0,0,0,20.5787935256958
11,D9,ConnectedComponentsClustering,sent_glove,69,0.1,gridsearch,42,0,0,0,18.729512214660645
12,D9,BestMatchClustering,sent_glove,54,0.2,gridsearch,42,63.593,69.3241,66.335,13.086336135864258
13,D9,KiralyMSMApproximateClustering,sent_glove,19,0.9000000000000001,gridsearch,42,97.4359,8.2322,15.1818,3.873342990875244
14,D9,UniqueMappingClustering,sent_glove,7,0.35000000000000003,gridsearch,42,66.1204,69.9307,67.9722,5.199000835418701
15,D9,KiralyMSMApproximateClustering,sent_glove,52,0.05,gridsearch,42,75.024,67.8076,71.2335,27.68125820159912
16,D9,KiralyMSMApproximateClustering,sent_glove,52,0.6000000000000001,gridsearch,42,80.0536,64.688,71.5552,14.875313997268677
