trial,dataset,clustering,lm,k,threshold,sampler,seed,precision,recall,f1,runtime
0,D10,KiralyMSMApproximateClustering,sent_glove,70,0.1,gridsearch,42,45.059,20.2029,27.8976,21.819589853286743
1,D10,BestMatchClustering,sent_glove,52,0.7500000000000001,gridsearch,42,64.1575,4.8463,9.0118,9.015678644180298
2,D10,ConnectedComponentsClustering,sent_glove,1,0.2,gridsearch,42,64.1859,11.6564,19.7298,5.799455881118774
3,D10,BestMatchClustering,sent_glove,52,0.3,gridsearch,42,22.7131,15.6279,18.5158,11.99414587020874
4,D10,BestMatchClustering,sent_glove,52,0.8500000000000001,gridsearch,42,87.6712,0.5599,1.1126,9.290676593780518
5,D10,ConnectedComponentsClustering,sent_glove,1,0.05,gridsearch,42,64.1859,11.6564,19.7298,5.422924280166626
6,D10,UniqueMappingClustering,sent_glove,98,0.45,gridsearch,42,32.9212,21.8956,26.2996,24.542441606521606
7,D10,BestMatchClustering,sent_glove,66,0.6500000000000001,gridsearch,42,38.8125,11.9801,18.3088,10.563112020492554
8,D10,UniqueMappingClustering,sent_glove,14,0.3,gridsearch,42,37.5977,20.1942,26.2755,8.742871046066284
9,D10,BestMatchClustering,sent_glove,39,0.35000000000000003,gridsearch,42,24.2081,15.8772,19.1769,10.386317729949951
10,D10,ConnectedComponentsClustering,sent_glove,79,0.2,gridsearch,42,0,0,0,12.856290102005005
11,D10,UniqueMappingClustering,sent_glove,6,0.9000000000000001,gridsearch,42,93.75,0.0656,0.1311,5.3027260303497314
12,D10,ConnectedComponentsClustering,sent_glove,91,0.15000000000000002,gridsearch,42,0,0,0,14.032456636428833
13,D10,KiralyMSMApproximateClustering,sent_glove,29,0.1,gridsearch,42,45.7655,19.7831,27.6247,11.326967477798462
14,D10,BestMatchClustering,sent_glove,42,0.6500000000000001,gridsearch,42,39.8405,12.015,18.4623,8.491940975189209
15,D10,ConnectedComponentsClustering,sent_glove,52,0.7000000000000001,gridsearch,42,91.2796,4.212,8.0525,10.190703630447388
16,D10,ConnectedComponentsClustering,sent_glove,79,0.55,gridsearch,42,87.4251,1.2772,2.5176,13.123152017593384
17,D10,ConnectedComponentsClustering,sent_glove,52,0.8500000000000001,gridsearch,42,93.1298,0.5336,1.0611,10.605347156524658
18,D10,KiralyMSMApproximateClustering,sent_glove,29,0.15000000000000002,gridsearch,42,45.7655,19.7831,27.6247,11.196468353271484
19,D10,BestMatchClustering,sent_glove,31,0.25,gridsearch,42,25.0293,15.8947,19.4425,9.654499292373657
20,D10,UniqueMappingClustering,sent_glove,6,0.4,gridsearch,42,41.8463,18.9345,26.072,6.802245378494263
21,D10,ConnectedComponentsClustering,sent_glove,1,0.3,gridsearch,42,64.1859,11.6564,19.7298,5.68337082862854
22,D10,ConnectedComponentsClustering,sent_glove,35,0.8500000000000001,gridsearch,42,93.1298,0.5336,1.0611,8.843756198883057
23,D10,UniqueMappingClustering,sent_glove,98,0.6500000000000001,gridsearch,42,45.3674,13.4497,20.7483,12.204771041870117
24,D10,KiralyMSMApproximateClustering,sent_glove,29,0.25,gridsearch,42,45.7701,19.7831,27.6256,11.332887172698975
25,D10,KiralyMSMApproximateClustering,sminilm,42,0.6500000000000001,gridsearch,42,90.925,6.8364,12.7166,8.51042652130127
26,D10,ConnectedComponentsClustering,sent_glove,79,0.6500000000000001,gridsearch,42,90.8696,3.6566,7.0302,13.19271969795227
27,D10,BestMatchClustering,sent_glove,66,0.8500000000000001,gridsearch,42,87.6712,0.5599,1.1126,9.792884826660156
28,D10,BestMatchClustering,sent_glove,66,0.5,gridsearch,42,26.2061,16.2271,20.0432,12.149860858917236
29,D10,KiralyMSMApproximateClustering,sminilm,42,0.7500000000000001,gridsearch,42,97.2561,1.3953,2.7511,8.346872568130493
30,D10,ConnectedComponentsClustering,sent_glove,42,0.15000000000000002,gridsearch,42,0,0,0,9.408393383026123
31,D10,ConnectedComponentsClustering,sent_glove,42,0.7500000000000001,gridsearch,42,92.6659,3.4816,6.7111,9.443273782730103
32,D10,BestMatchClustering,sminilm,31,0.45,gridsearch,42,36.0218,23.4615,28.4155,10.290887832641602
33,D10,KiralyMSMApproximateClustering,sent_glove,42,0.05,gridsearch,42,45.4383,20.0411,27.8144,13.538208723068237
34,D10,ConnectedComponentsClustering,sent_glove,42,0.6500000000000001,gridsearch,42,90.9382,3.7309,7.1678,9.06955862045288
35,D10,KiralyMSMApproximateClustering,sent_glove,42,0.9000000000000001,gridsearch,42,93.75,0.0656,0.1311,7.318315744400024
36,D10,KiralyMSMApproximateClustering,sminilm,42,0.8500000000000001,gridsearch,42,100.0,0.1356,0.2708,8.385491371154785
37,D10,UniqueMappingClustering,sminilm,72,0.4,gridsearch,42,41.7828,33.5826,37.2366,18.969974517822266
38,D10,BestMatchClustering,sminilm,94,0.6500000000000001,gridsearch,42,88.3534,6.7358,12.5173,12.523675441741943
39,D10,ConnectedComponentsClustering,sent_glove,4,0.55,gridsearch,42,81.8182,1.5746,3.0897,5.462090015411377
40,D10,KiralyMSMApproximateClustering,sminilm,42,0.5,gridsearch,42,67.873,24.7737,36.2984,10.038604974746704
41,D10,UniqueMappingClustering,sent_glove,14,0.7500000000000001,gridsearch,42,67.3179,4.9731,9.262,5.984435796737671
42,D10,ConnectedComponentsClustering,sent_glove,66,0.6500000000000001,gridsearch,42,90.8306,3.6828,7.0786,11.868205785751343
43,D10,UniqueMappingClustering,sminilm,53,0.05,gridsearch,42,39.3184,34.2125,36.5882,19.85919976234436
44,D10,ConnectedComponentsClustering,sent_glove,1,0.25,gridsearch,42,64.1859,11.6564,19.7298,5.431277275085449
45,D10,BestMatchClustering,sminilm,31,0.15000000000000002,gridsearch,42,25.0648,21.5807,23.1926,12.302748203277588
46,D10,BestMatchClustering,sent_glove,66,0.55,gridsearch,42,29.3225,15.8816,20.6038,11.79820704460144
47,D10,KiralyMSMApproximateClustering,sent_glove,70,0.7500000000000001,gridsearch,42,73.5911,4.9119,9.2091,9.463591575622559
48,D10,UniqueMappingClustering,sent_glove,28,0.15000000000000002,gridsearch,42,34.9369,21.0602,26.2792,11.420884132385254
49,D10,KiralyMSMApproximateClustering,sent_glove,70,0.8,gridsearch,42,82.1747,2.0164,3.9361,9.424623727798462
50,D10,UniqueMappingClustering,sent_glove,98,0.15000000000000002,gridsearch,42,31.211,22.298,26.0122,26.70254611968994
51,D10,BestMatchClustering,sent_glove,31,0.3,gridsearch,42,25.0706,15.9122,19.4681,9.740171909332275
52,D10,KiralyMSMApproximateClustering,sent_glove,52,0.05,gridsearch,42,45.3336,20.1198,27.8703,15.32183575630188
53,D10,ConnectedComponentsClustering,sent_glove,35,0.15000000000000002,gridsearch,42,0,0,0,8.225590229034424
54,D10,KiralyMSMApproximateClustering,sent_glove,42,0.6500000000000001,gridsearch,42,57.7484,12.8111,20.9701,9.261630058288574
55,D10,KiralyMSMApproximateClustering,sent_glove,85,0.8,gridsearch,42,82.1747,2.0164,3.9361,10.093820095062256
