trial,dataset,clustering,lm,k,threshold,sampler,seed,precision,recall,f1,runtime
0,D8,ConnectedComponentsClustering,sent_glove,55,0.6000000000000001,gridsearch,42,0.0,0.0,0.0,5.328576564788818
1,D8,UniqueMappingClustering,sent_glove,56,0.45,gridsearch,42,12.5396,37.163,18.7518,10.119117021560669
2,D8,ConnectedComponentsClustering,sent_glove,99,0.2,gridsearch,42,0,0,0,9.01190185546875
3,D8,BestMatchClustering,sent_glove,21,0.7000000000000001,gridsearch,42,13.5294,35.0528,19.5233,2.6762661933898926
4,D8,BestMatchClustering,sent_glove,99,0.55,gridsearch,42,12.0238,35.5217,17.9662,7.671816825866699
5,D8,UniqueMappingClustering,sent_glove,8,0.2,gridsearch,42,13.1965,36.9285,19.4444,1.7665646076202393
6,D8,UniqueMappingClustering,sent_glove,56,0.4,gridsearch,42,12.5148,37.163,18.7242,10.188823938369751
7,D8,BestMatchClustering,sent_glove,99,0.25,gridsearch,42,11.887,35.5217,17.8131,8.243795156478882
8,D8,UniqueMappingClustering,sent_glove,87,0.4,gridsearch,42,12.4951,37.2802,18.7169,16.211267471313477
9,D8,UniqueMappingClustering,sent_glove,87,0.3,gridsearch,42,12.4804,37.2802,18.7004,16.946521759033203
10,D8,BestMatchClustering,sent_glove,29,0.3,gridsearch,42,12.0238,35.5217,17.9662,2.976598024368286
11,D8,BestMatchClustering,sent_glove,8,0.35000000000000003,gridsearch,42,12.5313,35.17,18.4786,1.1308856010437012
12,D8,UniqueMappingClustering,sent_glove,56,0.9000000000000001,gridsearch,42,22.664,26.7292,24.5293,2.7647881507873535
13,D8,ConnectedComponentsClustering,sent_glove,46,0.1,gridsearch,42,0,0,0,4.67049241065979
14,D8,KiralyMSMApproximateClustering,sent_glove,21,0.1,gridsearch,42,15.6863,35.6389,21.7843,4.0813446044921875
15,D8,BestMatchClustering,sent_glove,21,0.1,gridsearch,42,12.0304,35.2872,17.9434,2.2234983444213867
16,D8,UniqueMappingClustering,sent_glove,56,0.6000000000000001,gridsearch,42,13.0363,37.0457,19.2859,8.881553173065186
17,D8,ConnectedComponentsClustering,sent_glove,99,0.55,gridsearch,42,0.0,0.0,0.0,9.365355730056763
18,D8,UniqueMappingClustering,sent_glove,87,0.7500000000000001,gridsearch,42,14.1294,36.3423,20.3479,11.13027024269104
19,D8,BestMatchClustering,sent_glove,30,0.7000000000000001,gridsearch,42,13.3661,35.0528,19.3528,3.160336971282959
20,D8,ConnectedComponentsClustering,sent_glove,55,0.25,gridsearch,42,0,0,0,5.04022741317749
