Feature,Importance,Std,Rank
k,0.0033944561867494728,0.00021736324123295244,0
threshold,-0.025723724702920236,0.0009381030938004953,1
clustering_KiralyMSMApproximateClustering,1.438780977224819,0.010702023257923186,2
clustering_UniqueMappingClustering,0.9181277307822914,0.007520175697833351,3
lm_sdistilroberta,0.8659321707158523,0.006415488435411865,4
lm_sent_glove,0.334376005133535,0.0045500814223802645,5
lm_sminilm,1.2332598525852958,0.010115672851709655,6
lm_smpnet,1.1519261809566412,0.009970888115998668,7
lm_st5,3.5249382833816596,0.019530069078960603,8
lm_word2vec,0.25382612815563893,0.0017360357193404359,9
