Feature,Importance,Std,Rank
clustering_KiralyMSMApproximateClustering,0.7901326776411993,0.0074672489177245935,0
clustering_UniqueMappingClustering,0.7201521213013017,0.004295584889670176,1
k,0.0002625697667231752,6.663680373874379e-05,2
lm_sdistilroberta,0.15298225526693562,0.001498745655865856,3
lm_sent_glove,1.1102230246251566e-17,3.33066907387547e-17,4
lm_sminilm,0.26612051201819253,0.002115439420647148,5
lm_smpnet,0.1925220677001632,0.002798723750405125,6
lm_st5,0.3336575456349501,0.0026163019485889866,7
lm_word2vec,0.00185065098625532,0.0002839750641316657,8
threshold,0.03812239115729368,0.00044197139179767263,9
