trial,dataset,clustering,lm,k,threshold,sampler,seed,precision,recall,f1,runtime
3,D10,ConnectedComponentsClustering,fasttext,75,0.27499999999999997,qmc,16,0,0,0,16.2678
4,D10,KiralyMSMApproximateClustering,word2vec,25,0.725,qmc,16,51.6225,16.6295,25.1555,11.2304
5,D10,ConnectedComponentsClustering,word2vec,38,0.38749999999999996,qmc,16,100.0,0.0044,0.0087,11.9778
6,D10,UniqueMappingClustering,st5,88,0.8374999999999999,qmc,16,98.2564,4.1902,8.0376,18.1564
7,D10,ConnectedComponentsClustering,smpnet,63,0.16249999999999998,qmc,16,0,0,0,20.6853
8,D10,KiralyMSMApproximateClustering,sent_glove,13,0.6125,qmc,16,54.7703,15.0155,23.5694,9.7146
9,D10,ConnectedComponentsClustering,smpnet,19,0.33125,qmc,16,0,0,0,14.3024
10,D10,ConnectedComponentsClustering,fasttext,69,0.78125,qmc,16,85.5856,0.4155,0.827,15.5981
11,D10,UniqueMappingClustering,sent_glove,94,0.10625,qmc,16,31.3069,22.2543,26.0156,31.8038
12,D10,KiralyMSMApproximateClustering,sminilm,44,0.55625,qmc,16,78.0455,17.7098,28.8688,12.4107
13,D10,UniqueMappingClustering,fasttext,32,0.21875,qmc,16,34.1051,20.2948,25.447,15.7308
14,D10,KiralyMSMApproximateClustering,sminilm,82,0.66875,qmc,16,93.5759,5.288,10.0103,14.5838
15,D10,KiralyMSMApproximateClustering,word2vec,57,0.4437499999999999,qmc,16,43.6881,19.8749,27.3208,21.3392
16,D10,ConnectedComponentsClustering,sent_glove,7,0.8937499999999999,qmc,16,95.6522,0.0962,0.1923,7.6488
17,D10,KiralyMSMApproximateClustering,st5,10,0.47187499999999993,qmc,16,69.7433,45.8732,55.3442,16.0398
18,D10,ConnectedComponentsClustering,word2vec,60,0.921875,qmc,16,79.9228,0.9054,1.7905,15.2307
19,D10,ConnectedComponentsClustering,word2vec,85,0.24687499999999996,qmc,16,0,0,0,18.3796
20,D10,ConnectedComponentsClustering,st5,35,0.696875,qmc,16,93.0601,11.3196,20.1841,17.2916
21,D10,KiralyMSMApproximateClustering,sminilm,47,0.134375,qmc,16,55.9035,29.9042,38.965,19.6672
22,D10,UniqueMappingClustering,word2vec,97,0.584375,qmc,16,30.1438,23.1903,26.2138,26.7293
23,D10,UniqueMappingClustering,fasttext,72,0.35937499999999994,qmc,16,31.6781,20.8153,25.1227,25.6035
24,D10,ConnectedComponentsClustering,word2vec,22,0.809375,qmc,16,87.8049,6.1409,11.479,10.9636
25,D10,UniqueMappingClustering,smpnet,16,0.190625,qmc,16,53.7655,32.756,40.7099,16.9497
26,D10,UniqueMappingClustering,sdistilroberta,66,0.640625,qmc,16,72.0996,5.5723,10.3451,16.9739
27,D10,ConnectedComponentsClustering,sent_glove,91,0.41562499999999997,qmc,16,78.125,0.1093,0.2184,18.7005
28,D10,UniqueMappingClustering,sent_glove,41,0.865625,qmc,16,89.7727,0.3455,0.6884,9.7998
29,D10,ConnectedComponentsClustering,sdistilroberta,29,0.303125,qmc,16,0,0,0,16.1503
30,D10,ConnectedComponentsClustering,sent_glove,79,0.7531249999999999,qmc,16,93.7425,3.4073,6.5755,17.8829
31,D10,KiralyMSMApproximateClustering,smpnet,54,0.078125,qmc,16,60.9214,28.3996,38.7399,25.2953
32,D10,UniqueMappingClustering,word2vec,4,0.528125,qmc,16,39.0453,23.2909,29.1773,8.7858
33,D10,ConnectedComponentsClustering,sdistilroberta,5,0.2890625,qmc,16,0,0,0,12.2135
34,D10,ConnectedComponentsClustering,sent_glove,55,0.7390625,qmc,16,93.0617,3.6959,7.1095,14.3001
0,D10,KiralyMSMApproximateClustering,word2vec,17,0.12019310545098835,qmc,16,43.3562,21.0077,28.3021,11.8702
1,D10,ConnectedComponentsClustering,smpnet,1,0.05,qmc,16,76.4005,17.6574,28.6851,10.9408
2,D10,UniqueMappingClustering,word2vec,51,0.49999999999999994,qmc,16,29.067,23.6408,26.0746,20.953
3,D10,ConnectedComponentsClustering,fasttext,75,0.27499999999999997,qmc,16,0,0,0,16.3476
4,D10,KiralyMSMApproximateClustering,word2vec,25,0.725,qmc,16,51.6225,16.6295,25.1555,10.9285
5,D10,ConnectedComponentsClustering,word2vec,38,0.38749999999999996,qmc,16,100.0,0.0044,0.0087,11.8892
6,D10,UniqueMappingClustering,st5,88,0.8374999999999999,qmc,16,98.2564,4.1902,8.0376,18.0892
7,D10,ConnectedComponentsClustering,smpnet,63,0.16249999999999998,qmc,16,0,0,0,20.8939
8,D10,KiralyMSMApproximateClustering,sent_glove,13,0.6125,qmc,16,54.7703,15.0155,23.5694,10.0167
9,D10,ConnectedComponentsClustering,smpnet,19,0.33125,qmc,16,0,0,0,14.8751
10,D10,ConnectedComponentsClustering,fasttext,69,0.78125,qmc,16,85.5856,0.4155,0.827,16.5926
11,D10,UniqueMappingClustering,sent_glove,94,0.10625,qmc,16,31.3069,22.2543,26.0156,32.6173
12,D10,KiralyMSMApproximateClustering,sminilm,44,0.55625,qmc,16,78.0455,17.7098,28.8688,12.5638
13,D10,UniqueMappingClustering,fasttext,32,0.21875,qmc,16,34.1051,20.2948,25.447,15.8809
14,D10,KiralyMSMApproximateClustering,sminilm,82,0.66875,qmc,16,93.5759,5.288,10.0103,14.5141
15,D10,KiralyMSMApproximateClustering,word2vec,57,0.4437499999999999,qmc,16,43.6881,19.8749,27.3208,20.1745
16,D10,ConnectedComponentsClustering,sent_glove,7,0.8937499999999999,qmc,16,95.6522,0.0962,0.1923,7.7416
17,D10,KiralyMSMApproximateClustering,st5,10,0.47187499999999993,qmc,16,69.7433,45.8732,55.3442,17.0925
18,D10,ConnectedComponentsClustering,word2vec,60,0.921875,qmc,16,79.9228,0.9054,1.7905,15.4722
19,D10,ConnectedComponentsClustering,word2vec,85,0.24687499999999996,qmc,16,0,0,0,17.506
20,D10,ConnectedComponentsClustering,st5,35,0.696875,qmc,16,93.0601,11.3196,20.1841,17.6645
21,D10,KiralyMSMApproximateClustering,sminilm,47,0.134375,qmc,16,55.9035,29.9042,38.965,19.2522
22,D10,UniqueMappingClustering,word2vec,97,0.584375,qmc,16,30.1438,23.1903,26.2138,27.4745
23,D10,UniqueMappingClustering,fasttext,72,0.35937499999999994,qmc,16,31.6781,20.8153,25.1227,25.2835
24,D10,ConnectedComponentsClustering,word2vec,22,0.809375,qmc,16,87.8049,6.1409,11.479,10.6433
25,D10,UniqueMappingClustering,smpnet,16,0.190625,qmc,16,53.7655,32.756,40.7099,17.2791
26,D10,UniqueMappingClustering,sdistilroberta,66,0.640625,qmc,16,72.0996,5.5723,10.3451,16.5698
27,D10,ConnectedComponentsClustering,sent_glove,91,0.41562499999999997,qmc,16,78.125,0.1093,0.2184,18.8397
28,D10,UniqueMappingClustering,sent_glove,41,0.865625,qmc,16,89.7727,0.3455,0.6884,9.456
29,D10,ConnectedComponentsClustering,sdistilroberta,29,0.303125,qmc,16,0,0,0,16.2609
30,D10,ConnectedComponentsClustering,sent_glove,79,0.7531249999999999,qmc,16,93.7425,3.4073,6.5755,17.8145
31,D10,KiralyMSMApproximateClustering,smpnet,54,0.078125,qmc,16,60.9214,28.3996,38.7399,25.3437
32,D10,UniqueMappingClustering,word2vec,4,0.528125,qmc,16,39.0453,23.2909,29.1773,8.8142
33,D10,ConnectedComponentsClustering,sdistilroberta,5,0.2890625,qmc,16,0,0,0,12.6308
34,D10,ConnectedComponentsClustering,sent_glove,55,0.7390625,qmc,16,93.0617,3.6959,7.1095,14.9313
35,D10,UniqueMappingClustering,sminilm,80,0.0640625,qmc,16,37.9547,34.4137,36.0975,32.04
36,D10,ConnectedComponentsClustering,smpnet,30,0.5140625,qmc,16,92.9872,6.0316,11.3283,16.0468
37,D10,UniqueMappingClustering,sminilm,43,0.1765625,qmc,16,40.1246,34.0769,36.8543,21.1082
38,D10,UniqueMappingClustering,fasttext,93,0.6265625,qmc,16,31.2598,20.859,25.0216,30.4382
39,D10,KiralyMSMApproximateClustering,sdistilroberta,68,0.40156249999999993,qmc,16,54.6007,22.0094,31.3725,27.3904
0,D10,KiralyMSMApproximateClustering,word2vec,17,0.12019310545098835,qmc,16,43.3562,21.0077,28.3021,11.7231
1,D10,ConnectedComponentsClustering,smpnet,1,0.05,qmc,16,76.4005,17.6574,28.6851,11.2755
2,D10,UniqueMappingClustering,word2vec,51,0.49999999999999994,qmc,16,29.067,23.6408,26.0746,21.0715
3,D10,ConnectedComponentsClustering,fasttext,75,0.27499999999999997,qmc,16,0,0,0,16.2423
4,D10,KiralyMSMApproximateClustering,word2vec,25,0.725,qmc,16,51.6225,16.6295,25.1555,10.9739
5,D10,ConnectedComponentsClustering,word2vec,38,0.38749999999999996,qmc,16,100.0,0.0044,0.0087,12.4975
6,D10,UniqueMappingClustering,st5,88,0.8374999999999999,qmc,16,98.2564,4.1902,8.0376,18.7188
7,D10,ConnectedComponentsClustering,smpnet,63,0.16249999999999998,qmc,16,0,0,0,19.7891
8,D10,KiralyMSMApproximateClustering,sent_glove,13,0.6125,qmc,16,54.7703,15.0155,23.5694,9.908
9,D10,ConnectedComponentsClustering,smpnet,19,0.33125,qmc,16,0,0,0,14.5016
10,D10,ConnectedComponentsClustering,fasttext,69,0.78125,qmc,16,85.5856,0.4155,0.827,15.407
11,D10,UniqueMappingClustering,sent_glove,94,0.10625,qmc,16,31.3069,22.2543,26.0156,32.112
12,D10,KiralyMSMApproximateClustering,sminilm,44,0.55625,qmc,16,78.0455,17.7098,28.8688,11.952
13,D10,UniqueMappingClustering,fasttext,32,0.21875,qmc,16,34.1051,20.2948,25.447,15.7176
14,D10,KiralyMSMApproximateClustering,sminilm,82,0.66875,qmc,16,93.5759,5.288,10.0103,15.4884
15,D10,KiralyMSMApproximateClustering,word2vec,57,0.4437499999999999,qmc,16,43.6881,19.8749,27.3208,21.4638
16,D10,ConnectedComponentsClustering,sent_glove,7,0.8937499999999999,qmc,16,95.6522,0.0962,0.1923,8.0675
17,D10,KiralyMSMApproximateClustering,st5,10,0.47187499999999993,qmc,16,69.7433,45.8732,55.3442,15.9425
18,D10,ConnectedComponentsClustering,word2vec,60,0.921875,qmc,16,79.9228,0.9054,1.7905,15.5126
19,D10,ConnectedComponentsClustering,word2vec,85,0.24687499999999996,qmc,16,0,0,0,18.3587
20,D10,ConnectedComponentsClustering,st5,35,0.696875,qmc,16,93.0601,11.3196,20.1841,18.051
21,D10,KiralyMSMApproximateClustering,sminilm,47,0.134375,qmc,16,55.9035,29.9042,38.965,21.002
22,D10,UniqueMappingClustering,word2vec,97,0.584375,qmc,16,30.1438,23.1903,26.2138,26.8907
23,D10,UniqueMappingClustering,fasttext,72,0.35937499999999994,qmc,16,31.6781,20.8153,25.1227,25.7514
24,D10,ConnectedComponentsClustering,word2vec,22,0.809375,qmc,16,87.8049,6.1409,11.479,9.8149
25,D10,UniqueMappingClustering,smpnet,16,0.190625,qmc,16,53.7655,32.756,40.7099,16.9819
26,D10,UniqueMappingClustering,sdistilroberta,66,0.640625,qmc,16,72.0996,5.5723,10.3451,16.3753
27,D10,ConnectedComponentsClustering,sent_glove,91,0.41562499999999997,qmc,16,78.125,0.1093,0.2184,20.2019
28,D10,UniqueMappingClustering,sent_glove,41,0.865625,qmc,16,89.7727,0.3455,0.6884,9.4875
29,D10,ConnectedComponentsClustering,sdistilroberta,29,0.303125,qmc,16,0,0,0,16.163
30,D10,ConnectedComponentsClustering,sent_glove,79,0.7531249999999999,qmc,16,93.7425,3.4073,6.5755,18.0632
31,D10,KiralyMSMApproximateClustering,smpnet,54,0.078125,qmc,16,60.9214,28.3996,38.7399,25.1378
32,D10,UniqueMappingClustering,word2vec,4,0.528125,qmc,16,39.0453,23.2909,29.1773,9.247
33,D10,ConnectedComponentsClustering,sdistilroberta,5,0.2890625,qmc,16,0,0,0,12.4427
34,D10,ConnectedComponentsClustering,sent_glove,55,0.7390625,qmc,16,93.0617,3.6959,7.1095,14.9647
35,D10,UniqueMappingClustering,sminilm,80,0.0640625,qmc,16,37.9547,34.4137,36.0975,31.5932
36,D10,ConnectedComponentsClustering,smpnet,30,0.5140625,qmc,16,92.9872,6.0316,11.3283,15.7458
37,D10,UniqueMappingClustering,sminilm,43,0.1765625,qmc,16,40.1246,34.0769,36.8543,21.1104
38,D10,UniqueMappingClustering,fasttext,93,0.6265625,qmc,16,31.2598,20.859,25.0216,31.3838
39,D10,KiralyMSMApproximateClustering,sdistilroberta,68,0.40156249999999993,qmc,16,54.6007,22.0094,31.3725,27.6975
40,D10,ConnectedComponentsClustering,sdistilroberta,18,0.8515625,qmc,16,100.0,0.0569,0.1137,14.2665
41,D10,UniqueMappingClustering,sminilm,24,0.1203125,qmc,16,42.6573,33.7445,37.681,15.521
42,D10,ConnectedComponentsClustering,sdistilroberta,74,0.5703125,qmc,16,91.5525,5.2618,9.9516,22.444
43,D10,UniqueMappingClustering,sent_glove,99,0.34531249999999997,qmc,16,31.4143,22.3155,26.0945,33.3512
44,D10,KiralyMSMApproximateClustering,sent_glove,49,0.7953125,qmc,16,81.1709,2.2438,4.3669,11.2744
0,D10,KiralyMSMApproximateClustering,word2vec,17,0.12019310545098835,qmc,16,43.3562,21.0077,28.3021,11.8679
1,D10,ConnectedComponentsClustering,smpnet,1,0.05,qmc,16,76.4005,17.6574,28.6851,10.9132
2,D10,UniqueMappingClustering,word2vec,51,0.49999999999999994,qmc,16,29.067,23.6408,26.0746,20.9047
3,D10,ConnectedComponentsClustering,fasttext,75,0.27499999999999997,qmc,16,0,0,0,16.6589
4,D10,KiralyMSMApproximateClustering,word2vec,25,0.725,qmc,16,51.6225,16.6295,25.1555,10.8134
5,D10,ConnectedComponentsClustering,word2vec,38,0.38749999999999996,qmc,16,100.0,0.0044,0.0087,11.8888
6,D10,UniqueMappingClustering,st5,88,0.8374999999999999,qmc,16,98.2564,4.1902,8.0376,18.5943
7,D10,ConnectedComponentsClustering,smpnet,63,0.16249999999999998,qmc,16,0,0,0,19.3827
8,D10,KiralyMSMApproximateClustering,sent_glove,13,0.6125,qmc,16,54.7703,15.0155,23.5694,9.9003
9,D10,ConnectedComponentsClustering,smpnet,19,0.33125,qmc,16,0,0,0,14.7592
10,D10,ConnectedComponentsClustering,fasttext,69,0.78125,qmc,16,85.5856,0.4155,0.827,16.6315
11,D10,UniqueMappingClustering,sent_glove,94,0.10625,qmc,16,31.3069,22.2543,26.0156,32.4618
12,D10,KiralyMSMApproximateClustering,sminilm,44,0.55625,qmc,16,78.0455,17.7098,28.8688,12.4004
13,D10,UniqueMappingClustering,fasttext,32,0.21875,qmc,16,34.1051,20.2948,25.447,15.6901
14,D10,KiralyMSMApproximateClustering,sminilm,82,0.66875,qmc,16,93.5759,5.288,10.0103,14.6282
15,D10,KiralyMSMApproximateClustering,word2vec,57,0.4437499999999999,qmc,16,43.6881,19.8749,27.3208,20.4578
16,D10,ConnectedComponentsClustering,sent_glove,7,0.8937499999999999,qmc,16,95.6522,0.0962,0.1923,8.2325
17,D10,KiralyMSMApproximateClustering,st5,10,0.47187499999999993,qmc,16,69.7433,45.8732,55.3442,16.6018
18,D10,ConnectedComponentsClustering,word2vec,60,0.921875,qmc,16,79.9228,0.9054,1.7905,15.2065
19,D10,ConnectedComponentsClustering,word2vec,85,0.24687499999999996,qmc,16,0,0,0,18.1126
20,D10,ConnectedComponentsClustering,st5,35,0.696875,qmc,16,93.0601,11.3196,20.1841,17.2895
21,D10,KiralyMSMApproximateClustering,sminilm,47,0.134375,qmc,16,55.9035,29.9042,38.965,18.9818
22,D10,UniqueMappingClustering,word2vec,97,0.584375,qmc,16,30.1438,23.1903,26.2138,27.9929
