trial,dataset,clustering,lm,k,threshold,sampler,seed,precision,recall,f1,runtime
0,D2,KiralyMSMApproximateClustering,word2vec,17,0.12019310545098835,qmc,16,59.434,29.2751,39.2279,0.5684
1,D2,ConnectedComponentsClustering,smpnet,1,0.05,qmc,16,93.4397,48.9777,64.2683,0.2286
2,D2,UniqueMappingClustering,word2vec,51,0.49999999999999994,qmc,16,42.6426,39.5911,41.0602,0.8464
3,D2,ConnectedComponentsClustering,fasttext,75,0.27499999999999997,qmc,16,0,0,0,0.8021
4,D2,KiralyMSMApproximateClustering,word2vec,25,0.725,qmc,16,61.8449,27.4164,37.991,0.3733
0,D2,KiralyMSMApproximateClustering,word2vec,17,0.12019310545098835,qmc,16,59.434,29.2751,39.2279,0.3156
1,D2,ConnectedComponentsClustering,smpnet,1,0.05,qmc,16,93.4397,48.9777,64.2683,0.2059
2,D2,UniqueMappingClustering,word2vec,51,0.49999999999999994,qmc,16,42.6426,39.5911,41.0602,0.8389
3,D2,ConnectedComponentsClustering,fasttext,75,0.27499999999999997,qmc,16,0,0,0,0.6098
4,D2,KiralyMSMApproximateClustering,word2vec,25,0.725,qmc,16,61.8449,27.4164,37.991,0.5511
5,D2,ConnectedComponentsClustering,word2vec,38,0.38749999999999996,qmc,16,0,0,0,0.4192
6,D2,UniqueMappingClustering,st5,88,0.8374999999999999,qmc,16,89.7372,66.6357,76.48,0.5192
7,D2,ConnectedComponentsClustering,smpnet,63,0.16249999999999998,qmc,16,0,0,0,0.5964
8,D2,KiralyMSMApproximateClustering,sent_glove,13,0.6125,qmc,16,57.4514,24.7212,34.5679,0.2631
9,D2,ConnectedComponentsClustering,smpnet,19,0.33125,qmc,16,100.0,0.0929,0.1857,0.2857
0,D2,KiralyMSMApproximateClustering,word2vec,17,0.12019310545098835,qmc,16,59.434,29.2751,39.2279,0.3673
1,D2,ConnectedComponentsClustering,smpnet,1,0.05,qmc,16,93.4397,48.9777,64.2683,0.1409
2,D2,UniqueMappingClustering,word2vec,51,0.49999999999999994,qmc,16,42.6426,39.5911,41.0602,0.8734
3,D2,ConnectedComponentsClustering,fasttext,75,0.27499999999999997,qmc,16,0,0,0,0.8841
4,D2,KiralyMSMApproximateClustering,word2vec,25,0.725,qmc,16,61.8449,27.4164,37.991,0.3774
5,D2,ConnectedComponentsClustering,word2vec,38,0.38749999999999996,qmc,16,0,0,0,0.4457
6,D2,UniqueMappingClustering,st5,88,0.8374999999999999,qmc,16,89.7372,66.6357,76.48,0.4883
7,D2,ConnectedComponentsClustering,smpnet,63,0.16249999999999998,qmc,16,0,0,0,0.7679
8,D2,KiralyMSMApproximateClustering,sent_glove,13,0.6125,qmc,16,57.4514,24.7212,34.5679,0.3054
9,D2,ConnectedComponentsClustering,smpnet,19,0.33125,qmc,16,100.0,0.0929,0.1857,0.4112
10,D2,ConnectedComponentsClustering,fasttext,69,0.78125,qmc,16,100.0,0.0929,0.1857,0.7073
11,D2,UniqueMappingClustering,sent_glove,94,0.10625,qmc,16,40.5088,38.4758,39.4662,1.1864
12,D2,KiralyMSMApproximateClustering,sminilm,44,0.55625,qmc,16,88.9179,63.3829,74.0098,0.714
13,D2,UniqueMappingClustering,fasttext,32,0.21875,qmc,16,25.2591,18.1227,21.1039,0.5337
14,D2,KiralyMSMApproximateClustering,sminilm,82,0.66875,qmc,16,88.9796,60.7807,72.2253,0.7336
0,D2,KiralyMSMApproximateClustering,word2vec,17,0.12019310545098835,qmc,16,59.434,29.2751,39.2279,0.2984
1,D2,ConnectedComponentsClustering,smpnet,1,0.05,qmc,16,93.4397,48.9777,64.2683,0.1415
2,D2,UniqueMappingClustering,word2vec,51,0.49999999999999994,qmc,16,42.6426,39.5911,41.0602,0.7154
3,D2,ConnectedComponentsClustering,fasttext,75,0.27499999999999997,qmc,16,0,0,0,0.8193
4,D2,KiralyMSMApproximateClustering,word2vec,25,0.725,qmc,16,61.8449,27.4164,37.991,0.3144
5,D2,ConnectedComponentsClustering,word2vec,38,0.38749999999999996,qmc,16,0,0,0,0.4057
6,D2,UniqueMappingClustering,st5,88,0.8374999999999999,qmc,16,89.7372,66.6357,76.48,0.5149
7,D2,ConnectedComponentsClustering,smpnet,63,0.16249999999999998,qmc,16,0,0,0,0.8269
8,D2,KiralyMSMApproximateClustering,sent_glove,13,0.6125,qmc,16,57.4514,24.7212,34.5679,0.3941
9,D2,ConnectedComponentsClustering,smpnet,19,0.33125,qmc,16,100.0,0.0929,0.1857,0.2658
10,D2,ConnectedComponentsClustering,fasttext,69,0.78125,qmc,16,100.0,0.0929,0.1857,0.7092
11,D2,UniqueMappingClustering,sent_glove,94,0.10625,qmc,16,40.5088,38.4758,39.4662,1.2723
12,D2,KiralyMSMApproximateClustering,sminilm,44,0.55625,qmc,16,88.9179,63.3829,74.0098,0.8811
13,D2,UniqueMappingClustering,fasttext,32,0.21875,qmc,16,25.2591,18.1227,21.1039,0.5977
14,D2,KiralyMSMApproximateClustering,sminilm,82,0.66875,qmc,16,88.9796,60.7807,72.2253,0.5872
15,D2,KiralyMSMApproximateClustering,word2vec,57,0.4437499999999999,qmc,16,62.3431,27.6952,38.3526,0.8918
16,D2,ConnectedComponentsClustering,sent_glove,7,0.8937499999999999,qmc,16,93.5484,2.6952,5.2394,0.2727
17,D2,KiralyMSMApproximateClustering,st5,10,0.47187499999999993,qmc,16,92.2306,68.4015,78.5486,0.3037
