trial,dataset,clustering,lm,k,threshold,sampler,seed,precision,recall,f1,runtime
0,D6,KiralyMSMApproximateClustering,word2vec,17,0.12019310545098835,qmc,16,17.6786,27.7052,21.5843,1.8711
1,D6,ConnectedComponentsClustering,smpnet,1,0.05,qmc,16,45.6456,42.5373,44.0367,1.0578
2,D6,UniqueMappingClustering,word2vec,51,0.49999999999999994,qmc,16,9.9971,32.1828,15.2554,4.5401
3,D6,ConnectedComponentsClustering,fasttext,75,0.27499999999999997,qmc,16,0,0,0,3.8605
4,D6,KiralyMSMApproximateClustering,word2vec,25,0.725,qmc,16,20.3653,20.8022,20.5814,2.0406
0,D6,KiralyMSMApproximateClustering,word2vec,17,0.12019310545098835,qmc,16,17.6786,27.7052,21.5843,1.9786
1,D6,ConnectedComponentsClustering,smpnet,1,0.05,qmc,16,45.6456,42.5373,44.0367,0.949
2,D6,UniqueMappingClustering,word2vec,51,0.49999999999999994,qmc,16,9.9971,32.1828,15.2554,4.8509
3,D6,ConnectedComponentsClustering,fasttext,75,0.27499999999999997,qmc,16,0,0,0,3.9313
4,D6,KiralyMSMApproximateClustering,word2vec,25,0.725,qmc,16,20.3653,20.8022,20.5814,2.3631
5,D6,ConnectedComponentsClustering,word2vec,38,0.38749999999999996,qmc,16,0.0,0.0,0.0,2.6502
6,D6,UniqueMappingClustering,st5,88,0.8374999999999999,qmc,16,60.2339,28.8246,38.9905,3.039
7,D6,ConnectedComponentsClustering,smpnet,63,0.16249999999999998,qmc,16,0,0,0,4.1776
8,D6,KiralyMSMApproximateClustering,sent_glove,13,0.6125,qmc,16,27.0164,44.6828,33.6731,1.8292
9,D6,ConnectedComponentsClustering,smpnet,19,0.33125,qmc,16,0.0,0.0,0.0,1.6447
0,D6,KiralyMSMApproximateClustering,word2vec,17,0.12019310545098835,qmc,16,17.6786,27.7052,21.5843,2.5017
1,D6,ConnectedComponentsClustering,smpnet,1,0.05,qmc,16,45.6456,42.5373,44.0367,0.8135
2,D6,UniqueMappingClustering,word2vec,51,0.49999999999999994,qmc,16,9.9971,32.1828,15.2554,4.6693
3,D6,ConnectedComponentsClustering,fasttext,75,0.27499999999999997,qmc,16,0,0,0,3.8932
4,D6,KiralyMSMApproximateClustering,word2vec,25,0.725,qmc,16,20.3653,20.8022,20.5814,1.7541
5,D6,ConnectedComponentsClustering,word2vec,38,0.38749999999999996,qmc,16,0.0,0.0,0.0,2.4974
6,D6,UniqueMappingClustering,st5,88,0.8374999999999999,qmc,16,60.2339,28.8246,38.9905,3.3757
7,D6,ConnectedComponentsClustering,smpnet,63,0.16249999999999998,qmc,16,0,0,0,4.0087
8,D6,KiralyMSMApproximateClustering,sent_glove,13,0.6125,qmc,16,27.0164,44.6828,33.6731,1.8403
9,D6,ConnectedComponentsClustering,smpnet,19,0.33125,qmc,16,0.0,0.0,0.0,2.1941
10,D6,ConnectedComponentsClustering,fasttext,69,0.78125,qmc,16,34.375,2.0522,3.8732,3.9201
11,D6,UniqueMappingClustering,sent_glove,94,0.10625,qmc,16,10.8568,48.2276,17.7237,9.3854
12,D6,KiralyMSMApproximateClustering,sminilm,44,0.55625,qmc,16,50.5587,67.5373,57.8275,2.2867
13,D6,UniqueMappingClustering,fasttext,32,0.21875,qmc,16,7.5154,25.0,11.5567,3.1171
14,D6,KiralyMSMApproximateClustering,sminilm,82,0.66875,qmc,16,59.144,42.5373,49.4845,2.8927
0,D6,KiralyMSMApproximateClustering,word2vec,17,0.12019310545098835,qmc,16,17.6786,27.7052,21.5843,2.0308
1,D6,ConnectedComponentsClustering,smpnet,1,0.05,qmc,16,45.6456,42.5373,44.0367,0.9563
2,D6,UniqueMappingClustering,word2vec,51,0.49999999999999994,qmc,16,9.9971,32.1828,15.2554,4.0769
3,D6,ConnectedComponentsClustering,fasttext,75,0.27499999999999997,qmc,16,0,0,0,4.0394
4,D6,KiralyMSMApproximateClustering,word2vec,25,0.725,qmc,16,20.3653,20.8022,20.5814,1.8162
5,D6,ConnectedComponentsClustering,word2vec,38,0.38749999999999996,qmc,16,0.0,0.0,0.0,2.2886
6,D6,UniqueMappingClustering,st5,88,0.8374999999999999,qmc,16,60.2339,28.8246,38.9905,3.3055
7,D6,ConnectedComponentsClustering,smpnet,63,0.16249999999999998,qmc,16,0,0,0,4.3463
8,D6,KiralyMSMApproximateClustering,sent_glove,13,0.6125,qmc,16,27.0164,44.6828,33.6731,1.5984
9,D6,ConnectedComponentsClustering,smpnet,19,0.33125,qmc,16,0.0,0.0,0.0,1.8781
10,D6,ConnectedComponentsClustering,fasttext,69,0.78125,qmc,16,34.375,2.0522,3.8732,3.8452
11,D6,UniqueMappingClustering,sent_glove,94,0.10625,qmc,16,10.8568,48.2276,17.7237,8.5959
12,D6,KiralyMSMApproximateClustering,sminilm,44,0.55625,qmc,16,50.5587,67.5373,57.8275,2.3338
13,D6,UniqueMappingClustering,fasttext,32,0.21875,qmc,16,7.5154,25.0,11.5567,3.2754
14,D6,KiralyMSMApproximateClustering,sminilm,82,0.66875,qmc,16,59.144,42.5373,49.4845,3.4651
15,D6,KiralyMSMApproximateClustering,word2vec,57,0.4437499999999999,qmc,16,18.5393,27.7052,22.2139,5.0344
16,D6,ConnectedComponentsClustering,sent_glove,7,0.8937499999999999,qmc,16,67.9715,17.8172,28.2336,1.049
17,D6,KiralyMSMApproximateClustering,st5,10,0.47187499999999993,qmc,16,29.5684,68.3769,41.2841,1.918
18,D6,ConnectedComponentsClustering,word2vec,60,0.921875,qmc,16,40.4624,6.5299,11.245,3.4479
19,D6,ConnectedComponentsClustering,word2vec,85,0.24687499999999996,qmc,16,0,0,0,4.1087
0,D6,KiralyMSMApproximateClustering,word2vec,17,0.12019310545098835,qmc,16,17.6786,27.7052,21.5843,2.3776
1,D6,ConnectedComponentsClustering,smpnet,1,0.05,qmc,16,45.6456,42.5373,44.0367,0.812
2,D6,UniqueMappingClustering,word2vec,51,0.49999999999999994,qmc,16,9.9971,32.1828,15.2554,4.3608
3,D6,ConnectedComponentsClustering,fasttext,75,0.27499999999999997,qmc,16,0,0,0,3.6827
4,D6,KiralyMSMApproximateClustering,word2vec,25,0.725,qmc,16,20.3653,20.8022,20.5814,2.1644
5,D6,ConnectedComponentsClustering,word2vec,38,0.38749999999999996,qmc,16,0.0,0.0,0.0,2.1344
6,D6,UniqueMappingClustering,st5,88,0.8374999999999999,qmc,16,60.2339,28.8246,38.9905,3.3743
7,D6,ConnectedComponentsClustering,smpnet,63,0.16249999999999998,qmc,16,0,0,0,3.6526
8,D6,KiralyMSMApproximateClustering,sent_glove,13,0.6125,qmc,16,27.0164,44.6828,33.6731,1.8082
9,D6,ConnectedComponentsClustering,smpnet,19,0.33125,qmc,16,0.0,0.0,0.0,1.6463
10,D6,ConnectedComponentsClustering,fasttext,69,0.78125,qmc,16,34.375,2.0522,3.8732,4.4774
11,D6,UniqueMappingClustering,sent_glove,94,0.10625,qmc,16,10.8568,48.2276,17.7237,8.9122
12,D6,KiralyMSMApproximateClustering,sminilm,44,0.55625,qmc,16,50.5587,67.5373,57.8275,2.5352
13,D6,UniqueMappingClustering,fasttext,32,0.21875,qmc,16,7.5154,25.0,11.5567,3.2367
14,D6,KiralyMSMApproximateClustering,sminilm,82,0.66875,qmc,16,59.144,42.5373,49.4845,2.9434
15,D6,KiralyMSMApproximateClustering,word2vec,57,0.4437499999999999,qmc,16,18.5393,27.7052,22.2139,5.4025
16,D6,ConnectedComponentsClustering,sent_glove,7,0.8937499999999999,qmc,16,67.9715,17.8172,28.2336,1.0317
17,D6,KiralyMSMApproximateClustering,st5,10,0.47187499999999993,qmc,16,29.5684,68.3769,41.2841,2.5348
18,D6,ConnectedComponentsClustering,word2vec,60,0.921875,qmc,16,40.4624,6.5299,11.245,3.2307
19,D6,ConnectedComponentsClustering,word2vec,85,0.24687499999999996,qmc,16,0,0,0,4.1551
20,D6,ConnectedComponentsClustering,st5,35,0.696875,qmc,16,75.7447,16.6045,27.2379,2.7396
21,D6,KiralyMSMApproximateClustering,sminilm,47,0.134375,qmc,16,36.9433,73.5075,49.1732,4.955
22,D6,UniqueMappingClustering,word2vec,97,0.584375,qmc,16,9.7493,29.3843,14.6409,6.397
23,D6,UniqueMappingClustering,fasttext,72,0.35937499999999994,qmc,16,7.0652,25.4664,11.0616,6.9464
24,D6,ConnectedComponentsClustering,word2vec,22,0.809375,qmc,16,51.8919,8.9552,15.2745,1.7564
0,D6,KiralyMSMApproximateClustering,word2vec,17,0.12019310545098835,qmc,16,17.6786,27.7052,21.5843,2.2598
1,D6,ConnectedComponentsClustering,smpnet,1,0.05,qmc,16,45.6456,42.5373,44.0367,1.2086
2,D6,UniqueMappingClustering,word2vec,51,0.49999999999999994,qmc,16,9.9971,32.1828,15.2554,4.6652
3,D6,ConnectedComponentsClustering,fasttext,75,0.27499999999999997,qmc,16,0,0,0,4.3076
