trial,dataset,clustering,lm,k,threshold,sampler,seed,precision,recall,f1,runtime
0,D9,KiralyMSMApproximateClustering,word2vec,17,0.12019310545098835,qmc,16,68.8688,65.9445,67.3749,11.9949
1,D9,ConnectedComponentsClustering,smpnet,1,0.05,qmc,16,94.9367,6.4991,12.1655,3.1377
2,D9,UniqueMappingClustering,word2vec,51,0.49999999999999994,qmc,16,62.7916,67.6343,65.1231,31.4352
3,D9,ConnectedComponentsClustering,fasttext,75,0.27499999999999997,qmc,16,0,0,0,26.3962
4,D9,KiralyMSMApproximateClustering,word2vec,25,0.725,qmc,16,75.5068,59.7054,66.6828,8.2724
0,D9,KiralyMSMApproximateClustering,word2vec,17,0.12019310545098835,qmc,16,68.8688,65.9445,67.3749,13.4599
1,D9,ConnectedComponentsClustering,smpnet,1,0.05,qmc,16,94.9367,6.4991,12.1655,3.2923
2,D9,UniqueMappingClustering,word2vec,51,0.49999999999999994,qmc,16,62.7916,67.6343,65.1231,31.5704
3,D9,ConnectedComponentsClustering,fasttext,75,0.27499999999999997,qmc,16,0,0,0,24.4391
4,D9,KiralyMSMApproximateClustering,word2vec,25,0.725,qmc,16,75.5068,59.7054,66.6828,6.9906
5,D9,ConnectedComponentsClustering,word2vec,38,0.38749999999999996,qmc,16,0,0,0,13.5604
6,D9,UniqueMappingClustering,st5,88,0.8374999999999999,qmc,16,94.5093,94.714,94.6116,21.4394
7,D9,ConnectedComponentsClustering,smpnet,63,0.16249999999999998,qmc,16,0,0,0,24.9931
8,D9,KiralyMSMApproximateClustering,sent_glove,13,0.6125,qmc,16,80.2402,63.6915,71.0145,7.0928
9,D9,ConnectedComponentsClustering,smpnet,19,0.33125,qmc,16,0,0,0,10.3167
0,D9,KiralyMSMApproximateClustering,word2vec,17,0.12019310545098835,qmc,16,68.8688,65.9445,67.3749,13.4344
1,D9,ConnectedComponentsClustering,smpnet,1,0.05,qmc,16,94.9367,6.4991,12.1655,3.4385
2,D9,UniqueMappingClustering,word2vec,51,0.49999999999999994,qmc,16,62.7916,67.6343,65.1231,31.3998
3,D9,ConnectedComponentsClustering,fasttext,75,0.27499999999999997,qmc,16,0,0,0,24.4138
4,D9,KiralyMSMApproximateClustering,word2vec,25,0.725,qmc,16,75.5068,59.7054,66.6828,6.8817
5,D9,ConnectedComponentsClustering,word2vec,38,0.38749999999999996,qmc,16,0,0,0,13.4549
6,D9,UniqueMappingClustering,st5,88,0.8374999999999999,qmc,16,94.5093,94.714,94.6116,20.7232
7,D9,ConnectedComponentsClustering,smpnet,63,0.16249999999999998,qmc,16,0,0,0,25.2691
8,D9,KiralyMSMApproximateClustering,sent_glove,13,0.6125,qmc,16,80.2402,63.6915,71.0145,7.5193
9,D9,ConnectedComponentsClustering,smpnet,19,0.33125,qmc,16,0,0,0,9.7333
10,D9,ConnectedComponentsClustering,fasttext,69,0.78125,qmc,16,0,0,0,24.9039
11,D9,UniqueMappingClustering,sent_glove,94,0.10625,qmc,16,65.8585,71.7938,68.6982,66.9362
12,D9,KiralyMSMApproximateClustering,sminilm,44,0.55625,qmc,16,91.5074,93.3709,92.4298,14.3825
13,D9,UniqueMappingClustering,fasttext,32,0.21875,qmc,16,10.6288,11.3518,10.9784,22.4157
14,D9,KiralyMSMApproximateClustering,sminilm,82,0.66875,qmc,16,92.8726,93.1542,93.0132,19.9998
0,D9,KiralyMSMApproximateClustering,word2vec,17,0.12019310545098835,qmc,16,68.8688,65.9445,67.3749,12.3517
1,D9,ConnectedComponentsClustering,smpnet,1,0.05,qmc,16,94.9367,6.4991,12.1655,3.0725
2,D9,UniqueMappingClustering,word2vec,51,0.49999999999999994,qmc,16,62.7916,67.6343,65.1231,31.2888
3,D9,ConnectedComponentsClustering,fasttext,75,0.27499999999999997,qmc,16,0,0,0,24.5028
4,D9,KiralyMSMApproximateClustering,word2vec,25,0.725,qmc,16,75.5068,59.7054,66.6828,8.6435
5,D9,ConnectedComponentsClustering,word2vec,38,0.38749999999999996,qmc,16,0,0,0,14.8974
