trial,dataset,clustering,lm,k,threshold,sampler,seed,precision,recall,f1,runtime
1,D4,ConnectedComponentsClustering,smpnet,1,0.05,qmc,16,99.4747,93.6601,96.4799,0.5602
2,D4,UniqueMappingClustering,word2vec,51,0.49999999999999994,qmc,16,94.2807,96.3579,95.308,1.965
3,D4,ConnectedComponentsClustering,fasttext,75,0.27499999999999997,qmc,16,0,0,0,1.8299
4,D4,KiralyMSMApproximateClustering,word2vec,25,0.725,qmc,16,98.5053,91.8615,95.0675,1.2395
5,D4,ConnectedComponentsClustering,word2vec,38,0.38749999999999996,qmc,16,0,0,0,1.6192
6,D4,UniqueMappingClustering,st5,88,0.8374999999999999,qmc,16,97.9018,98.6061,98.2527,2.1433
7,D4,ConnectedComponentsClustering,smpnet,63,0.16249999999999998,qmc,16,0,0,0,1.6187
8,D4,KiralyMSMApproximateClustering,sent_glove,13,0.6125,qmc,16,98.8219,94.2896,96.5025,0.9791
9,D4,ConnectedComponentsClustering,smpnet,19,0.33125,qmc,16,0,0,0,0.9364
10,D4,ConnectedComponentsClustering,fasttext,69,0.78125,qmc,16,0.0,0.0,0.0,3.2279
11,D4,UniqueMappingClustering,sent_glove,94,0.10625,qmc,16,94.1254,96.5378,95.3163,3.961
12,D4,KiralyMSMApproximateClustering,sminilm,44,0.55625,qmc,16,98.0883,96.8975,97.4893,2.0051
13,D4,UniqueMappingClustering,fasttext,32,0.21875,qmc,16,83.1078,74.5504,78.5968,1.0745
14,D4,KiralyMSMApproximateClustering,sminilm,82,0.66875,qmc,16,98.4418,96.5827,97.5034,1.7109
15,D4,KiralyMSMApproximateClustering,word2vec,57,0.4437499999999999,qmc,16,98.1965,93.0306,95.5438,2.1608
16,D4,ConnectedComponentsClustering,sent_glove,7,0.8937499999999999,qmc,16,99.8635,65.7824,79.3169,1.0643
17,D4,KiralyMSMApproximateClustering,st5,10,0.47187499999999993,qmc,16,98.2425,98.0216,98.1319,0.8516
18,D4,ConnectedComponentsClustering,word2vec,60,0.921875,qmc,16,100.0,41.277,58.4341,1.7407
19,D4,ConnectedComponentsClustering,word2vec,85,0.24687499999999996,qmc,16,0,0,0,1.8457
0,D4,KiralyMSMApproximateClustering,word2vec,17,0.12019310545098835,qmc,16,98.433,93.2104,95.7506,1.7168
1,D4,ConnectedComponentsClustering,smpnet,1,0.05,qmc,16,99.4747,93.6601,96.4799,0.4539
2,D4,UniqueMappingClustering,word2vec,51,0.49999999999999994,qmc,16,94.2807,96.3579,95.308,3.046
3,D4,ConnectedComponentsClustering,fasttext,75,0.27499999999999997,qmc,16,0,0,0,1.8322
4,D4,KiralyMSMApproximateClustering,word2vec,25,0.725,qmc,16,98.5053,91.8615,95.0675,0.9701
5,D4,ConnectedComponentsClustering,word2vec,38,0.38749999999999996,qmc,16,0,0,0,0.7594
6,D4,UniqueMappingClustering,st5,88,0.8374999999999999,qmc,16,97.9018,98.6061,98.2527,2.4445
7,D4,ConnectedComponentsClustering,smpnet,63,0.16249999999999998,qmc,16,0,0,0,1.7666
8,D4,KiralyMSMApproximateClustering,sent_glove,13,0.6125,qmc,16,98.8219,94.2896,96.5025,1.7954
9,D4,ConnectedComponentsClustering,smpnet,19,0.33125,qmc,16,0,0,0,1.1981
10,D4,ConnectedComponentsClustering,fasttext,69,0.78125,qmc,16,0.0,0.0,0.0,1.6461
11,D4,UniqueMappingClustering,sent_glove,94,0.10625,qmc,16,94.1254,96.5378,95.3163,4.0429
12,D4,KiralyMSMApproximateClustering,sminilm,44,0.55625,qmc,16,98.0883,96.8975,97.4893,2.1262
13,D4,UniqueMappingClustering,fasttext,32,0.21875,qmc,16,83.1078,74.5504,78.5968,1.6153
14,D4,KiralyMSMApproximateClustering,sminilm,82,0.66875,qmc,16,98.4418,96.5827,97.5034,1.9352
15,D4,KiralyMSMApproximateClustering,word2vec,57,0.4437499999999999,qmc,16,98.1965,93.0306,95.5438,3.0112
16,D4,ConnectedComponentsClustering,sent_glove,7,0.8937499999999999,qmc,16,99.8635,65.7824,79.3169,0.9059
17,D4,KiralyMSMApproximateClustering,st5,10,0.47187499999999993,qmc,16,98.2425,98.0216,98.1319,0.7424
18,D4,ConnectedComponentsClustering,word2vec,60,0.921875,qmc,16,100.0,41.277,58.4341,1.3334
19,D4,ConnectedComponentsClustering,word2vec,85,0.24687499999999996,qmc,16,0,0,0,2.4722
20,D4,ConnectedComponentsClustering,st5,35,0.696875,qmc,16,100.0,0.2698,0.5381,1.595
21,D4,KiralyMSMApproximateClustering,sminilm,47,0.134375,qmc,16,98.0446,96.9424,97.4904,1.7569
22,D4,UniqueMappingClustering,word2vec,97,0.584375,qmc,16,94.7415,96.4029,95.565,3.1912
23,D4,UniqueMappingClustering,fasttext,72,0.35937499999999994,qmc,16,81.8182,76.0791,78.8444,3.039
24,D4,ConnectedComponentsClustering,word2vec,22,0.809375,qmc,16,99.8578,63.1295,77.3554,0.619
0,D4,KiralyMSMApproximateClustering,word2vec,17,0.12019310545098835,qmc,16,98.433,93.2104,95.7506,2.0376
1,D4,ConnectedComponentsClustering,smpnet,1,0.05,qmc,16,99.4747,93.6601,96.4799,1.0656
2,D4,UniqueMappingClustering,word2vec,51,0.49999999999999994,qmc,16,94.2807,96.3579,95.308,2.3743
3,D4,ConnectedComponentsClustering,fasttext,75,0.27499999999999997,qmc,16,0,0,0,1.8395
4,D4,KiralyMSMApproximateClustering,word2vec,25,0.725,qmc,16,98.5053,91.8615,95.0675,1.0851
5,D4,ConnectedComponentsClustering,word2vec,38,0.38749999999999996,qmc,16,0,0,0,0.9793
6,D4,UniqueMappingClustering,st5,88,0.8374999999999999,qmc,16,97.9018,98.6061,98.2527,1.9823
7,D4,ConnectedComponentsClustering,smpnet,63,0.16249999999999998,qmc,16,0,0,0,2.0335
8,D4,KiralyMSMApproximateClustering,sent_glove,13,0.6125,qmc,16,98.8219,94.2896,96.5025,1.3857
9,D4,ConnectedComponentsClustering,smpnet,19,0.33125,qmc,16,0,0,0,1.046
10,D4,ConnectedComponentsClustering,fasttext,69,0.78125,qmc,16,0.0,0.0,0.0,2.0347
11,D4,UniqueMappingClustering,sent_glove,94,0.10625,qmc,16,94.1254,96.5378,95.3163,4.4696
12,D4,KiralyMSMApproximateClustering,sminilm,44,0.55625,qmc,16,98.0883,96.8975,97.4893,2.2181
13,D4,UniqueMappingClustering,fasttext,32,0.21875,qmc,16,83.1078,74.5504,78.5968,2.3296
14,D4,KiralyMSMApproximateClustering,sminilm,82,0.66875,qmc,16,98.4418,96.5827,97.5034,1.1725
15,D4,KiralyMSMApproximateClustering,word2vec,57,0.4437499999999999,qmc,16,98.1965,93.0306,95.5438,3.3998
16,D4,ConnectedComponentsClustering,sent_glove,7,0.8937499999999999,qmc,16,99.8635,65.7824,79.3169,0.7915
17,D4,KiralyMSMApproximateClustering,st5,10,0.47187499999999993,qmc,16,98.2425,98.0216,98.1319,0.8367
18,D4,ConnectedComponentsClustering,word2vec,60,0.921875,qmc,16,100.0,41.277,58.4341,2.1133
19,D4,ConnectedComponentsClustering,word2vec,85,0.24687499999999996,qmc,16,0,0,0,2.5909
20,D4,ConnectedComponentsClustering,st5,35,0.696875,qmc,16,100.0,0.2698,0.5381,1.3649
21,D4,KiralyMSMApproximateClustering,sminilm,47,0.134375,qmc,16,98.0446,96.9424,97.4904,2.1406
22,D4,UniqueMappingClustering,word2vec,97,0.584375,qmc,16,94.7415,96.4029,95.565,4.7565
23,D4,UniqueMappingClustering,fasttext,72,0.35937499999999994,qmc,16,81.8182,76.0791,78.8444,3.4319
24,D4,ConnectedComponentsClustering,word2vec,22,0.809375,qmc,16,99.8578,63.1295,77.3554,1.1872
25,D4,UniqueMappingClustering,smpnet,16,0.190625,qmc,16,95.3457,96.7176,96.0268,1.1012
26,D4,UniqueMappingClustering,sdistilroberta,66,0.640625,qmc,16,97.5248,97.4371,97.4809,1.5257
27,D4,ConnectedComponentsClustering,sent_glove,91,0.41562499999999997,qmc,16,0,0,0,1.9533
28,D4,UniqueMappingClustering,sent_glove,41,0.865625,qmc,16,99.4341,79.0018,88.0481,1.0237
29,D4,ConnectedComponentsClustering,sdistilroberta,29,0.303125,qmc,16,0,0,0,1.4714
0,D4,KiralyMSMApproximateClustering,word2vec,17,0.12019310545098835,qmc,16,98.433,93.2104,95.7506,1.1077
1,D4,ConnectedComponentsClustering,smpnet,1,0.05,qmc,16,99.4747,93.6601,96.4799,0.4121
2,D4,UniqueMappingClustering,word2vec,51,0.49999999999999994,qmc,16,94.2807,96.3579,95.308,2.6668
3,D4,ConnectedComponentsClustering,fasttext,75,0.27499999999999997,qmc,16,0,0,0,1.6152
4,D4,KiralyMSMApproximateClustering,word2vec,25,0.725,qmc,16,98.5053,91.8615,95.0675,1.2701
5,D4,ConnectedComponentsClustering,word2vec,38,0.38749999999999996,qmc,16,0,0,0,1.1579
6,D4,UniqueMappingClustering,st5,88,0.8374999999999999,qmc,16,97.9018,98.6061,98.2527,1.5847
7,D4,ConnectedComponentsClustering,smpnet,63,0.16249999999999998,qmc,16,0,0,0,1.619
8,D4,KiralyMSMApproximateClustering,sent_glove,13,0.6125,qmc,16,98.8219,94.2896,96.5025,1.564
9,D4,ConnectedComponentsClustering,smpnet,19,0.33125,qmc,16,0,0,0,1.1624
10,D4,ConnectedComponentsClustering,fasttext,69,0.78125,qmc,16,0.0,0.0,0.0,2.2208
11,D4,UniqueMappingClustering,sent_glove,94,0.10625,qmc,16,94.1254,96.5378,95.3163,4.8101
12,D4,KiralyMSMApproximateClustering,sminilm,44,0.55625,qmc,16,98.0883,96.8975,97.4893,2.6203
13,D4,UniqueMappingClustering,fasttext,32,0.21875,qmc,16,83.1078,74.5504,78.5968,1.346
14,D4,KiralyMSMApproximateClustering,sminilm,82,0.66875,qmc,16,98.4418,96.5827,97.5034,1.6088
15,D4,KiralyMSMApproximateClustering,word2vec,57,0.4437499999999999,qmc,16,98.1965,93.0306,95.5438,1.9982
16,D4,ConnectedComponentsClustering,sent_glove,7,0.8937499999999999,qmc,16,99.8635,65.7824,79.3169,0.6168
17,D4,KiralyMSMApproximateClustering,st5,10,0.47187499999999993,qmc,16,98.2425,98.0216,98.1319,1.0089
18,D4,ConnectedComponentsClustering,word2vec,60,0.921875,qmc,16,100.0,41.277,58.4341,1.7051
19,D4,ConnectedComponentsClustering,word2vec,85,0.24687499999999996,qmc,16,0,0,0,1.7362
20,D4,ConnectedComponentsClustering,st5,35,0.696875,qmc,16,100.0,0.2698,0.5381,1.2734
21,D4,KiralyMSMApproximateClustering,sminilm,47,0.134375,qmc,16,98.0446,96.9424,97.4904,2.4788
22,D4,UniqueMappingClustering,word2vec,97,0.584375,qmc,16,94.7415,96.4029,95.565,3.8121
23,D4,UniqueMappingClustering,fasttext,72,0.35937499999999994,qmc,16,81.8182,76.0791,78.8444,3.5949
24,D4,ConnectedComponentsClustering,word2vec,22,0.809375,qmc,16,99.8578,63.1295,77.3554,0.7959
25,D4,UniqueMappingClustering,smpnet,16,0.190625,qmc,16,95.3457,96.7176,96.0268,1.2909
26,D4,UniqueMappingClustering,sdistilroberta,66,0.640625,qmc,16,97.5248,97.4371,97.4809,1.3106
27,D4,ConnectedComponentsClustering,sent_glove,91,0.41562499999999997,qmc,16,0,0,0,1.9529
28,D4,UniqueMappingClustering,sent_glove,41,0.865625,qmc,16,99.4341,79.0018,88.0481,0.9358
29,D4,ConnectedComponentsClustering,sdistilroberta,29,0.303125,qmc,16,0,0,0,1.0684
30,D4,ConnectedComponentsClustering,sent_glove,79,0.7531249999999999,qmc,16,99.8755,36.0612,52.9898,2.6308
31,D4,KiralyMSMApproximateClustering,smpnet,54,0.078125,qmc,16,97.9826,96.0881,97.0261,2.8518
32,D4,UniqueMappingClustering,word2vec,4,0.528125,qmc,16,96.921,94.8291,95.8636,0.6633
33,D4,ConnectedComponentsClustering,sdistilroberta,5,0.2890625,qmc,16,0,0,0,0.8864
34,D4,ConnectedComponentsClustering,sent_glove,55,0.7390625,qmc,16,99.8496,29.8561,45.9675,1.5272
0,D4,KiralyMSMApproximateClustering,word2vec,17,0.12019310545098835,qmc,16,98.433,93.2104,95.7506,1.5773
1,D4,ConnectedComponentsClustering,smpnet,1,0.05,qmc,16,99.4747,93.6601,96.4799,0.8692
2,D4,UniqueMappingClustering,word2vec,51,0.49999999999999994,qmc,16,94.2807,96.3579,95.308,2.1233
3,D4,ConnectedComponentsClustering,fasttext,75,0.27499999999999997,qmc,16,0,0,0,1.6425
4,D4,KiralyMSMApproximateClustering,word2vec,25,0.725,qmc,16,98.5053,91.8615,95.0675,1.0016
5,D4,ConnectedComponentsClustering,word2vec,38,0.38749999999999996,qmc,16,0,0,0,0.8793
6,D4,UniqueMappingClustering,st5,88,0.8374999999999999,qmc,16,97.9018,98.6061,98.2527,1.6046
7,D4,ConnectedComponentsClustering,smpnet,63,0.16249999999999998,qmc,16,0,0,0,1.3563
8,D4,KiralyMSMApproximateClustering,sent_glove,13,0.6125,qmc,16,98.8219,94.2896,96.5025,1.287
9,D4,ConnectedComponentsClustering,smpnet,19,0.33125,qmc,16,0,0,0,0.6564
10,D4,ConnectedComponentsClustering,fasttext,69,0.78125,qmc,16,0.0,0.0,0.0,1.3963
11,D4,UniqueMappingClustering,sent_glove,94,0.10625,qmc,16,94.1254,96.5378,95.3163,3.9629
12,D4,KiralyMSMApproximateClustering,sminilm,44,0.55625,qmc,16,98.0883,96.8975,97.4893,1.3826
13,D4,UniqueMappingClustering,fasttext,32,0.21875,qmc,16,83.1078,74.5504,78.5968,1.6955
14,D4,KiralyMSMApproximateClustering,sminilm,82,0.66875,qmc,16,98.4418,96.5827,97.5034,1.3344
15,D4,KiralyMSMApproximateClustering,word2vec,57,0.4437499999999999,qmc,16,98.1965,93.0306,95.5438,2.9761
16,D4,ConnectedComponentsClustering,sent_glove,7,0.8937499999999999,qmc,16,99.8635,65.7824,79.3169,0.8475
17,D4,KiralyMSMApproximateClustering,st5,10,0.47187499999999993,qmc,16,98.2425,98.0216,98.1319,0.8032
18,D4,ConnectedComponentsClustering,word2vec,60,0.921875,qmc,16,100.0,41.277,58.4341,2.6851
19,D4,ConnectedComponentsClustering,word2vec,85,0.24687499999999996,qmc,16,0,0,0,1.8419
20,D4,ConnectedComponentsClustering,st5,35,0.696875,qmc,16,100.0,0.2698,0.5381,1.4532
21,D4,KiralyMSMApproximateClustering,sminilm,47,0.134375,qmc,16,98.0446,96.9424,97.4904,2.1632
22,D4,UniqueMappingClustering,word2vec,97,0.584375,qmc,16,94.7415,96.4029,95.565,3.5497
23,D4,UniqueMappingClustering,fasttext,72,0.35937499999999994,qmc,16,81.8182,76.0791,78.8444,2.9898
24,D4,ConnectedComponentsClustering,word2vec,22,0.809375,qmc,16,99.8578,63.1295,77.3554,1.2337
25,D4,UniqueMappingClustering,smpnet,16,0.190625,qmc,16,95.3457,96.7176,96.0268,1.0212
26,D4,UniqueMappingClustering,sdistilroberta,66,0.640625,qmc,16,97.5248,97.4371,97.4809,1.4336
27,D4,ConnectedComponentsClustering,sent_glove,91,0.41562499999999997,qmc,16,0,0,0,1.9002
28,D4,UniqueMappingClustering,sent_glove,41,0.865625,qmc,16,99.4341,79.0018,88.0481,1.016
29,D4,ConnectedComponentsClustering,sdistilroberta,29,0.303125,qmc,16,0,0,0,0.8562
30,D4,ConnectedComponentsClustering,sent_glove,79,0.7531249999999999,qmc,16,99.8755,36.0612,52.9898,2.3692
31,D4,KiralyMSMApproximateClustering,smpnet,54,0.078125,qmc,16,97.9826,96.0881,97.0261,2.6774
32,D4,UniqueMappingClustering,word2vec,4,0.528125,qmc,16,96.921,94.8291,95.8636,1.1591
33,D4,ConnectedComponentsClustering,sdistilroberta,5,0.2890625,qmc,16,0,0,0,0.8179
34,D4,ConnectedComponentsClustering,sent_glove,55,0.7390625,qmc,16,99.8496,29.8561,45.9675,1.496
35,D4,UniqueMappingClustering,sminilm,80,0.0640625,qmc,16,95.1528,97.9766,96.5441,2.6328
36,D4,ConnectedComponentsClustering,smpnet,30,0.5140625,qmc,16,100.0,0.7644,1.5172,1.4295
37,D4,UniqueMappingClustering,sminilm,43,0.1765625,qmc,16,95.236,97.9766,96.5869,2.7245
38,D4,UniqueMappingClustering,fasttext,93,0.6265625,qmc,16,81.253,76.3939,78.7486,3.7039
39,D4,KiralyMSMApproximateClustering,sdistilroberta,68,0.40156249999999993,qmc,16,98.0045,97.1673,97.5841,2.7499
0,D4,KiralyMSMApproximateClustering,word2vec,17,0.12019310545098835,qmc,16,98.433,93.2104,95.7506,0.963
1,D4,ConnectedComponentsClustering,smpnet,1,0.05,qmc,16,99.4747,93.6601,96.4799,0.9071
2,D4,UniqueMappingClustering,word2vec,51,0.49999999999999994,qmc,16,94.2807,96.3579,95.308,3.4428
3,D4,ConnectedComponentsClustering,fasttext,75,0.27499999999999997,qmc,16,0,0,0,2.3488
4,D4,KiralyMSMApproximateClustering,word2vec,25,0.725,qmc,16,98.5053,91.8615,95.0675,1.1055
5,D4,ConnectedComponentsClustering,word2vec,38,0.38749999999999996,qmc,16,0,0,0,0.8512
6,D4,UniqueMappingClustering,st5,88,0.8374999999999999,qmc,16,97.9018,98.6061,98.2527,1.7364
7,D4,ConnectedComponentsClustering,smpnet,63,0.16249999999999998,qmc,16,0,0,0,2.5375
8,D4,KiralyMSMApproximateClustering,sent_glove,13,0.6125,qmc,16,98.8219,94.2896,96.5025,0.6507
9,D4,ConnectedComponentsClustering,smpnet,19,0.33125,qmc,16,0,0,0,0.8147
10,D4,ConnectedComponentsClustering,fasttext,69,0.78125,qmc,16,0.0,0.0,0.0,2.402
11,D4,UniqueMappingClustering,sent_glove,94,0.10625,qmc,16,94.1254,96.5378,95.3163,4.0452
12,D4,KiralyMSMApproximateClustering,sminilm,44,0.55625,qmc,16,98.0883,96.8975,97.4893,2.9094
13,D4,UniqueMappingClustering,fasttext,32,0.21875,qmc,16,83.1078,74.5504,78.5968,2.1413
14,D4,KiralyMSMApproximateClustering,sminilm,82,0.66875,qmc,16,98.4418,96.5827,97.5034,1.741
15,D4,KiralyMSMApproximateClustering,word2vec,57,0.4437499999999999,qmc,16,98.1965,93.0306,95.5438,2.056
16,D4,ConnectedComponentsClustering,sent_glove,7,0.8937499999999999,qmc,16,99.8635,65.7824,79.3169,0.6964
17,D4,KiralyMSMApproximateClustering,st5,10,0.47187499999999993,qmc,16,98.2425,98.0216,98.1319,0.9062
18,D4,ConnectedComponentsClustering,word2vec,60,0.921875,qmc,16,100.0,41.277,58.4341,1.4919
19,D4,ConnectedComponentsClustering,word2vec,85,0.24687499999999996,qmc,16,0,0,0,2.0093
20,D4,ConnectedComponentsClustering,st5,35,0.696875,qmc,16,100.0,0.2698,0.5381,1.2687
21,D4,KiralyMSMApproximateClustering,sminilm,47,0.134375,qmc,16,98.0446,96.9424,97.4904,2.0072
22,D4,UniqueMappingClustering,word2vec,97,0.584375,qmc,16,94.7415,96.4029,95.565,3.3822
23,D4,UniqueMappingClustering,fasttext,72,0.35937499999999994,qmc,16,81.8182,76.0791,78.8444,3.1605
24,D4,ConnectedComponentsClustering,word2vec,22,0.809375,qmc,16,99.8578,63.1295,77.3554,1.1294
25,D4,UniqueMappingClustering,smpnet,16,0.190625,qmc,16,95.3457,96.7176,96.0268,1.3113
26,D4,UniqueMappingClustering,sdistilroberta,66,0.640625,qmc,16,97.5248,97.4371,97.4809,2.6031
27,D4,ConnectedComponentsClustering,sent_glove,91,0.41562499999999997,qmc,16,0,0,0,2.0605
28,D4,UniqueMappingClustering,sent_glove,41,0.865625,qmc,16,99.4341,79.0018,88.0481,1.5563
29,D4,ConnectedComponentsClustering,sdistilroberta,29,0.303125,qmc,16,0,0,0,1.638
30,D4,ConnectedComponentsClustering,sent_glove,79,0.7531249999999999,qmc,16,99.8755,36.0612,52.9898,2.033
31,D4,KiralyMSMApproximateClustering,smpnet,54,0.078125,qmc,16,97.9826,96.0881,97.0261,3.1179
32,D4,UniqueMappingClustering,word2vec,4,0.528125,qmc,16,96.921,94.8291,95.8636,1.0146
33,D4,ConnectedComponentsClustering,sdistilroberta,5,0.2890625,qmc,16,0,0,0,0.6669
34,D4,ConnectedComponentsClustering,sent_glove,55,0.7390625,qmc,16,99.8496,29.8561,45.9675,2.597
35,D4,UniqueMappingClustering,sminilm,80,0.0640625,qmc,16,95.1528,97.9766,96.5441,3.458
36,D4,ConnectedComponentsClustering,smpnet,30,0.5140625,qmc,16,100.0,0.7644,1.5172,1.3316
37,D4,UniqueMappingClustering,sminilm,43,0.1765625,qmc,16,95.236,97.9766,96.5869,2.4202
38,D4,UniqueMappingClustering,fasttext,93,0.6265625,qmc,16,81.253,76.3939,78.7486,4.1896
39,D4,KiralyMSMApproximateClustering,sdistilroberta,68,0.40156249999999993,qmc,16,98.0045,97.1673,97.5841,3.9799
40,D4,ConnectedComponentsClustering,sdistilroberta,18,0.8515625,qmc,16,99.8909,82.3741,90.2908,1.1105
41,D4,UniqueMappingClustering,sminilm,24,0.1203125,qmc,16,95.4028,97.9766,96.6726,2.1142
42,D4,ConnectedComponentsClustering,sdistilroberta,74,0.5703125,qmc,16,100.0,6.4299,12.0828,2.3571
43,D4,UniqueMappingClustering,sent_glove,99,0.34531249999999997,qmc,16,94.0018,96.5378,95.2529,3.818
44,D4,KiralyMSMApproximateClustering,sent_glove,49,0.7953125,qmc,16,99.2567,90.0629,94.4366,1.1715
0,D4,KiralyMSMApproximateClustering,word2vec,17,0.12019310545098835,qmc,16,98.433,93.2104,95.7506,0.9118
1,D4,ConnectedComponentsClustering,smpnet,1,0.05,qmc,16,99.4747,93.6601,96.4799,1.4051
2,D4,UniqueMappingClustering,word2vec,51,0.49999999999999994,qmc,16,94.2807,96.3579,95.308,1.9815
3,D4,ConnectedComponentsClustering,fasttext,75,0.27499999999999997,qmc,16,0,0,0,2.4989
4,D4,KiralyMSMApproximateClustering,word2vec,25,0.725,qmc,16,98.5053,91.8615,95.0675,0.8617
5,D4,ConnectedComponentsClustering,word2vec,38,0.38749999999999996,qmc,16,0,0,0,1.4691
6,D4,UniqueMappingClustering,st5,88,0.8374999999999999,qmc,16,97.9018,98.6061,98.2527,2.3991
7,D4,ConnectedComponentsClustering,smpnet,63,0.16249999999999998,qmc,16,0,0,0,1.9285
8,D4,KiralyMSMApproximateClustering,sent_glove,13,0.6125,qmc,16,98.8219,94.2896,96.5025,1.0375
9,D4,ConnectedComponentsClustering,smpnet,19,0.33125,qmc,16,0,0,0,0.7111
10,D4,ConnectedComponentsClustering,fasttext,69,0.78125,qmc,16,0.0,0.0,0.0,1.5636
11,D4,UniqueMappingClustering,sent_glove,94,0.10625,qmc,16,94.1254,96.5378,95.3163,5.0622
12,D4,KiralyMSMApproximateClustering,sminilm,44,0.55625,qmc,16,98.0883,96.8975,97.4893,1.6084
13,D4,UniqueMappingClustering,fasttext,32,0.21875,qmc,16,83.1078,74.5504,78.5968,1.8362
14,D4,KiralyMSMApproximateClustering,sminilm,82,0.66875,qmc,16,98.4418,96.5827,97.5034,1.2564
15,D4,KiralyMSMApproximateClustering,word2vec,57,0.4437499999999999,qmc,16,98.1965,93.0306,95.5438,2.3536
16,D4,ConnectedComponentsClustering,sent_glove,7,0.8937499999999999,qmc,16,99.8635,65.7824,79.3169,0.6689
17,D4,KiralyMSMApproximateClustering,st5,10,0.47187499999999993,qmc,16,98.2425,98.0216,98.1319,0.9199
18,D4,ConnectedComponentsClustering,word2vec,60,0.921875,qmc,16,100.0,41.277,58.4341,1.6006
19,D4,ConnectedComponentsClustering,word2vec,85,0.24687499999999996,qmc,16,0,0,0,2.6335
20,D4,ConnectedComponentsClustering,st5,35,0.696875,qmc,16,100.0,0.2698,0.5381,1.3189
21,D4,KiralyMSMApproximateClustering,sminilm,47,0.134375,qmc,16,98.0446,96.9424,97.4904,2.905
22,D4,UniqueMappingClustering,word2vec,97,0.584375,qmc,16,94.7415,96.4029,95.565,3.9624
23,D4,UniqueMappingClustering,fasttext,72,0.35937499999999994,qmc,16,81.8182,76.0791,78.8444,3.6477
24,D4,ConnectedComponentsClustering,word2vec,22,0.809375,qmc,16,99.8578,63.1295,77.3554,1.3689
25,D4,UniqueMappingClustering,smpnet,16,0.190625,qmc,16,95.3457,96.7176,96.0268,2.164
