trial,dataset,clustering,lm,k,threshold,sampler,seed,precision,recall,f1,runtime
0,D3,KiralyMSMApproximateClustering,word2vec,17,0.12019310545098835,qmc,16,34.767,26.3826,30.0,1.1313
1,D3,ConnectedComponentsClustering,smpnet,1,0.05,qmc,16,63.1236,26.3826,37.2123,0.3719
2,D3,UniqueMappingClustering,word2vec,51,0.49999999999999994,qmc,16,26.174,30.825,28.3097,4.0676
3,D3,ConnectedComponentsClustering,fasttext,75,0.27499999999999997,qmc,16,0,0,0,2.5388
4,D3,KiralyMSMApproximateClustering,word2vec,25,0.725,qmc,16,36.911,25.5666,30.2089,1.6351
0,D3,KiralyMSMApproximateClustering,word2vec,17,0.12019310545098835,qmc,16,34.767,26.3826,30.0,1.2588
1,D3,ConnectedComponentsClustering,smpnet,1,0.05,qmc,16,63.1236,26.3826,37.2123,0.6837
2,D3,UniqueMappingClustering,word2vec,51,0.49999999999999994,qmc,16,26.174,30.825,28.3097,2.6966
3,D3,ConnectedComponentsClustering,fasttext,75,0.27499999999999997,qmc,16,0,0,0,3.2385
4,D3,KiralyMSMApproximateClustering,word2vec,25,0.725,qmc,16,36.911,25.5666,30.2089,0.8958
5,D3,ConnectedComponentsClustering,word2vec,38,0.38749999999999996,qmc,16,0,0,0,0.9855
6,D3,UniqueMappingClustering,st5,88,0.8374999999999999,qmc,16,55.6086,42.2484,48.0165,2.4653
7,D3,ConnectedComponentsClustering,smpnet,63,0.16249999999999998,qmc,16,0,0,0,1.9424
8,D3,KiralyMSMApproximateClustering,sent_glove,13,0.6125,qmc,16,35.5746,26.3826,30.2967,0.8116
9,D3,ConnectedComponentsClustering,smpnet,19,0.33125,qmc,16,0,0,0,0.9902
0,D3,KiralyMSMApproximateClustering,word2vec,17,0.12019310545098835,qmc,16,34.767,26.3826,30.0,1.1352
1,D3,ConnectedComponentsClustering,smpnet,1,0.05,qmc,16,63.1236,26.3826,37.2123,0.3809
2,D3,UniqueMappingClustering,word2vec,51,0.49999999999999994,qmc,16,26.174,30.825,28.3097,2.1328
3,D3,ConnectedComponentsClustering,fasttext,75,0.27499999999999997,qmc,16,0,0,0,1.7946
4,D3,KiralyMSMApproximateClustering,word2vec,25,0.725,qmc,16,36.911,25.5666,30.2089,1.7149
5,D3,ConnectedComponentsClustering,word2vec,38,0.38749999999999996,qmc,16,0,0,0,1.5108
6,D3,UniqueMappingClustering,st5,88,0.8374999999999999,qmc,16,55.6086,42.2484,48.0165,1.9333
7,D3,ConnectedComponentsClustering,smpnet,63,0.16249999999999998,qmc,16,0,0,0,2.906
8,D3,KiralyMSMApproximateClustering,sent_glove,13,0.6125,qmc,16,35.5746,26.3826,30.2967,0.9269
9,D3,ConnectedComponentsClustering,smpnet,19,0.33125,qmc,16,0,0,0,0.9375
10,D3,ConnectedComponentsClustering,fasttext,69,0.78125,qmc,16,100.0,0.0907,0.1812,3.1453
11,D3,UniqueMappingClustering,sent_glove,94,0.10625,qmc,16,25.2226,30.825,27.7438,5.6194
12,D3,KiralyMSMApproximateClustering,sminilm,44,0.55625,qmc,16,59.0385,55.6664,57.3028,1.1289
13,D3,UniqueMappingClustering,fasttext,32,0.21875,qmc,16,16.4448,19.039,17.6471,2.3461
14,D3,KiralyMSMApproximateClustering,sminilm,82,0.66875,qmc,16,58.817,47.7788,52.7264,1.7815
0,D3,KiralyMSMApproximateClustering,word2vec,17,0.12019310545098835,qmc,16,34.767,26.3826,30.0,1.7154
1,D3,ConnectedComponentsClustering,smpnet,1,0.05,qmc,16,63.1236,26.3826,37.2123,0.5622
2,D3,UniqueMappingClustering,word2vec,51,0.49999999999999994,qmc,16,26.174,30.825,28.3097,2.8361
3,D3,ConnectedComponentsClustering,fasttext,75,0.27499999999999997,qmc,16,0,0,0,1.8509
4,D3,KiralyMSMApproximateClustering,word2vec,25,0.725,qmc,16,36.911,25.5666,30.2089,1.6439
5,D3,ConnectedComponentsClustering,word2vec,38,0.38749999999999996,qmc,16,0,0,0,1.0035
6,D3,UniqueMappingClustering,st5,88,0.8374999999999999,qmc,16,55.6086,42.2484,48.0165,1.7495
7,D3,ConnectedComponentsClustering,smpnet,63,0.16249999999999998,qmc,16,0,0,0,1.6984
8,D3,KiralyMSMApproximateClustering,sent_glove,13,0.6125,qmc,16,35.5746,26.3826,30.2967,0.8026
9,D3,ConnectedComponentsClustering,smpnet,19,0.33125,qmc,16,0,0,0,1.2832
10,D3,ConnectedComponentsClustering,fasttext,69,0.78125,qmc,16,100.0,0.0907,0.1812,2.7473
11,D3,UniqueMappingClustering,sent_glove,94,0.10625,qmc,16,25.2226,30.825,27.7438,6.3633
12,D3,KiralyMSMApproximateClustering,sminilm,44,0.55625,qmc,16,59.0385,55.6664,57.3028,1.1876
13,D3,UniqueMappingClustering,fasttext,32,0.21875,qmc,16,16.4448,19.039,17.6471,2.2442
14,D3,KiralyMSMApproximateClustering,sminilm,82,0.66875,qmc,16,58.817,47.7788,52.7264,2.6247
15,D3,KiralyMSMApproximateClustering,word2vec,57,0.4437499999999999,qmc,16,34.8203,25.476,29.4241,3.5905
16,D3,ConnectedComponentsClustering,sent_glove,7,0.8937499999999999,qmc,16,55.1948,7.7063,13.5243,0.4221
17,D3,KiralyMSMApproximateClustering,st5,10,0.47187499999999993,qmc,16,58.011,57.117,57.5605,0.8657
18,D3,ConnectedComponentsClustering,word2vec,60,0.921875,qmc,16,59.4203,7.4343,13.2151,1.7114
19,D3,ConnectedComponentsClustering,word2vec,85,0.24687499999999996,qmc,16,0,0,0,3.0984
0,D3,KiralyMSMApproximateClustering,word2vec,17,0.12019310545098835,qmc,16,34.767,26.3826,30.0,1.2602
1,D3,ConnectedComponentsClustering,smpnet,1,0.05,qmc,16,63.1236,26.3826,37.2123,0.3746
2,D3,UniqueMappingClustering,word2vec,51,0.49999999999999994,qmc,16,26.174,30.825,28.3097,4.0558
3,D3,ConnectedComponentsClustering,fasttext,75,0.27499999999999997,qmc,16,0,0,0,2.1334
4,D3,KiralyMSMApproximateClustering,word2vec,25,0.725,qmc,16,36.911,25.5666,30.2089,1.203
5,D3,ConnectedComponentsClustering,word2vec,38,0.38749999999999996,qmc,16,0,0,0,1.8317
6,D3,UniqueMappingClustering,st5,88,0.8374999999999999,qmc,16,55.6086,42.2484,48.0165,1.4127
7,D3,ConnectedComponentsClustering,smpnet,63,0.16249999999999998,qmc,16,0,0,0,1.3319
8,D3,KiralyMSMApproximateClustering,sent_glove,13,0.6125,qmc,16,35.5746,26.3826,30.2967,2.0397
9,D3,ConnectedComponentsClustering,smpnet,19,0.33125,qmc,16,0,0,0,1.09
10,D3,ConnectedComponentsClustering,fasttext,69,0.78125,qmc,16,100.0,0.0907,0.1812,1.7012
11,D3,UniqueMappingClustering,sent_glove,94,0.10625,qmc,16,25.2226,30.825,27.7438,4.3556
12,D3,KiralyMSMApproximateClustering,sminilm,44,0.55625,qmc,16,59.0385,55.6664,57.3028,1.2551
13,D3,UniqueMappingClustering,fasttext,32,0.21875,qmc,16,16.4448,19.039,17.6471,1.7552
14,D3,KiralyMSMApproximateClustering,sminilm,82,0.66875,qmc,16,58.817,47.7788,52.7264,1.7564
15,D3,KiralyMSMApproximateClustering,word2vec,57,0.4437499999999999,qmc,16,34.8203,25.476,29.4241,4.3879
16,D3,ConnectedComponentsClustering,sent_glove,7,0.8937499999999999,qmc,16,55.1948,7.7063,13.5243,0.6424
17,D3,KiralyMSMApproximateClustering,st5,10,0.47187499999999993,qmc,16,58.011,57.117,57.5605,0.7252
18,D3,ConnectedComponentsClustering,word2vec,60,0.921875,qmc,16,59.4203,7.4343,13.2151,1.5953
19,D3,ConnectedComponentsClustering,word2vec,85,0.24687499999999996,qmc,16,0,0,0,2.6176
20,D3,ConnectedComponentsClustering,st5,35,0.696875,qmc,16,60.0,0.816,1.61,1.6845
21,D3,KiralyMSMApproximateClustering,sminilm,47,0.134375,qmc,16,58.9981,57.6609,58.3219,2.601
22,D3,UniqueMappingClustering,word2vec,97,0.584375,qmc,16,26.4911,31.0063,28.5714,5.6882
23,D3,UniqueMappingClustering,fasttext,72,0.35937499999999994,qmc,16,15.5894,18.5857,16.9562,3.7385
24,D3,ConnectedComponentsClustering,word2vec,22,0.809375,qmc,16,69.863,4.6238,8.6735,0.8817
0,D3,KiralyMSMApproximateClustering,word2vec,17,0.12019310545098835,qmc,16,34.767,26.3826,30.0,1.6565
1,D3,ConnectedComponentsClustering,smpnet,1,0.05,qmc,16,63.1236,26.3826,37.2123,0.4298
2,D3,UniqueMappingClustering,word2vec,51,0.49999999999999994,qmc,16,26.174,30.825,28.3097,2.6343
3,D3,ConnectedComponentsClustering,fasttext,75,0.27499999999999997,qmc,16,0,0,0,3.2014
4,D3,KiralyMSMApproximateClustering,word2vec,25,0.725,qmc,16,36.911,25.5666,30.2089,1.3751
5,D3,ConnectedComponentsClustering,word2vec,38,0.38749999999999996,qmc,16,0,0,0,1.9298
6,D3,UniqueMappingClustering,st5,88,0.8374999999999999,qmc,16,55.6086,42.2484,48.0165,1.857
7,D3,ConnectedComponentsClustering,smpnet,63,0.16249999999999998,qmc,16,0,0,0,2.1582
8,D3,KiralyMSMApproximateClustering,sent_glove,13,0.6125,qmc,16,35.5746,26.3826,30.2967,0.7854
9,D3,ConnectedComponentsClustering,smpnet,19,0.33125,qmc,16,0,0,0,0.5615
10,D3,ConnectedComponentsClustering,fasttext,69,0.78125,qmc,16,100.0,0.0907,0.1812,2.7896
11,D3,UniqueMappingClustering,sent_glove,94,0.10625,qmc,16,25.2226,30.825,27.7438,5.0983
12,D3,KiralyMSMApproximateClustering,sminilm,44,0.55625,qmc,16,59.0385,55.6664,57.3028,1.2011
13,D3,UniqueMappingClustering,fasttext,32,0.21875,qmc,16,16.4448,19.039,17.6471,2.329
14,D3,KiralyMSMApproximateClustering,sminilm,82,0.66875,qmc,16,58.817,47.7788,52.7264,1.6131
15,D3,KiralyMSMApproximateClustering,word2vec,57,0.4437499999999999,qmc,16,34.8203,25.476,29.4241,3.5852
16,D3,ConnectedComponentsClustering,sent_glove,7,0.8937499999999999,qmc,16,55.1948,7.7063,13.5243,0.7352
17,D3,KiralyMSMApproximateClustering,st5,10,0.47187499999999993,qmc,16,58.011,57.117,57.5605,0.8504
18,D3,ConnectedComponentsClustering,word2vec,60,0.921875,qmc,16,59.4203,7.4343,13.2151,2.1411
19,D3,ConnectedComponentsClustering,word2vec,85,0.24687499999999996,qmc,16,0,0,0,2.937
20,D3,ConnectedComponentsClustering,st5,35,0.696875,qmc,16,60.0,0.816,1.61,1.6528
21,D3,KiralyMSMApproximateClustering,sminilm,47,0.134375,qmc,16,58.9981,57.6609,58.3219,3.5131
22,D3,UniqueMappingClustering,word2vec,97,0.584375,qmc,16,26.4911,31.0063,28.5714,4.5881
23,D3,UniqueMappingClustering,fasttext,72,0.35937499999999994,qmc,16,15.5894,18.5857,16.9562,5.1556
