max_trials,f1,f1_ratio
5,55.36448,0.732994668477822
10,64.0573,0.8480827306078624
15,66.5514,0.8811032159921836
20,69.62222,0.9217591507694101
25,70.3662,0.9316090287679777
30,72.90948,0.9652806297736454
35,72.90948,0.9652806297736454
40,72.90948,0.9652806297736454
45,73.85607999999999,0.9778130829490586
50,74.29838,0.9836688869206256
55,74.29838,0.9836688869206256
60,74.29838,0.9836688869206256
65,74.29838,0.9836688869206256
70,74.29838,0.9836688869206256
75,74.29838,0.9836688869206256
80,76.01274,1.0063660519595032
85,76.10607999999999,1.0076018212172606
90,76.10607999999999,1.0076018212172606
95,76.10607999999999,1.0076018212172606
100,76.10607999999999,1.0076018212172606
