max_trials,f1,f1_ratio
5,83.295,0.8778419599920326
10,93.99694,0.9906291859397741
15,93.99694,0.9906291859397741
20,93.99694,0.9906291859397741
25,93.99694,0.9906291859397741
30,93.99694,0.9906291859397741
35,94.32178,0.994052658924753
40,94.42931999999999,0.9951860177623486
45,94.42931999999999,0.9951860177623486
50,94.42931999999999,0.9951860177623486
55,94.42931999999999,0.9951860177623486
60,94.42931999999999,0.9951860177623486
65,94.42931999999999,0.9951860177623486
70,94.42931999999999,0.9951860177623486
75,94.42931999999999,0.9951860177623486
80,94.42931999999999,0.9951860177623486
85,94.42931999999999,0.9951860177623486
90,94.42931999999999,0.9951860177623486
95,94.42931999999999,0.9951860177623486
100,94.42931999999999,0.9951860177623486
